BOROUGH,House #,Street Name,Job Type,Zip Code,Bldg Type,Residential,Filing Date,Issuance Date,Job Start Date,LATITUDE,LONGITUDE,CENSUS_TRACT,NTA_NAME
MANHATTAN,314,EAST 34TH STREET,A1,10016,2,,4/26/17 0:00,4/26/17 0:00,4/26/17 0:00,40.744379,-73.974944,70,Murray Hill-Kips Bay
MANHATTAN,216,E 30TH STREET,A1,10016,1,,1/9/17 0:00,1/9/17 0:00,1/9/17 0:00,40.742948,-73.979361,70,Murray Hill-Kips Bay
MANHATTAN,223,EAST 30 STREET,A1,10016,2,,12/29/16 0:00,12/29/16 0:00,5/1/15 0:00,40.742923,-73.979253,70,Murray Hill-Kips Bay
MANHATTAN,223,EAST 30 STREET,A1,10016,2,,2/18/16 0:00,2/18/16 0:00,5/1/15 0:00,40.742923,-73.979253,70,Murray Hill-Kips Bay
MANHATTAN,223,EAST 30 STREET,A1,10016,2,,5/5/15 0:00,5/5/15 0:00,5/5/15 0:00,40.742923,-73.979253,70,Murray Hill-Kips Bay
MANHATTAN,223,EAST 30 STREET,A1,10016,2,,5/1/15 0:00,5/1/15 0:00,5/1/15 0:00,40.742923,-73.979253,70,Murray Hill-Kips Bay
MANHATTAN,192,SEVENTH AVENUE SOUTH,NB,10014,2,YES,11/13/18 0:00,11/13/18 0:00,8/28/17 0:00,40.736318,-74.001252,71,West Village
MANHATTAN,192,SEVENTH AVENUE SOUTH,NB,10014,2,YES,11/13/18 0:00,11/13/18 0:00,7/21/17 0:00,40.736318,-74.001252,71,West Village
MANHATTAN,192,SEVENTH AVENUE SOUTH,NB,10014,2,YES,11/13/18 0:00,11/13/18 0:00,7/21/17 0:00,40.736318,-74.001252,71,West Village
MANHATTAN,192,SEVENTH AVENUE SOUTH,NB,10014,2,YES,10/31/17 0:00,11/1/17 0:00,8/28/17 0:00,40.736318,-74.001252,71,West Village
MANHATTAN,192,SEVENTH AVENUE SOUTH,NB,10014,2,YES,10/31/17 0:00,11/1/17 0:00,7/21/17 0:00,40.736318,-74.001252,71,West Village
MANHATTAN,192,SEVENTH AVENUE SOUTH,NB,10014,2,YES,10/31/17 0:00,11/1/17 0:00,7/21/17 0:00,40.736318,-74.001252,71,West Village
MANHATTAN,192,SEVENTH AVENUE SOUTH,NB,10014,2,YES,7/18/17 0:00,8/28/17 0:00,8/28/17 0:00,40.736318,-74.001252,71,West Village
MANHATTAN,192,SEVENTH AVENUE SOUTH,NB,10014,2,YES,7/19/17 0:00,7/21/17 0:00,7/21/17 0:00,40.736318,-74.001252,71,West Village
MANHATTAN,192,SEVENTH AVENUE SOUTH,NB,10014,2,YES,7/19/17 0:00,7/21/17 0:00,7/21/17 0:00,40.736318,-74.001252,71,West Village
MANHATTAN,1,7TH AVENUE,NB,10011,2,YES,3/8/17 0:00,3/8/17 0:00,9/5/13 0:00,40.736658,-74.001018,71,West Village
MANHATTAN,1,7TH AVENUE,NB,10011,2,YES,10/31/16 0:00,10/31/16 0:00,9/5/13 0:00,40.736658,-74.001018,71,West Village
MANHATTAN,1,7TH AVENUE,NB,10011,2,YES,10/31/16 0:00,10/31/16 0:00,5/17/13 0:00,40.736658,-74.001018,71,West Village
MANHATTAN,1,7TH AVENUE,NB,10011,2,YES,11/4/15 0:00,11/4/15 0:00,9/5/13 0:00,40.736658,-74.001018,71,West Village
MANHATTAN,1,7TH AVENUE,NB,10011,2,YES,11/4/15 0:00,11/4/15 0:00,5/17/13 0:00,40.736658,-74.001018,71,West Village
MANHATTAN,192,SEVENTH AVENUE SOUTH,NB,10014,2,,3/12/18 0:00,3/13/18 0:00,3/13/18 0:00,40.736318,-74.001252,71,West Village
MANHATTAN,8,CHRISTOPHER STREET,A1,10014,2,YES,11/29/18 0:00,11/29/18 0:00,11/29/17 0:00,40.734007,-74.000054,71,West Village
MANHATTAN,1,PERRY STREET,A1,10014,2,YES,10/10/18 0:00,10/10/18 0:00,7/31/18 0:00,40.735915,-74.000848,71,West Village
MANHATTAN,137,WEST 13TH STREET,A1,10011,1,YES,9/20/18 0:00,9/20/18 0:00,9/20/18 0:00,40.737163,-73.998492,71,West Village
MANHATTAN,137,WEST 13TH STREET,A1,10011,1,YES,9/20/18 0:00,9/20/18 0:00,9/20/18 0:00,40.737163,-73.998492,71,West Village
MANHATTAN,137,WEST 13TH STREET,A1,10011,1,YES,9/20/18 0:00,9/20/18 0:00,9/20/18 0:00,40.737163,-73.998492,71,West Village
MANHATTAN,7,PATCHIN PLACE,A1,10011,2,YES,9/11/18 0:00,9/11/18 0:00,8/22/17 0:00,40.734998,-73.999293,71,West Village
MANHATTAN,153,WEST   13 STREET,A1,10011,2,YES,1/24/18 0:00,8/14/18 0:00,8/25/09 0:00,40.737301,-73.998816,71,West Village
MANHATTAN,153,WEST   13 STREET,A1,10011,2,YES,8/14/18 0:00,8/14/18 0:00,8/25/09 0:00,40.737301,-73.998816,71,West Village
MANHATTAN,1,PERRY STREET,A1,10014,2,YES,7/31/18 0:00,7/31/18 0:00,7/31/18 0:00,40.735915,-74.000848,71,West Village
MANHATTAN,59,GREENWICH AVE,A1,10014,2,YES,7/20/18 0:00,7/20/18 0:00,5/22/18 0:00,40.736082,-74.000826,71,West Village
MANHATTAN,59,GREENWICH AVE,A1,10014,2,YES,7/20/18 0:00,7/20/18 0:00,5/22/18 0:00,40.736082,-74.000826,71,West Village
MANHATTAN,59,GREENWICH AVE,A1,10014,2,YES,7/19/18 0:00,7/19/18 0:00,5/22/18 0:00,40.736082,-74.000826,71,West Village
MANHATTAN,353,6TH AVENUE,A1,10014,2,YES,6/29/18 0:00,6/29/18 0:00,4/24/17 0:00,40.732017,-74.000743,71,West Village
MANHATTAN,59,GREENWICH AVE,A1,10014,2,YES,5/22/18 0:00,5/22/18 0:00,5/22/18 0:00,40.736082,-74.000826,71,West Village
MANHATTAN,59,GREENWICH AVE,A1,10014,2,YES,5/22/18 0:00,5/22/18 0:00,5/22/18 0:00,40.736082,-74.000826,71,West Village
MANHATTAN,59,GREENWICH AVE,A1,10014,2,YES,5/22/18 0:00,5/22/18 0:00,5/22/18 0:00,40.736082,-74.000826,71,West Village
MANHATTAN,41,GREENWICH AVENUE,A1,10014,2,YES,4/27/18 0:00,4/27/18 0:00,3/1/17 0:00,40.735451,-74.000455,71,West Village
MANHATTAN,138,WEST 11TH STREET,A1,10011,1,YES,4/26/18 0:00,4/26/18 0:00,1/20/17 0:00,40.735876,-73.99947,71,West Village
MANHATTAN,27,CHRISTOPHER STREET,A1,10014,1,YES,4/26/18 0:00,4/26/18 0:00,4/18/16 0:00,40.733892,-74.000949,71,West Village
MANHATTAN,8,CHRISTOPHER STREET,A1,10014,2,YES,4/25/18 0:00,4/25/18 0:00,11/29/17 0:00,40.734007,-74.000054,71,West Village
MANHATTAN,138,WEST 11TH STREET,A1,10011,1,YES,4/13/18 0:00,4/20/18 0:00,1/20/17 0:00,40.735876,-73.99947,71,West Village
MANHATTAN,27,CHRISTOPHER STREET,A1,10014,1,YES,4/13/18 0:00,4/16/18 0:00,4/18/16 0:00,40.733892,-74.000949,71,West Village
MANHATTAN,353,6TH AVENUE,A1,10014,2,YES,4/12/18 0:00,4/12/18 0:00,4/24/17 0:00,40.732017,-74.000743,71,West Village
MANHATTAN,8,PERRY ST,A1,10014,1,YES,3/6/18 0:00,3/9/18 0:00,2/15/17 0:00,40.73586,-74.001093,71,West Village
MANHATTAN,8,PERRY ST,A1,10014,1,YES,3/7/18 0:00,3/7/18 0:00,2/10/17 0:00,40.73586,-74.001093,71,West Village
MANHATTAN,153,WEST   13 STREET,A1,10011,2,YES,1/22/18 0:00,1/22/18 0:00,8/25/09 0:00,40.737301,-73.998816,71,West Village
MANHATTAN,153,WEST   13 STREET,A1,10011,2,YES,1/22/18 0:00,1/22/18 0:00,8/25/09 0:00,40.737301,-73.998816,71,West Village
MANHATTAN,41,GREENWICH AVENUE,A1,10014,2,YES,11/30/17 0:00,1/5/18 0:00,3/1/17 0:00,40.735451,-74.000455,71,West Village
MANHATTAN,41,GREENWICH AVENUE,A1,10014,2,YES,11/30/17 0:00,1/5/18 0:00,2/21/17 0:00,40.735451,-74.000455,71,West Village
MANHATTAN,41,GREENWICH AVENUE,A1,10014,2,YES,11/30/17 0:00,11/30/17 0:00,3/1/17 0:00,40.735451,-74.000455,71,West Village
MANHATTAN,41,GREENWICH AVENUE,A1,10014,2,YES,11/30/17 0:00,11/30/17 0:00,3/1/17 0:00,40.735451,-74.000455,71,West Village
MANHATTAN,8,CHRISTOPHER STREET,A1,10014,2,YES,11/29/17 0:00,11/29/17 0:00,11/29/17 0:00,40.734007,-74.000054,71,West Village
MANHATTAN,8,CHRISTOPHER STREET,A1,10014,2,YES,11/29/17 0:00,11/29/17 0:00,11/29/17 0:00,40.734007,-74.000054,71,West Village
MANHATTAN,141,WEST 10TH STREET,A1,10014,2,YES,11/17/17 0:00,11/17/17 0:00,9/8/10 0:00,40.734592,-74.000682,71,West Village
MANHATTAN,353,6TH AVENUE,A1,10014,2,YES,10/19/17 0:00,10/20/17 0:00,4/24/17 0:00,40.732017,-74.000743,71,West Village
MANHATTAN,105,WEST   11 STREET,A1,10011,2,YES,9/1/17 0:00,9/1/17 0:00,10/18/00 0:00,40.735607,-73.998773,71,West Village
MANHATTAN,7,PATCHIN PLACE,A1,10011,2,YES,8/22/17 0:00,8/22/17 0:00,8/22/17 0:00,40.734998,-73.999293,71,West Village
MANHATTAN,8,PERRY ST,A1,10014,1,YES,8/18/17 0:00,8/18/17 0:00,2/15/17 0:00,40.73586,-74.001093,71,West Village
MANHATTAN,8,PERRY ST,A1,10014,1,YES,8/11/17 0:00,8/16/17 0:00,2/15/17 0:00,40.73586,-74.001093,71,West Village
MANHATTAN,8,PERRY ST,A1,10014,1,YES,8/10/17 0:00,8/10/17 0:00,2/15/17 0:00,40.73586,-74.001093,71,West Village
MANHATTAN,123,WASHINGTON PLACE,A1,10014,1,YES,7/24/17 0:00,7/24/17 0:00,10/22/13 0:00,40.732794,-74.001469,71,West Village
MANHATTAN,41,GREENWICH AVENUE,A1,10014,2,YES,5/9/17 0:00,5/9/17 0:00,3/1/17 0:00,40.735451,-74.000455,71,West Village
MANHATTAN,41,GREENWICH AVENUE,A1,10014,2,YES,5/4/17 0:00,5/9/17 0:00,3/1/17 0:00,40.735451,-74.000455,71,West Village
MANHATTAN,41,GREENWICH AVENUE,A1,10014,2,YES,5/4/17 0:00,5/4/17 0:00,3/1/17 0:00,40.735451,-74.000455,71,West Village
MANHATTAN,138,WEST 11TH STREET,A1,10011,1,YES,4/25/17 0:00,4/25/17 0:00,1/20/17 0:00,40.735876,-73.99947,71,West Village
MANHATTAN,210,WEST 11TH STREET,A1,10014,1,YES,4/25/17 0:00,4/25/17 0:00,4/6/16 0:00,40.736466,-74.001595,71,West Village
MANHATTAN,353,6TH AVENUE,A1,10014,2,YES,4/19/17 0:00,4/24/17 0:00,4/24/17 0:00,40.732017,-74.000743,71,West Village
MANHATTAN,7,PATCHIN PLACE,A1,10011,2,YES,4/20/17 0:00,4/20/17 0:00,4/20/17 0:00,40.734998,-73.999293,71,West Village
MANHATTAN,27,CHRISTOPHER STREET,A1,10014,1,YES,4/20/17 0:00,4/20/17 0:00,4/18/16 0:00,40.733892,-74.000949,71,West Village
MANHATTAN,210,WEST 11TH STREET,A1,10014,1,YES,3/27/17 0:00,4/14/17 0:00,12/3/14 0:00,40.736466,-74.001595,71,West Village
MANHATTAN,8,PERRY ST,A1,10014,1,YES,3/27/17 0:00,3/27/17 0:00,2/15/17 0:00,40.73586,-74.001093,71,West Village
MANHATTAN,138,WEST 11TH STREET,A1,10011,1,YES,3/24/17 0:00,3/24/17 0:00,1/20/17 0:00,40.735876,-73.99947,71,West Village
MANHATTAN,153,WEST   13 STREET,A1,10011,2,YES,3/22/17 0:00,3/22/17 0:00,8/25/09 0:00,40.737301,-73.998816,71,West Village
MANHATTAN,138,WEST 11TH STREET,A1,10011,1,YES,3/17/17 0:00,3/17/17 0:00,1/20/17 0:00,40.735876,-73.99947,71,West Village
MANHATTAN,41,GREENWICH AVENUE,A1,10014,2,YES,2/21/17 0:00,3/1/17 0:00,3/1/17 0:00,40.735451,-74.000455,71,West Village
MANHATTAN,41,GREENWICH AVENUE,A1,10014,2,YES,3/1/17 0:00,3/1/17 0:00,3/1/17 0:00,40.735451,-74.000455,71,West Village
MANHATTAN,41,GREENWICH AVENUE,A1,10014,2,YES,3/1/17 0:00,3/1/17 0:00,3/1/17 0:00,40.735451,-74.000455,71,West Village
MANHATTAN,41,GREENWICH AVENUE,A1,10014,2,YES,2/21/17 0:00,2/21/17 0:00,2/21/17 0:00,40.735451,-74.000455,71,West Village
MANHATTAN,8,PERRY ST,A1,10014,1,YES,2/14/17 0:00,2/15/17 0:00,2/15/17 0:00,40.73586,-74.001093,71,West Village
MANHATTAN,8,PERRY ST,A1,10014,1,YES,2/10/17 0:00,2/10/17 0:00,2/10/17 0:00,40.73586,-74.001093,71,West Village
MANHATTAN,138,WEST 11TH STREET,A1,10011,1,YES,1/20/17 0:00,1/20/17 0:00,1/20/17 0:00,40.735876,-73.99947,71,West Village
MANHATTAN,123,WASHINGTON PLACE,A1,10014,1,YES,12/19/16 0:00,12/21/16 0:00,10/22/13 0:00,40.732794,-74.001469,71,West Village
MANHATTAN,110,WASHINGTON PLACE,A1,10014,1,YES,10/11/16 0:00,10/14/16 0:00,10/21/13 0:00,40.73256,-74.001028,71,West Village
MANHATTAN,110,WASHINGTON PLACE,A1,10014,1,YES,8/30/16 0:00,9/21/16 0:00,10/21/13 0:00,40.73256,-74.001028,71,West Village
MANHATTAN,10,CHARLES STREET,A1,10014,2,YES,8/24/16 0:00,8/24/16 0:00,7/31/09 0:00,40.735231,-74.000823,71,West Village
MANHATTAN,210,WEST 11TH STREET,A1,10014,1,YES,8/23/16 0:00,8/23/16 0:00,12/3/14 0:00,40.736466,-74.001595,71,West Village
MANHATTAN,27,CHRISTOPHER STREET,A1,10014,1,YES,4/20/16 0:00,4/20/16 0:00,4/18/16 0:00,40.733892,-74.000949,71,West Village
MANHATTAN,27,CHRISTOPHER STREET,A1,10014,1,YES,4/18/16 0:00,4/18/16 0:00,4/18/16 0:00,40.733892,-74.000949,71,West Village
MANHATTAN,210,WEST 11TH STREET,A1,10014,1,YES,4/6/16 0:00,4/6/16 0:00,4/6/16 0:00,40.736466,-74.001595,71,West Village
MANHATTAN,153,WEST   13 STREET,A1,10011,2,YES,4/4/16 0:00,4/4/16 0:00,8/25/09 0:00,40.737301,-73.998816,71,West Village
MANHATTAN,28,GREENWICH AVENUE,A1,10011,2,YES,3/7/16 0:00,3/7/16 0:00,12/17/15 0:00,40.735072,-74.000198,71,West Village
MANHATTAN,210,WEST 11TH STREET,A1,10014,1,YES,2/23/16 0:00,2/23/16 0:00,12/3/14 0:00,40.736466,-74.001595,71,West Village
MANHATTAN,28,GREENWICH AVENUE,A1,10011,2,YES,2/17/16 0:00,2/17/16 0:00,12/17/15 0:00,40.735072,-74.000198,71,West Village
MANHATTAN,123,WASHINGTON PLACE,A1,10014,1,YES,12/24/15 0:00,12/24/15 0:00,10/22/13 0:00,40.732794,-74.001469,71,West Village
MANHATTAN,28,GREENWICH AVENUE,A1,10011,2,YES,12/17/15 0:00,12/17/15 0:00,12/17/15 0:00,40.735072,-74.000198,71,West Village
MANHATTAN,210,WEST 11TH STREET,A1,10014,1,YES,11/16/15 0:00,11/17/15 0:00,12/3/14 0:00,40.736466,-74.001595,71,West Village
MANHATTAN,146,WAVERLY PLACE,A1,10014,2,YES,11/13/15 0:00,11/13/15 0:00,1/11/13 0:00,40.733291,-74.000826,71,West Village
MANHATTAN,152,WEST 13 STREET,A1,10011,1,YES,11/5/15 0:00,11/5/15 0:00,1/9/15 0:00,40.737287,-73.998827,71,West Village
MANHATTAN,210,WEST 11TH STREET,A1,10014,1,YES,7/14/15 0:00,7/14/15 0:00,12/3/14 0:00,40.736466,-74.001595,71,West Village
MANHATTAN,107,WEST 11 ST,A1,10011,2,YES,6/23/15 0:00,6/24/15 0:00,9/4/14 0:00,40.735624,-73.998813,71,West Village
MANHATTAN,210,WEST 11TH STREET,A1,10014,1,YES,5/4/15 0:00,5/4/15 0:00,12/3/14 0:00,40.736466,-74.001595,71,West Village
MANHATTAN,153,WEST   13 STREET,A1,10011,2,YES,4/27/15 0:00,4/27/15 0:00,8/25/09 0:00,40.737301,-73.998816,71,West Village
MANHATTAN,152,WEST 13 STREET,A1,10011,1,YES,3/4/15 0:00,3/4/15 0:00,3/4/15 0:00,40.737287,-73.998827,71,West Village
MANHATTAN,133,W 12 STREET,A1,10011,1,YES,2/14/15 0:00,2/14/15 0:00,12/20/13 0:00,40.736494,-73.998874,71,West Village
MANHATTAN,107,WEST 11 ST,A1,10011,2,YES,1/29/15 0:00,1/29/15 0:00,1/29/15 0:00,40.735624,-73.998813,71,West Village
MANHATTAN,152,WEST 13 STREET,A1,10011,1,YES,1/9/15 0:00,1/9/15 0:00,1/9/15 0:00,40.737287,-73.998827,71,West Village
MANHATTAN,110,WEST 14 STREET,A1,10011,2,YES,1/2/15 0:00,1/2/15 0:00,1/2/15 0:00,40.737619,-73.997474,71,West Village
MANHATTAN,41,GREENWICH AVENUE,A1,10014,2,,2/21/19 0:00,2/21/19 0:00,3/7/17 0:00,40.735451,-74.000455,71,West Village
MANHATTAN,353,6TH AVENUE,A1,10014,2,,10/9/18 0:00,10/9/18 0:00,8/14/17 0:00,40.732017,-74.000743,71,West Village
MANHATTAN,60,GREENWICH AVENUE,A1,10011,2,,8/8/18 0:00,8/8/18 0:00,7/21/15 0:00,40.736024,-74.000769,71,West Village
MANHATTAN,59,GREENWICH AVE,A1,10014,2,,6/6/18 0:00,6/6/18 0:00,6/6/18 0:00,40.736082,-74.000826,71,West Village
MANHATTAN,41,GREENWICH AVENUE,A1,10014,2,,3/5/18 0:00,3/5/18 0:00,3/7/17 0:00,40.735451,-74.000455,71,West Village
MANHATTAN,391,6TH AVENUE,A1,10014,2,,1/18/18 0:00,1/23/18 0:00,6/9/16 0:00,40.733159,-73.999906,71,West Village
MANHATTAN,8,PERRY ST,A1,10014,1,,1/19/18 0:00,1/19/18 0:00,9/5/17 0:00,40.73586,-74.001093,71,West Village
MANHATTAN,27,CHRISTOPHER STREET,A1,10014,1,,1/17/18 0:00,1/17/18 0:00,1/10/17 0:00,40.733892,-74.000949,71,West Village
MANHATTAN,8,PERRY ST,A1,10014,1,,9/5/17 0:00,9/5/17 0:00,9/5/17 0:00,40.73586,-74.001093,71,West Village
MANHATTAN,123,WASHINGTON PLACE,A1,10014,1,,8/17/17 0:00,8/17/17 0:00,8/3/15 0:00,40.732794,-74.001469,71,West Village
MANHATTAN,353,6TH AVENUE,A1,10014,2,,8/14/17 0:00,8/14/17 0:00,8/14/17 0:00,40.732017,-74.000743,71,West Village
MANHATTAN,41,GREENWICH AVENUE,A1,10014,2,,3/7/17 0:00,3/7/17 0:00,3/7/17 0:00,40.735451,-74.000455,71,West Village
MANHATTAN,27,CHRISTOPHER STREET,A1,10014,1,,4/18/16 0:00,1/10/17 0:00,1/10/17 0:00,40.733892,-74.000949,71,West Village
MANHATTAN,123,WASHINGTON PLACE,A1,10014,1,,12/19/16 0:00,12/19/16 0:00,10/22/13 0:00,40.732794,-74.001469,71,West Village
MANHATTAN,123,WASHINGTON PLACE,A1,10014,1,,7/26/16 0:00,7/26/16 0:00,8/3/15 0:00,40.732794,-74.001469,71,West Village
MANHATTAN,391,6TH AVENUE,A1,10014,2,,6/9/16 0:00,6/9/16 0:00,6/9/16 0:00,40.733159,-73.999906,71,West Village
MANHATTAN,123,WASHINGTON PLACE,A1,10014,1,,12/24/15 0:00,12/24/15 0:00,10/22/13 0:00,40.732794,-74.001469,71,West Village
MANHATTAN,475,AVENUE OF AMERICAS,A1,10011,2,,12/15/15 0:00,12/15/15 0:00,12/15/15 0:00,40.735717,-73.998051,71,West Village
MANHATTAN,475,AVENUE OF AMERICAS,A1,10011,2,,10/30/15 0:00,11/4/15 0:00,11/4/15 0:00,40.735717,-73.998051,71,West Village
MANHATTAN,60,GREENWICH AVENUE,A1,10011,2,,9/25/15 0:00,9/25/15 0:00,9/25/15 0:00,40.736024,-74.000769,71,West Village
MANHATTAN,133,W 12 STREET,A1,10011,1,,8/12/15 0:00,8/12/15 0:00,7/8/14 0:00,40.736494,-73.998874,71,West Village
MANHATTAN,146,WAVERLY PLACE,A1,10014,2,,7/29/15 0:00,8/4/15 0:00,7/14/14 0:00,40.733291,-74.000826,71,West Village
MANHATTAN,123,WASHINGTON PLACE,A1,10014,1,,8/3/15 0:00,8/3/15 0:00,8/3/15 0:00,40.732794,-74.001469,71,West Village
MANHATTAN,60,GREENWICH AVENUE,A1,10011,2,,7/21/15 0:00,7/21/15 0:00,7/21/15 0:00,40.736024,-74.000769,71,West Village
MANHATTAN,123,WASHINGTON PLACE,A1,10014,1,,5/29/15 0:00,5/29/15 0:00,10/22/13 0:00,40.732794,-74.001469,71,West Village
MANHATTAN,149,WEST 13TH STREET,A1,10011,2,,4/28/15 0:00,4/28/15 0:00,9/29/11 0:00,40.737265,-73.998737,71,West Village
MANHATTAN,161,EAST 28 STREET,NB,10016,2,YES,2/6/19 0:00,2/7/19 0:00,11/13/18 0:00,40.742344,-73.981718,72,Murray Hill-Kips Bay
MANHATTAN,161,EAST 28 STREET,NB,10016,2,YES,2/7/19 0:00,2/7/19 0:00,8/31/18 0:00,40.742344,-73.981718,72,Murray Hill-Kips Bay
MANHATTAN,227,LEXINGTON AVENUE,NB,10016,2,YES,1/4/19 0:00,1/4/19 0:00,12/29/15 0:00,40.746005,-73.979999,72,Murray Hill-Kips Bay
MANHATTAN,227,LEXINGTON AVENUE,NB,10016,2,YES,12/10/18 0:00,12/11/18 0:00,12/29/15 0:00,40.746005,-73.979999,72,Murray Hill-Kips Bay
MANHATTAN,161,EAST 28 STREET,NB,10016,2,YES,11/8/18 0:00,11/13/18 0:00,11/13/18 0:00,40.742344,-73.981718,72,Murray Hill-Kips Bay
MANHATTAN,161,EAST 28 STREET,NB,10016,2,YES,11/13/18 0:00,11/13/18 0:00,8/31/18 0:00,40.742344,-73.981718,72,Murray Hill-Kips Bay
MANHATTAN,161,EAST 28 STREET,NB,10016,2,YES,8/30/18 0:00,8/31/18 0:00,8/31/18 0:00,40.742344,-73.981718,72,Murray Hill-Kips Bay
MANHATTAN,161,EAST 28 STREET,NB,10016,2,YES,8/30/18 0:00,8/31/18 0:00,8/31/18 0:00,40.742344,-73.981718,72,Murray Hill-Kips Bay
MANHATTAN,227,LEXINGTON AVENUE,NB,10016,2,YES,12/15/17 0:00,12/15/17 0:00,12/29/15 0:00,40.746005,-73.979999,72,Murray Hill-Kips Bay
MANHATTAN,227,LEXINGTON AVENUE,NB,10016,2,YES,12/15/17 0:00,12/15/17 0:00,12/29/15 0:00,40.746005,-73.979999,72,Murray Hill-Kips Bay
MANHATTAN,227,LEXINGTON AVENUE,NB,10016,2,YES,7/13/17 0:00,7/13/17 0:00,12/29/15 0:00,40.746005,-73.979999,72,Murray Hill-Kips Bay
MANHATTAN,227,LEXINGTON AVENUE,NB,10016,2,YES,12/27/16 0:00,12/28/16 0:00,12/29/15 0:00,40.746005,-73.979999,72,Murray Hill-Kips Bay
MANHATTAN,227,LEXINGTON AVENUE,NB,10016,2,YES,12/27/16 0:00,12/28/16 0:00,12/29/15 0:00,40.746005,-73.979999,72,Murray Hill-Kips Bay
MANHATTAN,227,LEXINGTON AVENUE,NB,10016,2,YES,12/29/15 0:00,12/29/15 0:00,12/29/15 0:00,40.746005,-73.979999,72,Murray Hill-Kips Bay
MANHATTAN,227,LEXINGTON AVENUE,NB,10016,2,YES,12/28/15 0:00,12/29/15 0:00,12/29/15 0:00,40.746005,-73.979999,72,Murray Hill-Kips Bay
MANHATTAN,227,LEXINGTON AVENUE,NB,10016,2,,2/11/19 0:00,2/11/19 0:00,2/21/17 0:00,40.746005,-73.979999,72,Murray Hill-Kips Bay
MANHATTAN,122,EAST 32 STREET,NB,10016,2,,12/31/18 0:00,1/17/19 0:00,12/12/18 0:00,40.74535,-73.981237,72,Murray Hill-Kips Bay
MANHATTAN,161,EAST 28 STREET,NB,10016,2,,11/7/18 0:00,1/16/19 0:00,1/16/19 0:00,40.742344,-73.981718,72,Murray Hill-Kips Bay
MANHATTAN,122,EAST 32 STREET,NB,10016,2,,12/11/18 0:00,12/12/18 0:00,12/12/18 0:00,40.74535,-73.981237,72,Murray Hill-Kips Bay
MANHATTAN,122,EAST 32 STREET,NB,10016,2,,11/28/18 0:00,11/28/18 0:00,11/28/18 0:00,40.74535,-73.981237,72,Murray Hill-Kips Bay
MANHATTAN,122,EAST 32 STREET,NB,10016,2,,6/27/18 0:00,6/27/18 0:00,6/27/18 0:00,40.74535,-73.981237,72,Murray Hill-Kips Bay
MANHATTAN,122,EAST 32 STREET,NB,10016,2,,6/27/18 0:00,6/27/18 0:00,6/27/18 0:00,40.74535,-73.981237,72,Murray Hill-Kips Bay
MANHATTAN,227,LEXINGTON AVENUE,NB,10016,2,,2/14/18 0:00,2/14/18 0:00,2/21/17 0:00,40.746005,-73.979999,72,Murray Hill-Kips Bay
MANHATTAN,227,LEXINGTON AVENUE,NB,10016,2,,2/21/17 0:00,2/21/17 0:00,2/21/17 0:00,40.746005,-73.979999,72,Murray Hill-Kips Bay
MANHATTAN,128,EAST 31ST STREET,A1,10016,1,YES,1/31/19 0:00,2/13/19 0:00,2/13/19 0:00,40.744647,-73.981483,72,Murray Hill-Kips Bay
MANHATTAN,128,EAST 31ST STREET,A1,10016,1,YES,12/27/18 0:00,12/27/18 0:00,3/22/17 0:00,40.744647,-73.981483,72,Murray Hill-Kips Bay
MANHATTAN,128,EAST 31ST STREET,A1,10016,1,YES,5/9/18 0:00,12/14/18 0:00,3/22/17 0:00,40.744647,-73.981483,72,Murray Hill-Kips Bay
MANHATTAN,151,EAST 31ST STREET,A1,10016,2,YES,9/6/18 0:00,9/6/18 0:00,9/6/18 0:00,40.744287,-73.980581,72,Murray Hill-Kips Bay
MANHATTAN,150,EAST 34TH STREET,A1,10016,2,YES,8/6/18 0:00,8/6/18 0:00,2/8/18 0:00,40.746178,-73.979209,72,Murray Hill-Kips Bay
MANHATTAN,150,EAST 34TH STREET,A1,10016,2,YES,5/4/18 0:00,5/4/18 0:00,2/8/18 0:00,40.746178,-73.979209,72,Murray Hill-Kips Bay
MANHATTAN,130,EAST 35 STREET,A1,10016,2,YES,3/27/18 0:00,3/27/18 0:00,1/6/17 0:00,40.747185,-73.979537,72,Murray Hill-Kips Bay
MANHATTAN,128,EAST 31ST STREET,A1,10016,1,YES,3/9/18 0:00,3/9/18 0:00,3/22/17 0:00,40.744647,-73.981483,72,Murray Hill-Kips Bay
MANHATTAN,128,EAST 31ST STREET,A1,10016,1,YES,1/31/18 0:00,2/15/18 0:00,3/22/17 0:00,40.744647,-73.981483,72,Murray Hill-Kips Bay
MANHATTAN,150,EAST 34TH STREET,A1,10016,2,YES,2/7/18 0:00,2/8/18 0:00,2/8/18 0:00,40.746178,-73.979209,72,Murray Hill-Kips Bay
MANHATTAN,166,EAST 34 STREET,A1,10016,2,YES,11/16/17 0:00,11/16/17 0:00,11/16/17 0:00,40.74606,-73.978931,72,Murray Hill-Kips Bay
MANHATTAN,166,EAST 34 STREET,A1,10016,2,YES,11/9/17 0:00,11/9/17 0:00,11/9/17 0:00,40.74606,-73.978931,72,Murray Hill-Kips Bay
MANHATTAN,139,E 33 STREET,A1,10016,2,YES,8/23/17 0:00,8/23/17 0:00,8/23/17 0:00,40.745838,-73.980436,72,Murray Hill-Kips Bay
