GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - No schooling completed,Margin of Error; Total: - No schooling completed,Estimate; Total: - Nursery school,Margin of Error; Total: - Nursery school,Estimate; Total: - Kindergarten,Margin of Error; Total: - Kindergarten,Estimate; Total: - 1st grade,Margin of Error; Total: - 1st grade,Estimate; Total: - 2nd grade,Margin of Error; Total: - 2nd grade,Estimate; Total: - 3rd grade,Margin of Error; Total: - 3rd grade,Estimate; Total: - 4th grade,Margin of Error; Total: - 4th grade,Estimate; Total: - 5th grade,Margin of Error; Total: - 5th grade,Estimate; Total: - 6th grade,Margin of Error; Total: - 6th grade,Estimate; Total: - 7th grade,Margin of Error; Total: - 7th grade,Estimate; Total: - 8th grade,Margin of Error; Total: - 8th grade,Estimate; Total: - 9th grade,Margin of Error; Total: - 9th grade,Estimate; Total: - 10th grade,Margin of Error; Total: - 10th grade,Estimate; Total: - 11th grade,Margin of Error; Total: - 11th grade,"Estimate; Total: - 12th grade, no diploma","Margin of Error; Total: - 12th grade, no diploma",Estimate; Total: - Regular high school diploma,Margin of Error; Total: - Regular high school diploma,Estimate; Total: - GED or alternative credential,Margin of Error; Total: - GED or alternative credential,"Estimate; Total: - Some college, less than 1 year","Margin of Error; Total: - Some college, less than 1 year","Estimate; Total: - Some college, 1 or more years, no degree","Margin of Error; Total: - Some college, 1 or more years, no degree",Estimate; Total: - Associate's degree,Margin of Error; Total: - Associate's degree,Estimate; Total: - Bachelor's degree,Margin of Error; Total: - Bachelor's degree,Estimate; Total: - Master's degree,Margin of Error; Total: - Master's degree,Estimate; Total: - Professional school degree,Margin of Error; Total: - Professional school degree,Estimate; Total: - Doctorate degree,Margin of Error; Total: - Doctorate degree
1400000US36061010000,36061010000,"Census Tract 100, New York County, New York",1585,217,0,11,0,11,0,11,0,11,0,11,0,11,4,8,38,59,0,11,0,11,5,8,0,11,12,18,1,3,20,22,101,68,23,25,11,16,110,56,24,19,889,158,148,68,93,48,106,75
1400000US36061010100,36061010100,"Census Tract 101, New York County, New York",1061,198,4,7,0,11,0,11,0,11,0,11,0,11,0,11,0,11,12,19,12,19,0,11,5,8,10,16,2,7,39,36,83,48,10,13,17,18,79,68,22,20,388,95,241,61,89,45,48,33
1400000US36061010200,36061010200,"Census Tract 102, New York County, New York",211,113,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,5,8,74,103,0,11,0,11,5,7,0,11,71,55,51,35,5,11,0,11
1400000US36061010300,36061010300,"Census Tract 103, New York County, New York",1648,209,0,11,0,11,0,11,0,11,0,11,0,11,0,11,27,38,0,11,0,11,30,49,0,11,2,5,3,7,0,11,73,54,80,55,32,25,69,40,100,68,748,185,264,87,165,84,55,55
1400000US36061010400,36061010400,"Census Tract 104, New York County, New York",931,131,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,5,9,70,44,12,13,43,30,44,31,10,16,466,120,189,55,72,37,20,16
1400000US36061010601,36061010601,"Census Tract 106.01, New York County, New York",6448,556,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,163,158,0,16,0,16,272,132,25,42,209,123,477,161,78,71,2727,472,1255,301,899,259,343,195
1400000US36061010602,36061010602,"Census Tract 106.02, New York County, New York",3508,411,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,13,22,0,11,66,51,0,11,74,49,234,106,76,55,1080,289,729,189,765,277,471,175
1400000US36061010800,36061010800,"Census Tract 108, New York County, New York",7240,766,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,1,3,0,16,0,16,0,16,0,16,218,143,36,58,182,117,454,217,131,96,3399,604,1619,344,969,290,231,163
1400000US36061010900,36061010900,"Census Tract 109, New York County, New York",178,61,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,1,2,0,11,0,11,0,11,1,2,15,19,0,11,6,10,0,11,37,22,74,50,40,47,4,6
1400000US36061011000,36061011000,"Census Tract 110, New York County, New York",6424,742,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,15,24,0,16,0,16,9,14,0,16,0,16,17,26,412,236,135,131,145,103,395,183,105,97,3067,584,1228,313,740,322,156,121
1400000US36061011100,36061011100,"Census Tract 111, New York County, New York",3419,367,64,73,0,11,0,11,0,11,21,39,0,11,0,11,27,23,39,48,0,11,0,11,4,8,34,31,33,31,25,41,212,124,1,2,58,48,326,148,150,86,1493,307,664,174,235,114,33,26
1400000US36061011201,36061011201,"Census Tract 112.01, New York County, New York",796,100,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,98,55,0,11,14,13,33,25,38,29,263,80,179,70,96,48,75,39
1400000US36061011202,36061011202,"Census Tract 112.02, New York County, New York",233,60,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,9,13,10,15,0,11,0,11,27,20,9,10,93,43,59,30,16,11,10,11
1400000US36061011203,36061011203,"Census Tract 112.03, New York County, New York",1021,177,11,14,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,27,20,16,25,27,24,99,43,13,15,432,98,250,94,57,34,89,61
1400000US36061011300,36061011300,"Census Tract 113, New York County, New York",94,55,0,11,0,11,0,11,0,11,0,11,0,11,0,11,2,4,3,6,2,6,3,6,2,6,10,16,3,6,0,11,3,6,0,11,2,5,0,11,2,4,54,25,4,6,0,11,4,6
1400000US36061011401,36061011401,"Census Tract 114.01, New York County, New York",1094,198,0,11,0,11,6,10,0,11,0,11,0,11,0,11,0,11,5,7,0,11,0,11,0,11,36,54,2,4,7,12,60,50,4,7,19,28,66,32,65,42,399,117,173,67,105,43,147,89
1400000US36061011402,36061011402,"Census Tract 114.02, New York County, New York",2014,248,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,12,21,0,11,16,17,0,11,66,44,0,11,31,30,92,49,58,42,827,181,561,102,275,87,76,59
1400000US36061011500,36061011500,"Census Tract 115, New York County, New York",2073,299,66,57,0,11,0,11,0,11,0,11,24,39,9,14,0,11,48,65,0,11,14,22,0,11,0,11,5,5,28,30,247,126,24,19,94,81,61,39,32,31,855,155,397,151,133,68,36,38
1400000US36061011600,36061011600,"Census Tract 116, New York County, New York",2828,331,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,1,3,31,34,0,11,206,133,0,11,86,64,259,117,87,70,893,185,582,143,527,173,156,119
1400000US36061011700,36061011700,"Census Tract 117, New York County, New York",2910,361,15,23,0,11,0,11,0,11,0,11,0,11,0,11,0,11,5,11,0,11,14,36,22,36,0,11,9,21,42,57,246,128,0,11,125,106,140,89,103,88,1281,276,644,213,203,104,61,77
1400000US36061011800,36061011800,"Census Tract 118, New York County, New York",7673,717,0,16,0,16,0,16,0,16,0,16,28,52,0,16,0,16,0,16,0,16,2,4,0,16,0,16,0,16,1,4,643,320,76,57,105,74,417,209,241,154,3305,536,1656,402,774,257,425,219
1400000US36061011900,36061011900,"Census Tract 119, New York County, New York",1053,83,25,21,0,11,0,11,0,11,0,11,37,48,0,11,0,11,0,11,0,11,63,60,67,47,8,14,42,43,40,32,348,137,10,16,38,33,153,98,43,30,124,71,48,39,7,12,0,11
1400000US36061012000,36061012000,"Census Tract 120, New York County, New York",2711,320,0,11,0,11,0,11,0,11,0,11,7,15,0,11,0,11,0,11,0,11,0,11,0,11,12,19,32,39,19,26,135,99,21,30,66,51,157,80,48,45,1127,219,558,176,474,171,55,50
1400000US36061012100,36061012100,"Census Tract 121, New York County, New York",6829,653,45,73,0,16,0,16,0,16,0,16,43,50,0,16,10,16,13,20,0,16,155,134,19,30,14,26,89,136,117,97,579,278,74,68,325,186,932,319,354,168,2497,406,1085,330,389,181,89,72
