GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22
1400000US36061005502,36061005502,"Census Tract 55.02, New York County, New York",23,38,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,23,38
1400000US36061005600,36061005600,"Census Tract 56, New York County, New York",169,123,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,41,64,0,12,0,12,0,12,40,63,0,12,0,12,0,12,0,12,0,12,0,12,0,12,88,82
1400000US36061005700,36061005700,"Census Tract 57, New York County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36061005800,36061005800,"Census Tract 58, New York County, New York",89,101,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,89,101
1400000US36061005900,36061005900,"Census Tract 59, New York County, New York",71,90,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,21,36,50,81
1400000US36061006000,36061006000,"Census Tract 60, New York County, New York",0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
1400000US36061006100,36061006100,"Census Tract 61, New York County, New York",172,132,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,17,0,12,0,12,0,12,0,12,0,12,36,61,125,118
1400000US36061006200,36061006200,"Census Tract 62, New York County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36061006300,36061006300,"Census Tract 63, New York County, New York",41,67,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,41,67
1400000US36061006400,36061006400,"Census Tract 64, New York County, New York",187,167,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,14,24,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,173,165
1400000US36061006500,36061006500,"Census Tract 65, New York County, New York",174,135,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,132,122,42,67
1400000US36061006600,36061006600,"Census Tract 66, New York County, New York",261,244,0,19,0,19,0,19,40,65,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,41,66,180,232
1400000US36061006700,36061006700,"Census Tract 67, New York County, New York",42,69,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,42,69
1400000US36061006800,36061006800,"Census Tract 68, New York County, New York",0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
1400000US36061006900,36061006900,"Census Tract 69, New York County, New York",103,76,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,103,76
1400000US36061007000,36061007000,"Census Tract 70, New York County, New York",142,134,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,26,42,116,128
1400000US36061007100,36061007100,"Census Tract 71, New York County, New York",110,102,0,17,0,17,0,17,0,17,0,17,0,17,0,17,32,54,0,17,41,64,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,37,60
1400000US36061007200,36061007200,"Census Tract 72, New York County, New York",382,275,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,38,62,0,17,0,17,344,273
1400000US36061007300,36061007300,"Census Tract 73, New York County, New York",125,135,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,125,135
1400000US36061007400,36061007400,"Census Tract 74, New York County, New York",83,95,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,42,67,41,68
1400000US36061007500,36061007500,"Census Tract 75, New York County, New York",42,67,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,42,67,0,12,0,12,0,12
1400000US36061007600,36061007600,"Census Tract 76, New York County, New York",116,76,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,26,23,35,0,12,0,12,0,12,0,12,0,12,77,56
1400000US36061007700,36061007700,"Census Tract 77, New York County, New York",88,103,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,45,75,43,71
1400000US36061007800,36061007800,"Census Tract 78, New York County, New York",121,114,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,121,114
1400000US36061007900,36061007900,"Census Tract 79, New York County, New York",45,71,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,45,71
1400000US36061008000,36061008000,"Census Tract 80, New York County, New York",25,40,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,25,40,0,12
1400000US36061008100,36061008100,"Census Tract 81, New York County, New York",194,153,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,67,105,0,17,0,17,43,70,84,96
1400000US36061008200,36061008200,"Census Tract 82, New York County, New York",214,139,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,34,60,0,12,0,12,0,12,0,12,0,12,0,12,180,127
1400000US36061008300,36061008300,"Census Tract 83, New York County, New York",88,97,0,12,0,12,0,12,35,56,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,53,83
1400000US36061008400,36061008400,"Census Tract 84, New York County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36061008601,36061008601,"Census Tract 86.01, New York County, New York",48,54,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,48,54
1400000US36061008602,36061008602,"Census Tract 86.02, New York County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36061008603,36061008603,"Census Tract 86.03, New York County, New York",203,142,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,40,67,163,141
1400000US36061008700,36061008700,"Census Tract 87, New York County, New York",0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
1400000US36061008800,36061008800,"Census Tract 88, New York County, New York",16,27,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,16,27,0,17
1400000US36061008900,36061008900,"Census Tract 89, New York County, New York",12,19,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,12,19,0,17,0,17,0,17,0,17,0,17
1400000US36061009000,36061009000,"Census Tract 90, New York County, New York",195,151,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,39,63,0,17,0,17,156,138
1400000US36061009100,36061009100,"Census Tract 91, New York County, New York",60,67,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,12,20,0,17,0,17,0,17,36,58,0,17,0,17,0,17,0,17,12,18,0,17,0,17,0,17
1400000US36061009200,36061009200,"Census Tract 92, New York County, New York",77,55,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,38,44,0,12,39,42
1400000US36061009300,36061009300,"Census Tract 93, New York County, New York",39,62,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,39,62,0,17,0,17,0,17,0,17,0,17,0,17
1400000US36061009400,36061009400,"Census Tract 94, New York County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36061009500,36061009500,"Census Tract 95, New York County, New York",26,43,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,26,43,0,12
1400000US36061009600,36061009600,"Census Tract 96, New York County, New York",20,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,16,10,15
1400000US36061009700,36061009700,"Census Tract 97, New York County, New York",48,40,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,25,36,0,12,0,12,0,12,0,12,23,35,0,12,0,12,0,12
1400000US36061009800,36061009800,"Census Tract 98, New York County, New York",72,78,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,46,74,0,17,17,26,0,17,0,17,9,14
1400000US36061009900,36061009900,"Census Tract 99, New York County, New York",160,104,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,160,104
1400000US36061010000,36061010000,"Census Tract 100, New York County, New York",18,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,15,0,12,9,15
1400000US36061010100,36061010100,"Census Tract 101, New York County, New York",77,42,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,19,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,16,0,12,0,12,55,38
1400000US36061010200,36061010200,"Census Tract 102, New York County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36061010300,36061010300,"Census Tract 103, New York County, New York",117,82,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,21,35,96,74
1400000US36061010400,36061010400,"Census Tract 104, New York County, New York",17,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,26
1400000US36061010601,36061010601,"Census Tract 106.01, New York County, New York",76,105,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,12,20,0,17,64,103
