JOB_NUMBER,JOB_TYPE,C_O_ISSUE_DATE,BIN_NUMBER,BOROUGH,NUMBER,STREET,POSTCODE,PR_DWELLING_UNIT,EX_DWELLING_UNIT,APPLICATION_STATUS_RAW,FILING_STATUS_RAW,ITEM_NUMBER,ISSUE_TYPE,LATITUDE,LONGITUDE,CENSUS_TRACT,NTA,LOCATION
110017151,NB,12/30/16,1090192,Manhattan,50,WEST STREET,10006,182,,Issued,New,1,Temporary,40.707975,-74.015546,13,Battery Park City-Lower Manhattan,"(40.707975, -74.015546)"
121537355,A1,1/17/19,1075698,Manhattan,21,SOUTH END AVENUE,10280,181,181,Issued,New,23,Temporary,40.708114,-74.01763,31704,Battery Park City-Lower Manhattan,"(40.708114, -74.01763)"
121537355,A1,10/17/18,1075698,Manhattan,21,SOUTH END AVENUE,10280,181,181,Issued,New,22,Temporary,40.708114,-74.01763,31704,Battery Park City-Lower Manhattan,"(40.708114, -74.01763)"
121537355,A1,7/17/18,1075698,Manhattan,21,SOUTH END AVENUE,10280,181,181,Issued,New,21,Temporary,40.708114,-74.01763,31704,Battery Park City-Lower Manhattan,"(40.708114, -74.01763)"
121537355,A1,4/23/18,1075698,Manhattan,21,SOUTH END AVENUE,10280,181,181,Issued,New,20,Temporary,40.708114,-74.01763,31704,Battery Park City-Lower Manhattan,"(40.708114, -74.01763)"
121537355,A1,1/24/18,1075698,Manhattan,21,SOUTH END AVENUE,10280,181,181,Issued,New,19,Temporary,40.708114,-74.01763,31704,Battery Park City-Lower Manhattan,"(40.708114, -74.01763)"
121537355,A1,10/24/17,1075698,Manhattan,21,SOUTH END AVENUE,10280,181,181,Issued,New,18,Temporary,40.708114,-74.01763,31704,Battery Park City-Lower Manhattan,"(40.708114, -74.01763)"
121537355,A1,7/28/17,1075698,Manhattan,21,SOUTH END AVENUE,10280,181,181,Issued,New,17,Temporary,40.708114,-74.01763,31704,Battery Park City-Lower Manhattan,"(40.708114, -74.01763)"
121537355,A1,5/3/17,1075698,Manhattan,21,SOUTH END AVENUE,10280,181,181,Issued,New,16,Temporary,40.708114,-74.01763,31704,Battery Park City-Lower Manhattan,"(40.708114, -74.01763)"
121537355,A1,2/6/17,1075698,Manhattan,21,SOUTH END AVENUE,10280,181,181,Issued,New,15,Temporary,40.708114,-74.01763,31704,Battery Park City-Lower Manhattan,"(40.708114, -74.01763)"
121537355,A1,10/17/16,1075698,Manhattan,21,SOUTH END AVENUE,10280,181,181,Issued,New,14,Temporary,40.708114,-74.01763,31704,Battery Park City-Lower Manhattan,"(40.708114, -74.01763)"
121537355,A1,7/19/16,1075698,Manhattan,21,SOUTH END AVENUE,10280,181,181,Issued,New,13,Temporary,40.708114,-74.01763,31704,Battery Park City-Lower Manhattan,"(40.708114, -74.01763)"
121537355,A1,4/18/16,1075698,Manhattan,21,SOUTH END AVENUE,10280,181,181,Issued,New,12,Temporary,40.708114,-74.01763,31704,Battery Park City-Lower Manhattan,"(40.708114, -74.01763)"
121537355,A1,1/21/16,1075698,Manhattan,21,SOUTH END AVENUE,10280,181,181,Issued,New,11,Temporary,40.708114,-74.01763,31704,Battery Park City-Lower Manhattan,"(40.708114, -74.01763)"
121234976,NB,10/1/18,1090417,Manhattan,100,GREENWICH STREET,10006,192,,Issued,New,5,Final,40.708263,-74.013475,13,Battery Park City-Lower Manhattan,"(40.708263, -74.013475)"
110103940,NB,12/28/17,1089746,Manhattan,161,FRONT STREET,10038,177,,Issued,New,13,Temporary,40.706051,-74.0051,1502,Battery Park City-Lower Manhattan,"(40.706051, -74.0051)"
110103940,NB,9/13/17,1089746,Manhattan,161,FRONT STREET,10038,177,,Issued,New,12,Temporary,40.706051,-74.0051,1502,Battery Park City-Lower Manhattan,"(40.706051, -74.0051)"
110103940,NB,6/16/17,1089746,Manhattan,161,FRONT STREET,10038,177,,Issued,New,11,Temporary,40.706051,-74.0051,1502,Battery Park City-Lower Manhattan,"(40.706051, -74.0051)"
110103940,NB,3/20/17,1089746,Manhattan,161,FRONT STREET,10038,177,,Issued,New,10,Temporary,40.706051,-74.0051,1502,Battery Park City-Lower Manhattan,"(40.706051, -74.0051)"
110103940,NB,12/15/16,1089746,Manhattan,161,FRONT STREET,10038,177,,Issued,New,9,Temporary,40.706051,-74.0051,1502,Battery Park City-Lower Manhattan,"(40.706051, -74.0051)"
110103940,NB,9/19/16,1089746,Manhattan,161,FRONT STREET,10038,177,,Issued,New,8,Temporary,40.706051,-74.0051,1502,Battery Park City-Lower Manhattan,"(40.706051, -74.0051)"
110103940,NB,6/22/16,1089746,Manhattan,161,FRONT STREET,10038,177,,Issued,New,7,Temporary,40.706051,-74.0051,1502,Battery Park City-Lower Manhattan,"(40.706051, -74.0051)"
110103940,NB,3/22/16,1089746,Manhattan,161,FRONT STREET,10038,177,,Issued,New,6,Temporary,40.706051,-74.0051,1502,Battery Park City-Lower Manhattan,"(40.706051, -74.0051)"
121398184,A1,7/21/17,1001054,Manhattan,102,GREENWICH ST,10006,36,0,Issued,New,7,Final,40.708321,-74.01345,13,Battery Park City-Lower Manhattan,"(40.708321, -74.01345)"
104735912,NB,12/7/17,1089790,Manhattan,113,NASSAU STREET,10038,168,,Issued,New,23,Temporary,40.710836,-74.007041,1501,Battery Park City-Lower Manhattan,"(40.710836, -74.007041)"
104735912,NB,9/15/17,1089790,Manhattan,113,NASSAU STREET,10038,168,,Issued,New,22,Temporary,40.710836,-74.007041,1501,Battery Park City-Lower Manhattan,"(40.710836, -74.007041)"
104735912,NB,6/14/17,1089790,Manhattan,113,NASSAU STREET,10038,168,,Issued,New,21,Temporary,40.710836,-74.007041,1501,Battery Park City-Lower Manhattan,"(40.710836, -74.007041)"
104735912,NB,3/23/17,1089790,Manhattan,113,NASSAU STREET,10038,168,,Issued,New,20,Temporary,40.710836,-74.007041,1501,Battery Park City-Lower Manhattan,"(40.710836, -74.007041)"
104735912,NB,12/8/16,1089790,Manhattan,113,NASSAU STREET,10038,168,,Issued,New,19,Temporary,40.710836,-74.007041,1501,Battery Park City-Lower Manhattan,"(40.710836, -74.007041)"
104735912,NB,9/8/16,1089790,Manhattan,113,NASSAU STREET,10038,168,,Issued,New,18,Temporary,40.710836,-74.007041,1501,Battery Park City-Lower Manhattan,"(40.710836, -74.007041)"
104735912,NB,9/7/16,1089790,Manhattan,113,NASSAU STREET,10038,168,,Issued,New,17,Temporary,40.710836,-74.007041,1501,Battery Park City-Lower Manhattan,"(40.710836, -74.007041)"
104735912,NB,6/13/16,1089790,Manhattan,113,NASSAU STREET,10038,168,,Issued,New,16,Temporary,40.710836,-74.007041,1501,Battery Park City-Lower Manhattan,"(40.710836, -74.007041)"
104735912,NB,3/15/16,1089790,Manhattan,113,NASSAU STREET,10038,168,,Issued,New,15,Temporary,40.710836,-74.007041,1501,Battery Park City-Lower Manhattan,"(40.710836, -74.007041)"
104735912,NB,2/5/16,1089790,Manhattan,113,NASSAU STREET,10038,168,,Issued,New,14,Temporary,40.710836,-74.007041,1501,Battery Park City-Lower Manhattan,"(40.710836, -74.007041)"
103795145,A1,2/13/19,1082813,Manhattan,2,SOUTH END AVENUE,10280,166,,Issued,New,6,Temporary,40.708037,-74.017656,31704,Battery Park City-Lower Manhattan,"(40.708037, -74.017656)"
103795145,A1,11/16/18,1082813,Manhattan,2,SOUTH END AVENUE,10280,166,,Issued,New,5,Temporary,40.708037,-74.017656,31704,Battery Park City-Lower Manhattan,"(40.708037, -74.017656)"
103795145,A1,8/21/18,1082813,Manhattan,2,SOUTH END AVENUE,10280,166,,Issued,New,4,Temporary,40.708037,-74.017656,31704,Battery Park City-Lower Manhattan,"(40.708037, -74.017656)"
103795145,A1,5/22/18,1082813,Manhattan,2,SOUTH END AVENUE,10280,166,,Issued,New,3,Temporary,40.708037,-74.017656,31704,Battery Park City-Lower Manhattan,"(40.708037, -74.017656)"
103795145,A1,2/13/18,1082813,Manhattan,2,SOUTH END AVENUE,10280,166,,Issued,New,2,Temporary,40.708037,-74.017656,31704,Battery Park City-Lower Manhattan,"(40.708037, -74.017656)"
103795145,A1,8/16/17,1082813,Manhattan,2,SOUTH END AVENUE,10280,166,,Issued,New,1,Temporary,40.708037,-74.017656,31704,Battery Park City-Lower Manhattan,"(40.708037, -74.017656)"
121125790,A1,12/12/18,1082813,Manhattan,2,S    END  AVE.,10280,160,160,Issued,New,18,Temporary,40.708037,-74.017656,31704,Battery Park City-Lower Manhattan,"(40.708037, -74.017656)"
121125790,A1,7/17/18,1082813,Manhattan,2,S    END  AVE.,10280,160,160,Issued,New,17,Temporary,40.708037,-74.017656,31704,Battery Park City-Lower Manhattan,"(40.708037, -74.017656)"
121125790,A1,4/30/18,1082813,Manhattan,2,S    END  AVE.,10280,160,160,Issued,New,16,Temporary,40.708037,-74.017656,31704,Battery Park City-Lower Manhattan,"(40.708037, -74.017656)"
121125790,A1,3/14/18,1082813,Manhattan,2,S    END  AVE.,10280,160,160,Issued,New,15,Temporary,40.708037,-74.017656,31704,Battery Park City-Lower Manhattan,"(40.708037, -74.017656)"
121125790,A1,12/12/17,1082813,Manhattan,2,S    END  AVE.,10280,160,160,Issued,New,14,Temporary,40.708037,-74.017656,31704,Battery Park City-Lower Manhattan,"(40.708037, -74.017656)"
121125790,A1,6/2/17,1082813,Manhattan,2,S    END  AVE.,10280,160,160,Issued,New,13,Temporary,40.708037,-74.017656,31704,Battery Park City-Lower Manhattan,"(40.708037, -74.017656)"
121125790,A1,3/20/17,1082813,Manhattan,2,S    END  AVE.,10280,160,160,Issued,New,12,Temporary,40.708037,-74.017656,31704,Battery Park City-Lower Manhattan,"(40.708037, -74.017656)"
121125790,A1,12/5/16,1082813,Manhattan,2,S    END  AVE.,10280,160,160,Issued,New,11,Temporary,40.708037,-74.017656,31704,Battery Park City-Lower Manhattan,"(40.708037, -74.017656)"
121125790,A1,8/9/16,1082813,Manhattan,2,S    END  AVE.,10280,160,160,Issued,New,10,Temporary,40.708037,-74.017656,31704,Battery Park City-Lower Manhattan,"(40.708037, -74.017656)"
121125790,A1,2/22/16,1082813,Manhattan,2,S    END  AVE.,10280,160,160,Issued,New,9,Temporary,40.708037,-74.017656,31704,Battery Park City-Lower Manhattan,"(40.708037, -74.017656)"
104305057,A1,1/11/19,1078985,Manhattan,40,BROAD STREET,10004,157,163,Issued,New,48,Temporary,40.706021,-74.011332,9,Battery Park City-Lower Manhattan,"(40.706021, -74.011332)"
104305057,A1,10/23/18,1078985,Manhattan,40,BROAD STREET,10004,157,163,Issued,New,47,Temporary,40.706021,-74.011332,9,Battery Park City-Lower Manhattan,"(40.706021, -74.011332)"
104305057,A1,10/9/18,1078985,Manhattan,40,BROAD STREET,10004,157,163,Issued,New,46,Temporary,40.706021,-74.011332,9,Battery Park City-Lower Manhattan,"(40.706021, -74.011332)"
104305057,A1,7/17/18,1078985,Manhattan,40,BROAD STREET,10004,157,163,Issued,New,45,Temporary,40.706021,-74.011332,9,Battery Park City-Lower Manhattan,"(40.706021, -74.011332)"
104305057,A1,4/23/18,1078985,Manhattan,40,BROAD STREET,10004,157,163,Issued,New,44,Temporary,40.706021,-74.011332,9,Battery Park City-Lower Manhattan,"(40.706021, -74.011332)"
104305057,A1,1/26/18,1078985,Manhattan,40,BROAD STREET,10004,157,163,Issued,New,43,Temporary,40.706021,-74.011332,9,Battery Park City-Lower Manhattan,"(40.706021, -74.011332)"
104305057,A1,7/20/17,1078985,Manhattan,40,BROAD STREET,10004,157,163,Issued,New,41,Temporary,40.706021,-74.011332,9,Battery Park City-Lower Manhattan,"(40.706021, -74.011332)"
104305057,A1,4/24/17,1078985,Manhattan,40,BROAD STREET,10004,157,163,Issued,New,40,Temporary,40.706021,-74.011332,9,Battery Park City-Lower Manhattan,"(40.706021, -74.011332)"
104305057,A1,1/25/17,1078985,Manhattan,40,BROAD STREET,10004,157,163,Issued,New,39,Temporary,40.706021,-74.011332,9,Battery Park City-Lower Manhattan,"(40.706021, -74.011332)"
104305057,A1,11/2/16,1078985,Manhattan,40,BROAD STREET,10004,157,163,Issued,New,38,Temporary,40.706021,-74.011332,9,Battery Park City-Lower Manhattan,"(40.706021, -74.011332)"
104305057,A1,8/11/16,1078985,Manhattan,40,BROAD STREET,10004,157,163,Issued,New,37,Temporary,40.706021,-74.011332,9,Battery Park City-Lower Manhattan,"(40.706021, -74.011332)"
104305057,A1,3/15/16,1078985,Manhattan,40,BROAD STREET,10004,157,163,Issued,New,36,Temporary,40.706021,-74.011332,9,Battery Park City-Lower Manhattan,"(40.706021, -74.011332)"
121185029,A1,2/4/19,1001113,Manhattan,84,WILLIAM STREET,10038,137,112,Issued,New,17,Temporary,40.708028,-74.007939,1502,Battery Park City-Lower Manhattan,"(40.708028, -74.007939)"
121185029,A1,11/20/18,1001113,Manhattan,84,WILLIAM STREET,10038,137,112,Issued,New,16,Temporary,40.708028,-74.007939,1502,Battery Park City-Lower Manhattan,"(40.708028, -74.007939)"
121185029,A1,8/30/18,1001113,Manhattan,84,WILLIAM STREET,10038,137,112,Issued,New,15,Temporary,40.708028,-74.007939,1502,Battery Park City-Lower Manhattan,"(40.708028, -74.007939)"
121185029,A1,6/5/18,1001113,Manhattan,84,WILLIAM STREET,10038,137,112,Issued,New,14,Temporary,40.708028,-74.007939,1502,Battery Park City-Lower Manhattan,"(40.708028, -74.007939)"
121185029,A1,3/14/18,1001113,Manhattan,84,WILLIAM STREET,10038,137,112,Issued,New,13,Temporary,40.708028,-74.007939,1502,Battery Park City-Lower Manhattan,"(40.708028, -74.007939)"
121185029,A1,12/21/17,1001113,Manhattan,84,WILLIAM STREET,10038,137,112,Issued,New,12,Temporary,40.708028,-74.007939,1502,Battery Park City-Lower Manhattan,"(40.708028, -74.007939)"
121185029,A1,10/2/17,1001113,Manhattan,84,WILLIAM STREET,10038,137,112,Issued,New,11,Temporary,40.708028,-74.007939,1502,Battery Park City-Lower Manhattan,"(40.708028, -74.007939)"
121185029,A1,6/30/17,1001113,Manhattan,84,WILLIAM STREET,10038,137,112,Issued,New,10,Temporary,40.708028,-74.007939,1502,Battery Park City-Lower Manhattan,"(40.708028, -74.007939)"
121185029,A1,4/7/17,1001113,Manhattan,84,WILLIAM STREET,10038,137,112,Issued,New,9,Temporary,40.708028,-74.007939,1502,Battery Park City-Lower Manhattan,"(40.708028, -74.007939)"
121185029,A1,1/13/17,1001113,Manhattan,84,WILLIAM STREET,10038,137,112,Issued,New,8,Temporary,40.708028,-74.007939,1502,Battery Park City-Lower Manhattan,"(40.708028, -74.007939)"
121185029,A1,1/12/17,1001113,Manhattan,84,WILLIAM STREET,10038,137,112,Issued,New,7,Temporary,40.708028,-74.007939,1502,Battery Park City-Lower Manhattan,"(40.708028, -74.007939)"
121185029,A1,10/18/16,1001113,Manhattan,84,WILLIAM STREET,10038,137,112,Issued,New,6,Temporary,40.708028,-74.007939,1502,Battery Park City-Lower Manhattan,"(40.708028, -74.007939)"
121185029,A1,7/26/16,1001113,Manhattan,84,WILLIAM STREET,10038,137,112,Issued,New,5,Temporary,40.708028,-74.007939,1502,Battery Park City-Lower Manhattan,"(40.708028, -74.007939)"
121185029,A1,6/30/16,1001113,Manhattan,84,WILLIAM STREET,10038,137,112,Issued,New,4,Temporary,40.708028,-74.007939,1502,Battery Park City-Lower Manhattan,"(40.708028, -74.007939)"
121185029,A1,6/21/16,1001113,Manhattan,84,WILLIAM STREET,10038,137,112,Issued,New,3,Temporary,40.708028,-74.007939,1502,Battery Park City-Lower Manhattan,"(40.708028, -74.007939)"
121185029,A1,6/3/16,1001113,Manhattan,84,WILLIAM STREET,10038,137,112,Issued,New,2,Temporary,40.708028,-74.007939,1502,Battery Park City-Lower Manhattan,"(40.708028, -74.007939)"
121185029,A1,6/1/16,1001113,Manhattan,84,WILLIAM STREET,10038,137,112,Issued,New,1,Temporary,40.708028,-74.007939,1502,Battery Park City-Lower Manhattan,"(40.708028, -74.007939)"
120013822,NB,12/6/18,1089326,Manhattan,49,ANN STREET,10038,128,,Issued,New,16,Temporary,40.710306,-74.006828,1501,Battery Park City-Lower Manhattan,"(40.710306, -74.006828)"
120013822,NB,9/12/18,1089326,Manhattan,49,ANN STREET,10038,128,,Issued,New,15,Temporary,40.710306,-74.006828,1501,Battery Park City-Lower Manhattan,"(40.710306, -74.006828)"
120013822,NB,6/7/18,1089326,Manhattan,49,ANN STREET,10038,128,,Issued,New,14,Temporary,40.710306,-74.006828,1501,Battery Park City-Lower Manhattan,"(40.710306, -74.006828)"
120013822,NB,3/30/18,1089326,Manhattan,49,ANN STREET,10038,128,,Issued,New,13,Temporary,40.710306,-74.006828,1501,Battery Park City-Lower Manhattan,"(40.710306, -74.006828)"
120013822,NB,1/3/18,1089326,Manhattan,49,ANN STREET,10038,128,,Issued,New,12,Temporary,40.710306,-74.006828,1501,Battery Park City-Lower Manhattan,"(40.710306, -74.006828)"
120013822,NB,10/5/17,1089326,Manhattan,49,ANN STREET,10038,128,,Issued,New,11,Temporary,40.710306,-74.006828,1501,Battery Park City-Lower Manhattan,"(40.710306, -74.006828)"
120013822,NB,7/3/17,1089326,Manhattan,49,ANN STREET,10038,128,,Issued,New,10,Temporary,40.710306,-74.006828,1501,Battery Park City-Lower Manhattan,"(40.710306, -74.006828)"
120013822,NB,4/5/17,1089326,Manhattan,49,ANN STREET,10038,128,,Issued,New,9,Temporary,40.710306,-74.006828,1501,Battery Park City-Lower Manhattan,"(40.710306, -74.006828)"
120013822,NB,1/6/17,1089326,Manhattan,49,ANN STREET,10038,128,,Issued,New,8,Temporary,40.710306,-74.006828,1501,Battery Park City-Lower Manhattan,"(40.710306, -74.006828)"
120013822,NB,12/20/16,1089326,Manhattan,49,ANN STREET,10038,128,,Issued,New,7,Temporary,40.710306,-74.006828,1501,Battery Park City-Lower Manhattan,"(40.710306, -74.006828)"
120013822,NB,9/8/16,1089326,Manhattan,49,ANN STREET,10038,128,,Issued,New,6,Temporary,40.710306,-74.006828,1501,Battery Park City-Lower Manhattan,"(40.710306, -74.006828)"
120013822,NB,6/10/16,1089326,Manhattan,49,ANN STREET,10038,128,,Issued,New,5,Temporary,40.710306,-74.006828,1501,Battery Park City-Lower Manhattan,"(40.710306, -74.006828)"
120013822,NB,3/15/16,1089326,Manhattan,49,ANN STREET,10038,128,,Issued,New,4,Temporary,40.710306,-74.006828,1501,Battery Park City-Lower Manhattan,"(40.710306, -74.006828)"
103836690,A1,12/6/18,1000835,Manhattan,82,BEAVER STREET,10005,126,,Issued,New,46,Temporary,40.70536,-74.008602,7,Battery Park City-Lower Manhattan,"(40.70536, -74.008602)"
103836690,A1,9/18/18,1000835,Manhattan,82,BEAVER STREET,10005,126,,Issued,New,45,Temporary,40.70536,-74.008602,7,Battery Park City-Lower Manhattan,"(40.70536, -74.008602)"
103836690,A1,7/6/18,1000835,Manhattan,82,BEAVER STREET,10005,126,,Issued,New,44,Temporary,40.70536,-74.008602,7,Battery Park City-Lower Manhattan,"(40.70536, -74.008602)"
103836690,A1,4/4/18,1000835,Manhattan,82,BEAVER STREET,10005,126,,Issued,New,43,Temporary,40.70536,-74.008602,7,Battery Park City-Lower Manhattan,"(40.70536, -74.008602)"
103836690,A1,1/16/18,1000835,Manhattan,82,BEAVER STREET,10005,126,,Issued,New,42,Temporary,40.70536,-74.008602,7,Battery Park City-Lower Manhattan,"(40.70536, -74.008602)"
103836690,A1,10/24/17,1000835,Manhattan,82,BEAVER STREET,10005,126,,Issued,New,41,Temporary,40.70536,-74.008602,7,Battery Park City-Lower Manhattan,"(40.70536, -74.008602)"
103836690,A1,5/16/17,1000835,Manhattan,82,BEAVER STREET,10005,126,,Issued,New,40,Temporary,40.70536,-74.008602,7,Battery Park City-Lower Manhattan,"(40.70536, -74.008602)"
103836690,A1,1/25/17,1000835,Manhattan,82,BEAVER STREET,10005,126,,Issued,New,39,Temporary,40.70536,-74.008602,7,Battery Park City-Lower Manhattan,"(40.70536, -74.008602)"
103836690,A1,11/2/16,1000835,Manhattan,82,BEAVER STREET,10005,126,,Issued,New,38,Temporary,40.70536,-74.008602,7,Battery Park City-Lower Manhattan,"(40.70536, -74.008602)"
103836690,A1,8/9/16,1000835,Manhattan,82,BEAVER STREET,10005,126,,Issued,New,37,Temporary,40.70536,-74.008602,7,Battery Park City-Lower Manhattan,"(40.70536, -74.008602)"
121184253,NB,2/15/19,1090416,Manhattan,54,FULTON STREET,10038,120,,Issued,New,7,Temporary,40.708439,-74.004869,1502,Battery Park City-Lower Manhattan,"(40.708439, -74.004869)"
121184253,NB,11/20/18,1090416,Manhattan,54,FULTON STREET,10038,120,,Issued,New,6,Temporary,40.708439,-74.004869,1502,Battery Park City-Lower Manhattan,"(40.708439, -74.004869)"
121184253,NB,8/28/18,1090416,Manhattan,54,FULTON STREET,10038,120,,Issued,New,5,Temporary,40.708439,-74.004869,1502,Battery Park City-Lower Manhattan,"(40.708439, -74.004869)"
121184253,NB,8/24/18,1090416,Manhattan,54,FULTON STREET,10038,120,,Issued,New,4,Temporary,40.708439,-74.004869,1502,Battery Park City-Lower Manhattan,"(40.708439, -74.004869)"
121184253,NB,5/9/18,1090416,Manhattan,54,FULTON STREET,10038,120,,Issued,New,3,Temporary,40.708439,-74.004869,1502,Battery Park City-Lower Manhattan,"(40.708439, -74.004869)"
121184253,NB,2/15/18,1090416,Manhattan,54,FULTON STREET,10038,120,,Issued,New,2,Temporary,40.708439,-74.004869,1502,Battery Park City-Lower Manhattan,"(40.708439, -74.004869)"
121184253,NB,1/24/18,1001177,Manhattan,54,FULTON STREET,10038,120,,Issued,New,1,Temporary,40.708439,-74.004869,1502,Battery Park City-Lower Manhattan,"(40.708439, -74.004869)"
104175223,A1,1/23/19,1087755,Manhattan,90,WILLIAM STREET,10038,113,,Issued,New,37,Temporary,40.708184,-74.007787,1502,Battery Park City-Lower Manhattan,"(40.708184, -74.007787)"
103799267,NB,12/20/18,1079033,Manhattan,20,MAIDEN LANE,10038,113,,Issued,New,39,Temporary,40.709252,-74.0091,1502,Battery Park City-Lower Manhattan,"(40.709252, -74.0091)"
104175223,A1,10/22/18,1087755,Manhattan,90,WILLIAM STREET,10038,113,,Issued,New,36,Temporary,40.708184,-74.007787,1502,Battery Park City-Lower Manhattan,"(40.708184, -74.007787)"
104175223,A1,7/20/18,1087755,Manhattan,90,WILLIAM STREET,10038,113,,Issued,New,35,Temporary,40.708184,-74.007787,1502,Battery Park City-Lower Manhattan,"(40.708184, -74.007787)"
104175223,A1,4/23/18,1087755,Manhattan,90,WILLIAM STREET,10038,113,,Issued,New,34,Temporary,40.708184,-74.007787,1502,Battery Park City-Lower Manhattan,"(40.708184, -74.007787)"
104175223,A1,1/29/18,1087755,Manhattan,90,WILLIAM STREET,10038,113,,Issued,New,33,Temporary,40.708184,-74.007787,1502,Battery Park City-Lower Manhattan,"(40.708184, -74.007787)"
103799267,NB,12/5/17,1079033,Manhattan,20,MAIDEN LANE,10038,113,,Issued,New,37,Temporary,40.709252,-74.0091,1502,Battery Park City-Lower Manhattan,"(40.709252, -74.0091)"
103799267,NB,9/6/17,1079033,Manhattan,20,MAIDEN LANE,10038,113,,Issued,New,36,Temporary,40.709252,-74.0091,1502,Battery Park City-Lower Manhattan,"(40.709252, -74.0091)"
103799267,NB,5/31/17,1079033,Manhattan,20,MAIDEN LANE,10038,113,,Issued,New,35,Temporary,40.709252,-74.0091,1502,Battery Park City-Lower Manhattan,"(40.709252, -74.0091)"
104175223,A1,3/9/17,1087755,Manhattan,90,WILLIAM STREET,10038,113,,Issued,New,31,Temporary,40.708184,-74.007787,1502,Battery Park City-Lower Manhattan,"(40.708184, -74.007787)"
103799267,NB,3/1/17,1079033,Manhattan,20,MAIDEN LANE,10038,113,,Issued,New,34,Temporary,40.709252,-74.0091,1502,Battery Park City-Lower Manhattan,"(40.709252, -74.0091)"
103799267,NB,12/2/16,1079033,Manhattan,20,MAIDEN LANE,10038,113,,Issued,New,33,Temporary,40.709252,-74.0091,1502,Battery Park City-Lower Manhattan,"(40.709252, -74.0091)"
104175223,A1,11/3/16,1087755,Manhattan,90,WILLIAM STREET,10038,113,,Issued,New,30,Temporary,40.708184,-74.007787,1502,Battery Park City-Lower Manhattan,"(40.708184, -74.007787)"
104175223,A1,7/29/16,1087755,Manhattan,90,WILLIAM STREET,10038,113,,Issued,New,29,Temporary,40.708184,-74.007787,1502,Battery Park City-Lower Manhattan,"(40.708184, -74.007787)"
103799267,NB,7/21/16,1079033,Manhattan,20,MAIDEN LANE,10038,113,,Issued,New,32,Temporary,40.709252,-74.0091,1502,Battery Park City-Lower Manhattan,"(40.709252, -74.0091)"
104175223,A1,5/4/16,1087755,Manhattan,90,WILLIAM STREET,10038,113,,Issued,New,28,Temporary,40.708184,-74.007787,1502,Battery Park City-Lower Manhattan,"(40.708184, -74.007787)"
103799267,NB,4/18/16,1079033,Manhattan,20,MAIDEN LANE,10038,113,,Issued,New,31,Temporary,40.709252,-74.0091,1502,Battery Park City-Lower Manhattan,"(40.709252, -74.0091)"
103799267,NB,1/22/16,1079033,Manhattan,20,MAIDEN LANE,10038,113,,Issued,New,30,Temporary,40.709252,-74.0091,1502,Battery Park City-Lower Manhattan,"(40.709252, -74.0091)"
104074314,A1,12/13/18,1000827,Manhattan,55,WALL STREET,10005,107,,Issued,New,50,Temporary,40.706191,-74.009165,7,Battery Park City-Lower Manhattan,"(40.706191, -74.009165)"
104074314,A1,8/13/18,1000827,Manhattan,55,WALL STREET,10005,107,,Issued,New,49,Temporary,40.706191,-74.009165,7,Battery Park City-Lower Manhattan,"(40.706191, -74.009165)"
104074314,A1,5/23/18,1000827,Manhattan,55,WALL STREET,10005,107,,Issued,New,48,Temporary,40.706191,-74.009165,7,Battery Park City-Lower Manhattan,"(40.706191, -74.009165)"
104074314,A1,7/26/17,1000827,Manhattan,55,WALL STREET,10005,107,,Issued,New,46,Temporary,40.706191,-74.009165,7,Battery Park City-Lower Manhattan,"(40.706191, -74.009165)"
104074314,A1,5/11/17,1000827,Manhattan,55,WALL STREET,10005,107,,Issued,New,45,Temporary,40.706191,-74.009165,7,Battery Park City-Lower Manhattan,"(40.706191, -74.009165)"
104074314,A1,2/13/17,1000827,Manhattan,55,WALL STREET,10005,107,,Issued,New,44,Temporary,40.706191,-74.009165,7,Battery Park City-Lower Manhattan,"(40.706191, -74.009165)"
104074314,A1,11/30/16,1000827,Manhattan,55,WALL STREET,10005,107,,Issued,New,43,Temporary,40.706191,-74.009165,7,Battery Park City-Lower Manhattan,"(40.706191, -74.009165)"
104074314,A1,8/31/16,1000827,Manhattan,55,WALL STREET,10005,107,,Issued,New,42,Temporary,40.706191,-74.009165,7,Battery Park City-Lower Manhattan,"(40.706191, -74.009165)"
104074314,A1,6/1/16,1000827,Manhattan,55,WALL STREET,10005,107,,Issued,New,41,Temporary,40.706191,-74.009165,7,Battery Park City-Lower Manhattan,"(40.706191, -74.009165)"
104074314,A1,1/28/16,1000827,Manhattan,55,WALL STREET,10005,107,,Issued,New,40,Temporary,40.706191,-74.009165,7,Battery Park City-Lower Manhattan,"(40.706191, -74.009165)"
120082677,A1,6/9/16,1087755,Manhattan,90,WILLIAM STREET,10038,95,95,Issued,New,6,Temporary,40.708184,-74.007787,1502,Battery Park City-Lower Manhattan,"(40.708184, -74.007787)"
120082677,A1,2/5/16,1087755,Manhattan,90,WILLIAM STREET,10038,95,95,Issued,New,5,Temporary,40.708184,-74.007787,1502,Battery Park City-Lower Manhattan,"(40.708184, -74.007787)"
104455019,A1,11/8/18,1001199,Manhattan,45,JOHN STREET,10038,84,0,Issued,New,9,Temporary,40.709241,-74.008,1502,Battery Park City-Lower Manhattan,"(40.709241, -74.008)"
