,License Type,License Expiration Date,License Status,License Creation Date,Industry,Business Name,Address Building,Address Street Name,Secondary Address Street Name,Address City,Address ZIP,Address Borough,Community Board,Council District,Census Tract,Longitude,Latitude,Location
459,Business,12/15/20,Active,2/14/12,Sidewalk Cafe,"26TH STREET HOSPITALITY GROUP, LLC",365,PARK AVE S,,NEW YORK,10016,Manhattan,105.0,2.0,68.0,-73.98487217,40.74221799,"(40.74221799319669, -73.98487217321991)"
460,Business,12/15/19,Active,5/19/09,Sidewalk Cafe,"VALDOME, INC.",122,E 27TH ST,,NEW YORK,10016,Manhattan,105.0,2.0,68.0,-73.98348641,40.74225897,"(40.74225897409933, -73.98348640792182)"
461,Business,4/15/19,Active,5/30/07,Sidewalk Cafe,384 3RD AVE REST LLC,384,3RD AVE,,NEW YORK,10016,Manhattan,106.0,2.0,68.0,-73.98107593,40.74168770000001,"(40.741687695069615, -73.98107593214735)"
462,Business,4/15/19,Active,4/16/07,Sidewalk Cafe,"M.E.G.RESTAURANT ENTERPRISES,LTD.",102,E 22ND ST,,NEW YORK,10010,Manhattan,106.0,2.0,68.0,-73.98629101,40.73927854,"(40.73927854215839, -73.98629101182301)"
463,Business,12/31/18,Inactive,7/25/06,Sidewalk Cafe,SALVATORE'S CORP.,378,3RD AVE,,NEW YORK,10016,Manhattan,106.0,2.0,68.0,-73.98118063,40.74154224,"(40.74154224042086, -73.98118062578386)"
464,Business,4/15/18,Inactive,5/4/06,Sidewalk Cafe,J.M.M.T. CAFE INC.,360,3RD AVE,,NEW YORK,10016,Manhattan,106.0,2.0,68.0,-73.98165715,40.74089181,"(40.740891811275766, -73.98165715335558)"
465,Business,9/15/18,Inactive,1/17/06,Sidewalk Cafe,RBG VILLAGE LLC,380,3RD AVE,,NEW YORK,10016,Manhattan,106.0,2.0,68.0,-73.98114813,40.74159164,"(40.74159164062547, -73.9811481334991)"
466,Business,12/15/15,Inactive,6/23/05,Sidewalk Cafe,BLT/MAIN STREET LLC,111,E 22ND ST,,NEW YORK,10010,Manhattan,105.0,2.0,68.0,-73.98601317,40.7391797,"(40.73917969768135, -73.98601317205728)"
467,Business,5/8/19,Active,3/11/05,Sidewalk Cafe,PMC CORP.,354,3RD AVE,,NEW YORK,10010,Manhattan,106.0,2.0,68.0,-73.98187736,40.74058992,"(40.74058992348967, -73.98187736406769)"
468,Business,12/15/19,Active,3/4/05,Sidewalk Cafe,"BLUE SMOKE, LLC",116,E 27TH ST,,NEW YORK,10016,Manhattan,105.0,2.0,68.0,-73.98368848,40.74234409,"(40.74234409016808, -73.98368847649913)"
469,Business,8/20/19,Active,12/17/04,Sidewalk Cafe,LAMARCA INC.,161,E 22ND ST,,NEW YORK,10010,Manhattan,106.0,2.0,68.0,-73.98449411,40.73853723,"(40.73853723119184, -73.98449411243489)"
470,Business,12/15/20,Inactive,8/22/18,Sidewalk Cafe,STEM 330 LLC,455,HUDSON ST,,NEW YORK,10014,Manhattan,102.0,3.0,69.0,-74.00669672,40.73128095,"(40.73128095200977, -74.00669671709193)"
471,Business,12/15/19,Active,9/28/15,Sidewalk Cafe,VILLAGE RESTAURANT GROUP LLC,447,HUDSON ST,,NEW YORK,10014,Manhattan,102.0,3.0,69.0,-74.00672917,40.73105588,"(40.7310558802116, -74.00672916766828)"
472,Business,4/15/17,Inactive,4/16/07,Sidewalk Cafe,D.E.L. INC,455,HUDSON ST,,NEW YORK,10014,Manhattan,102.0,3.0,69.0,-74.00669672,40.73128095,"(40.73128095200977, -74.00669671709193)"
473,Business,9/15/19,Inactive,5/10/17,Sidewalk Cafe,STEEL PAN LLC,447,3RD AVE,,NEW YORK,10016,Manhattan,106.0,2.0,70.0,-73.97960297,40.74368013,"(40.74368013256662, -73.979602969044)"
474,Business,9/15/20,Active,2/27/14,Sidewalk Cafe,"E & E RESTAURANT 2, LLC",581,2ND AVENUE,,NEW YORK,10016,Manhattan,,,70.0,,,
475,Business,12/15/20,Active,1/16/14,Sidewalk Cafe,MUNSTER CAFE LLC,497,3RD AVE,,NEW YORK,10016,Manhattan,106.0,2.0,70.0,-73.97835376,40.74538714,"(40.745387138999995, -73.97835376389239)"
476,Business,4/15/19,Active,3/30/10,Sidewalk Cafe,THIRD AVE CAFE LLC,431,3RD AVE,,NEW YORK,10016,Manhattan,106.0,2.0,70.0,-73.97988457,40.74329317,"(40.74329317230181, -73.97988457357077)"
477,Business,12/15/19,Active,11/25/09,Sidewalk Cafe,VINO FIVE GROUP LLC,201,E 31ST ST,,NEW YORK,10016,Manhattan,106.0,2.0,70.0,-73.97915908,40.74368829,"(40.74368828735028, -73.97915908205314)"
478,Business,9/15/19,Active,4/22/09,Sidewalk Cafe,AAM RESTAURANT LLC,415,3RD AVE,,NEW YORK,10016,Manhattan,106.0,2.0,70.0,-73.98033586,40.74267568,"(40.74267568137549, -73.98033585527597)"
479,Business,9/15/15,Inactive,3/1/07,Sidewalk Cafe,STS RESTAURANT CORP.,505,3RD AVE,,NEW YORK,10016,Manhattan,106.0,2.0,70.0,-73.97818768,40.74562316,"(40.745623156125156, -73.97818767680245)"
480,Business,4/15/16,Inactive,3/29/06,Sidewalk Cafe,STS RESTAURANT CORP.,505,3RD AVE,,NEW YORK,10016,Manhattan,106.0,2.0,70.0,-73.97818768,40.74562316,"(40.745623156125156, -73.97818767680245)"
481,Business,2/15/19,Inactive,5/13/05,Sidewalk Cafe,"449 RESTAURANT, INC.",449,3RD AVE,,NEW YORK,10016,Manhattan,106.0,2.0,70.0,-73.97956687,40.74372679,"(40.74372678692098, -73.97956686656951)"
482,Business,4/15/17,Inactive,2/3/05,Sidewalk Cafe,ARECAT REST. CORP.,501,3RD AVE,,NEW YORK,10016,Manhattan,106.0,2.0,70.0,-73.97827072,40.74550515,"(40.745505147593484, -73.9782707204945)"
483,Business,5/15/18,Inactive,3/21/03,Sidewalk Cafe,603 SECOND AVE. CORP.,603,2ND AVE,,NEW YORK,10016,Manhattan,106.0,2.0,70.0,-73.97628628,40.74419826,"(40.74419825520961, -73.97628628217099)"
484,Business,3/19/19,Active,8/23/18,Sidewalk Cafe,BL 55 GREENWICH NY LLC,55,GREENWICH AVE,,NEW YORK,10014,Manhattan,102.0,3.0,71.0,-74.00067838,40.735829200000005,"(40.735829202185954, -74.00067837755917)"
485,Business,12/15/20,Active,5/30/18,Sidewalk Cafe,TAPESTRY MANAGEMENT LLC,60,GREENWICH AVE,,NEW YORK,10011,Manhattan,102.0,3.0,71.0,-74.00076859,40.73602408,"(40.736024079092125, -74.00076858958887)"
486,Business,9/15/20,Active,5/23/18,Sidewalk Cafe,1 PERRY LLC,1,PERRY ST,,NEW YORK,10014,Manhattan,102.0,3.0,71.0,-74.00084797,40.73591429,"(40.73591428841001, -74.00084797303181)"
487,Business,1/6/18,Inactive,7/6/17,Sidewalk Cafe,SUPER NORIEGA LLC,173,7TH AVE S,,NEW YORK,10014,Manhattan,102.0,3.0,71.0,-74.00147223,40.73590879,"(40.73590879261513, -74.00147222539765)"
488,Business,12/15/19,Active,4/18/17,Sidewalk Cafe,"62 GREENWICH, LLC",62,GREENWICH AVE,,NEW YORK,10011,Manhattan,102.0,3.0,71.0,-74.00081189,40.73609819,"(40.736098187128384, -74.00081189131377)"
489,Business,12/15/19,Inactive,4/7/17,Sidewalk Cafe,"BLF BIG APPLE, LLC",33,GREENWICH AVE,,NEW YORK,10014,Manhattan,102.0,3.0,71.0,-74.00023093,40.73508538,"(40.7350853758031, -74.00023093446343)"
490,Business,4/15/20,Active,6/23/16,Sidewalk Cafe,MOONBLU INC,361,6TH AVE,,NEW YORK,10014,Manhattan,102.0,3.0,71.0,-74.00062061,40.73218691,"(40.73218691412531, -74.00062060937441)"
491,Business,4/15/19,Active,1/26/16,Sidewalk Cafe,"OFF CUTS, LLC",19,GREENWICH AVE,,NEW YORK,10014,Manhattan,102.0,3.0,71.0,-73.99990258,40.73453094,"(40.734530935772995, -73.9999025753339)"
492,Business,4/15/18,Inactive,7/25/14,Sidewalk Cafe,"55 GREENWICH CAFE, INC.",55,GREENWICH AVE,,NEW YORK,10014,Manhattan,102.0,3.0,71.0,-74.00067838,40.735829200000005,"(40.735829202185954, -74.00067837755917)"
493,Business,4/15/20,Active,4/22/14,Sidewalk Cafe,THAI SMILE RESTAURANT INC.,3,GREENWICH AVE,,NEW YORK,10014,Manhattan,102.0,3.0,71.0,-73.99963556,40.73393807,"(40.733938068420024, -73.99963556282495)"
494,Business,4/15/15,Inactive,6/24/13,Sidewalk Cafe,"1 PERRY ST. RESTAURANT, INC.",57,GREENWICH AVE,,NEW YORK,10014,Manhattan,102.0,3.0,71.0,-74.00078663,40.73601859,"(40.73601858946412, -74.00078663153319)"
495,Business,4/15/17,Inactive,5/14/13,Sidewalk Cafe,"WHITEHALL NYC, LLC",19,GREENWICH AVE,,NEW YORK,10014,Manhattan,102.0,3.0,71.0,-73.99990258,40.73453094,"(40.734530935772995, -73.9999025753339)"
496,Business,12/15/19,Active,1/25/13,Sidewalk Cafe,"18 GREENWICH AVENUE, LLC",18,GREENWICH AVE,,NEW YORK,10011,Manhattan,102.0,3.0,71.0,-74.00005052,40.73483286,"(40.73483285870073, -74.00005051672244)"
497,Business,3/29/19,Active,6/4/12,Sidewalk Cafe,CLEW Z. ANGUS (USA) INC.,15,GREENWICH AVE,,NEW YORK,10014,Manhattan,102.0,3.0,71.0,-73.99983763,40.73440742,"(40.73440742178346, -73.99983762585748)"
498,Business,4/15/19,Inactive,11/29/11,Sidewalk Cafe,APICIO LLC,359,AVENUE OF THE AMERICAS,,NEW YORK,10014,Manhattan,102.0,3.0,71.0,-74.00064947,40.732143,"(40.732142997892986, -74.00064947449866)"
499,Business,9/15/19,Active,3/22/11,Sidewalk Cafe,64 GREENWICH RESTAURANT LLC,64,GREENWICH AVE,,NEW YORK,10011,Manhattan,102.0,3.0,71.0,-74.00085519,40.7361723,"(40.73617229514759, -74.000855193135)"
500,Business,9/15/15,Inactive,2/15/11,Sidewalk Cafe,"GUSTO GRILLED ORGANICS, INC.",519-523,AVENUE OF THE AMERICAS,,NEW YORK,10011,Manhattan,,,71.0,-77.51958437,40.11238534,"(40.11238533659802, -77.51958437167269)"
501,Business,4/29/19,Active,2/5/10,Sidewalk Cafe,OLIO RESTAURANTS LLC,3,GREENWICH AVE,,NEW YORK,10014,Manhattan,102.0,3.0,71.0,-73.99963556,40.73393807,"(40.733938068420024, -73.99963556282495)"
502,Business,5/28/19,Active,2/24/06,Sidewalk Cafe,FIDDLESTICKS L.L.C.,54,GREENWICH AVE,,NEW YORK,10011,Manhattan,102.0,3.0,71.0,-74.00060982,40.73575784,"(40.735757838986466, -74.00060981747188)"
503,Business,5/20/19,Active,2/1/06,Sidewalk Cafe,"WOGIE'S, INC.",39,GREENWICH AVE,,NEW YORK,10014,Manhattan,102.0,3.0,71.0,-74.00042218,40.73539828,"(40.7353982771485, -74.0004221790485)"
504,Business,5/15/16,Inactive,1/17/06,Sidewalk Cafe,"OLIVER KING ENTERPRISES, INC.",173,7TH AVE S,,NEW YORK,10014,Manhattan,102.0,3.0,71.0,-74.00147223,40.73590879,"(40.73590879261513, -74.00147222539765)"
505,Business,3/1/19,Active,6/26/18,Sidewalk Cafe,181 LEXINGTON AVENUE BBQ LLC,181,LEXINGTON AVE,,NEW YORK,10016,Manhattan,106.0,2.0,72.0,-73.98099931,40.74463005,"(40.744630054902935, -73.98099931014639)"
506,Business,4/15/19,Active,4/19/17,Sidewalk Cafe,"RUBY'S MIDTOWN, LLC",442,3RD AVE,,NEW YORK,10016,Manhattan,106.0,2.0,72.0,-73.97970405,40.74357311,"(40.743573105163684, -73.97970404851269)"
507,Business,10/17/18,Inactive,7/26/16,Sidewalk Cafe,VER34 LLC,127,E 34TH ST,,NEW YORK,10016,Manhattan,106.0,2.0,72.0,-73.98015064,40.74658966,"(40.74658966289198, -73.98015064231994)"
508,Business,11/30/16,Inactive,5/13/16,Sidewalk Cafe,"CURRY SHACK, CORP",430,3RD AVE,,NEW YORK,10016,Manhattan,106.0,2.0,72.0,-73.98003620000001,40.74311753,"(40.743117534657394, -73.98003619561636)"
509,Business,12/15/17,Inactive,6/15/15,Sidewalk Cafe,LENWICH 31ST PARK LLC,459,PARK AVE S,,NEW YORK,10016,Manhattan,105.0,2.0,72.0,-73.98278558,40.74508322,"(40.74508321944474, -73.98278558272322)"
510,Business,12/15/16,Inactive,7/25/14,Sidewalk Cafe,"MLGT GRILL, LLC",442,3RD AVE,,NEW YORK,10016,Manhattan,106.0,2.0,72.0,-73.97970405,40.74357311,"(40.743573105163684, -73.97970404851269)"
511,Business,4/15/16,Inactive,5/21/14,Sidewalk Cafe,"ENZO THIRD AVE., LLC",444-447,3RD AVE,,NEW YORK,10016,Manhattan,106.0,2.0,72.0,-73.97966433,40.74362799,"(40.74362799316358, -73.9796643348405)"
512,Business,12/15/19,Active,5/9/11,Sidewalk Cafe,BB ONE LLC,514,3RD AVE,,NEW YORK,10016,Manhattan,106.0,2.0,72.0,-73.97791326,40.74602933,"(40.746029326741365, -73.97791326408628)"
513,Business,4/15/17,Inactive,2/8/11,Sidewalk Cafe,HUMMUS KITCHEN MURRAY HILL INC,444,3RD AVE,,NEW YORK,10016,Manhattan,106.0,2.0,72.0,-73.97966433,40.74362799,"(40.74362799316358, -73.9796643348405)"
514,Business,9/1/15,Inactive,11/1/10,Sidewalk Cafe,SOI 30 INC.,430,3RD AVE,,NEW YORK,10016,Manhattan,106.0,2.0,72.0,-73.98003620000001,40.74311753,"(40.743117534657394, -73.98003619561636)"
515,Business,9/15/18,Inactive,7/24/08,Sidewalk Cafe,"LEXINGTON AVENUE BBQ, LLC",181,LEXINGTON AVE,,NEW YORK,10016,Manhattan,106.0,2.0,72.0,-73.98099931,40.74463005,"(40.744630054902935, -73.98099931014639)"
516,Business,9/15/20,Active,6/20/06,Sidewalk Cafe,"VEZZO, INC.",178,LEXINGTON AVE,,NEW YORK,10016,Manhattan,105.0,2.0,72.0,-73.98118703,40.74440776,"(40.74440776097817, -73.98118703405517)"
517,Business,6/30/16,Inactive,12/8/04,Sidewalk Cafe,"LA BOUCHERIE, INC.",411-413,PARK AVE S,,NEW YORK,10016,Manhattan,105.0,2.0,72.0,-73.98385778,40.74360395,"(40.74360395448917, -73.9838577822296)"
518,Business,12/30/18,Inactive,8/17/18,Sidewalk Cafe,WEST VILLAGE FINEST DELI CORP.,84,7TH AVE S,,NEW YORK,10014,Manhattan,102.0,3.0,73.0,-74.00338451,40.7325629,"(40.73256289742583, -74.00338450510442)"
519,Business,12/15/20,Active,4/18/18,Sidewalk Cafe,FIFTYTWO MERCHANTS LLC,52,GROVE ST,,NEW YORK,10014,Manhattan,102.0,3.0,73.0,-74.00373453,40.73298283,"(40.73298283402084, -74.00373452543633)"
520,Business,12/15/19,Active,7/13/17,Sidewalk Cafe,WHILE WE WERE YOUNG LLC,183,W 10TH ST,,NEW YORK,10014,Manhattan,102.0,3.0,73.0,-74.00268458,40.73430309,"(40.73430308996389, -74.00268458161995)"
521,Business,5/31/19,Active,9/2/16,Sidewalk Cafe,BOUCHERIE LLC,99,7TH AVE S,(AKA 97 SEVENTH AVENUE SOUTH),NEW YORK,10014,Manhattan,102.0,3.0,73.0,-74.00315721,40.73294991,"(40.73294991424521, -74.00315720593443)"
522,Business,4/25/19,Active,6/23/16,Sidewalk Cafe,LEGENDARY NIGHT SPOTS INC,61,CHRISTOPHER ST,,NEW YORK,10014,Manhattan,102.0,3.0,73.0,-74.0023526,40.73369651,"(40.7336965066183, -74.00235259580954)"
523,Business,5/15/19,Active,1/25/16,Sidewalk Cafe,305 BLEECKER FOOD MARKET LLC,305,BLEECKER ST,,NEW YORK,10014,Manhattan,102.0,3.0,73.0,-74.00377059,40.73260131,"(40.732601311993065, -74.00377058621886)"
524,Business,12/15/19,Active,3/9/15,Sidewalk Cafe,"002 MERCURY TACOS, LLC",131,7TH AVE S,,NEW YORK,10014,Manhattan,102.0,3.0,73.0,-74.00228407,40.73450896,"(40.73450895513339, -74.00228406641872)"
525,Business,12/15/19,Active,3/9/15,Sidewalk Cafe,INNOVATION KITCHENS LLC,137,7TH AVE S,,NEW YORK,10014,Manhattan,102.0,3.0,73.0,-74.00217221,40.73470109,"(40.73470109005268, -74.00217221476917)"
526,Business,4/15/17,Inactive,2/17/15,Sidewalk Cafe,PRIME 135 NYC LLC,135,7TH AVE S,,NEW YORK,10014,Manhattan,102.0,3.0,73.0,-74.00220829999999,40.73463522,"(40.73463521527956, -74.00220829588781)"
527,Business,1/4/19,Inactive,5/21/14,Sidewalk Cafe,FIFTYONE MERCHANTS LLC.,51,GROVE ST,,NEW YORK,10014,Manhattan,102.0,3.0,73.0,-74.00372731,40.73300205,"(40.73300204753444, -74.0037273100368)"
528,Business,9/1/15,Inactive,5/14/14,Sidewalk Cafe,WINK NYC INC.,88,7TH AVE S,305 BLEECKER STREET,NEW YORK,10014,Manhattan,102.0,3.0,73.0,-74.00332317,40.73268092,"(40.73268092365134, -74.00332317134578)"
529,Business,6/18/18,Inactive,9/17/12,Sidewalk Cafe,RUSTIC TABLE LLC,522,HUDSON ST,,NEW YORK,10014,Manhattan,102.0,3.0,73.0,-74.00625677,40.73390771,"(40.73390770672981, -74.00625677004092)"
530,Business,4/15/15,Inactive,5/3/11,Sidewalk Cafe,183 CONDECHI ASSOCIATES LLC,183,W 10TH ST,,NEW YORK,10014,Manhattan,102.0,3.0,73.0,-74.00268458,40.73430309,"(40.73430308996389, -74.00268458161995)"
531,Business,4/15/19,Inactive,4/18/11,Sidewalk Cafe,"FRANCIS LOUIS, LLC",570,HUDSON ST,,NEW YORK,10014,Manhattan,102.0,3.0,73.0,-74.00597909,40.7356479,"(40.73564789525469, -74.00597908807325)"
532,Business,1/26/19,Active,3/17/10,Sidewalk Cafe,L PLUS L PRODUCTIONS LLC,113,7TH AVE S,,NEW YORK,10014,Manhattan,102.0,3.0,73.0,-74.00264127,40.73394353,"(40.73394352821397, -74.00264126766372)"
533,Business,5/15/19,Active,12/17/09,Sidewalk Cafe,"CARABEAN, LLC",133,7TH AVE S,,NEW YORK,10014,Manhattan,102.0,3.0,73.0,-74.00224438,40.73457209,"(40.73457208524817, -74.00224437702757)"
534,Business,2/22/18,Inactive,7/27/09,Sidewalk Cafe,ZUCCA TRATTORIA INC.,95,7TH AVE S,,NEW YORK,10014,Manhattan,102.0,3.0,73.0,-74.00320411,40.73285934,"(40.73285933605806, -74.00320410863861)"
535,Business,12/15/15,Inactive,2/4/09,Sidewalk Cafe,NEW ORGANICO INC.,89,7TH AVE S,,NEW YORK,10014,Manhattan,102.0,3.0,73.0,-74.00327627,40.732722100000004,"(40.73272209631094, -74.00327626649987)"
536,Business,9/15/19,Active,12/27/07,Sidewalk Cafe,"PQ 550 HUDSON, INC.",550,HUDSON ST,,NEW YORK,10014,Manhattan,102.0,3.0,73.0,-74.00607646,40.73503032,"(40.735030320649706, -74.00607645805326)"
537,Business,12/15/17,Inactive,4/24/07,Sidewalk Cafe,"7TH & BARROW, LLC",87,7TH AVE S,,NEW YORK,10014,Manhattan,102.0,3.0,73.0,-74.00330152,40.73267818,"(40.7326781795197, -74.00330152188506)"
538,Business,10/24/18,Inactive,4/18/07,Sidewalk Cafe,FOUR GREEN FIELDS LLC.,140,7TH AVE S,,NEW YORK,10014,Manhattan,102.0,3.0,73.0,-74.00217582,40.73473403,"(40.73473402702779, -74.00217582417487)"
539,Business,4/15/15,Inactive,4/16/07,Sidewalk Cafe,"CEVICHERIA GROVE, INC.",100,7TH AVE S,,NEW YORK,10014,Manhattan,102.0,3.0,73.0,-74.00313917,40.73303226,"(40.7330322573661, -74.00313916863686)"
540,Business,9/15/19,Inactive,3/15/07,Sidewalk Cafe,PANZI ENTERPRISES LLC,92,7TH AVE S,,NEW YORK,10014,Manhattan,102.0,3.0,73.0,-74.00326184,40.73279621,"(40.73279620508794, -74.0032618372355)"
541,Business,9/15/18,Inactive,9/16/06,Sidewalk Cafe,BABU FOODS INC.,468,HUDSON ST,,NEW YORK,10014,Manhattan,102.0,3.0,73.0,-74.00658132,40.73187932,"(40.73187931520963, -74.0065813155495)"
542,Business,12/15/16,Inactive,3/9/06,Sidewalk Cafe,FOUR GREEN FIELDS LLC.,140,7TH AVE S,,NEW YORK,10014,Manhattan,102.0,3.0,73.0,-74.00217582,40.73473403,"(40.73473402702779, -74.00217582417487)"
543,Business,4/15/16,Inactive,1/20/06,Sidewalk Cafe,99 SOUTH REST. CORP.,99,7TH AVE S,,NEW YORK,10014,Manhattan,102.0,3.0,73.0,-74.00315721,40.73294991,"(40.73294991424521, -74.00315720593443)"
544,Business,12/15/15,Inactive,3/9/05,Sidewalk Cafe,LEGENDARY NIGHT SPOTS INC.,61,CHRISTOPHER ST,,NEW YORK,10014,Manhattan,102.0,3.0,73.0,-74.00240672,40.733671799999996,"(40.7336718027139, -74.00240671905398)"
545,Business,5/31/19,Active,1/18/05,Sidewalk Cafe,MANEKEN CORP.,466,HUDSON ST,,NEW YORK,10014,Manhattan,102.0,3.0,73.0,-74.00658853,40.73183265,"(40.731832653967395, -74.0065885272907)"
546,Business,5/15/18,Inactive,1/4/05,Sidewalk Cafe,ZONOR REST CORP.,225,W 4TH ST,,NEW YORK,10014,Manhattan,102.0,3.0,73.0,-74.00281446,40.73380903,"(40.73380903116913, -74.00281445986249)"
547,Business,12/15/18,Inactive,1/3/05,Sidewalk Cafe,ZONOR REST CORP.,225,W 4TH ST,,NEW YORK,10014,Manhattan,102.0,3.0,73.0,-74.00281446,40.73380903,"(40.73380903116913, -74.00281445986249)"
548,Business,4/15/20,Active,8/22/18,Sidewalk Cafe,"444 PARK AVENUE SOUTH ASSOCIATES, LLC",444,PARK AVE S,,NEW YORK,10016,Manhattan,105.0,2.0,74.0,-73.98308161,40.74470449,"(40.74470448784597, -73.98308160808989)"
549,Business,12/15/17,Inactive,4/30/15,Sidewalk Cafe,JORDYN CORP,259,5TH AVE,,NEW YORK,10016,Manhattan,105.0,4.0,74.0,-73.98700799,40.74505907,"(40.745059070389715, -73.98700799170621)"
550,Business,12/15/19,Active,4/24/15,Sidewalk Cafe,"SENANROSSA, LLC",253,5TH AVE,,NEW YORK,10016,Manhattan,105.0,4.0,74.0,-73.98716682,40.74484225,"(40.744842252971516, -73.98716682468451)"
551,Business,12/15/17,Inactive,11/25/14,Sidewalk Cafe,"ARTISANAL FROMAGERIE & BISTRO, LLC",2,PARK AVE,,NEW YORK,10016,Manhattan,105.0,2.0,74.0,-73.98209241,40.74607671,"(40.746076713063644, -73.98209240830748)"
552,Business,1/15/15,Inactive,8/19/14,Sidewalk Cafe,29TH STREET HOTEL ACQUISITION LLC,30,E 30TH ST,AKA: 29 E 29TH ST,NEW YORK,10016,Manhattan,105.0,2.0,74.0,-73.98450341,40.74511091,"(40.745110910880406, -73.98450340913617)"
553,Business,9/15/15,Inactive,2/8/13,Sidewalk Cafe,LULU & ME LLC,253,5TH AVE,,NEW YORK,10016,Manhattan,105.0,3.0,74.0,-73.98716682,40.74484225,"(40.744842252971516, -73.98716682468451)"
554,Business,4/15/19,Active,3/14/11,Sidewalk Cafe,"ONE 29 PARK, LLC",420,PARK AVE S,,NEW YORK,10016,Manhattan,105.0,2.0,74.0,-73.98373864,40.743804299999994,"(40.74380430449326, -73.9837386425188)"
555,Business,12/15/18,Inactive,6/9/10,Sidewalk Cafe,"HPA RESTAURANT, LLC",255,5TH AVE,,NEW YORK,10016,Manhattan,105.0,3.0,74.0,-73.98711629,40.74491361,"(40.74491361082193, -73.98711628657243)"
556,Business,9/15/18,Inactive,5/18/10,Sidewalk Cafe,MEDPARK-30 LLC,41,E 30TH ST,,NEW YORK,10016,Manhattan,105.0,2.0,74.0,-73.98429411,40.74504226,"(40.74504226378823, -73.98429410946481)"
557,Business,9/15/19,Active,3/7/07,Sidewalk Cafe,27-39 EAST 30 REST CORP,27,E 30TH ST,,NEW YORK,10016,Manhattan,,,74.0,-77.51958437,40.11238534,"(40.11238533659802, -77.51958437167269)"
558,Business,12/15/20,Active,7/11/18,Sidewalk Cafe,JOE & THE JUICE NEW YORK LLC,549,HUDSON ST,,NEW YORK,10014,Manhattan,102.0,3.0,75.0,-74.00609811,40.73503306,"(40.73503306425874, -74.00609810839246)"
559,Business,4/15/19,Inactive,3/29/17,Sidewalk Cafe,JUICERIE 3 LLC,581,HUDSON ST,,NEW YORK,10014,Manhattan,102.0,3.0,75.0,-74.0058709,40.73636428,"(40.736364281384134, -74.00587089974994)"
560,Business,12/15/19,Inactive,4/19/16,Sidewalk Cafe,2nd CITY WEST VILLAGE LLC,525,HUDSON ST,,NEW YORK,10014,Manhattan,102.0,3.0,75.0,-74.00625318,40.73405867,"(40.73405866838886, -74.00625317592058)"
561,Business,9/15/19,Active,10/9/15,Sidewalk Cafe,RPB PARTNERS LLC,535,HUDSON ST,,NEW YORK,10014,Manhattan,102.0,3.0,75.0,-74.00617384,40.73454449,"(40.734544494086286, -74.00617383843537)"
562,Business,12/15/16,Inactive,8/20/14,Sidewalk Cafe,DOPPIO HUDSON STREET LLC,581,HUDSON ST,,NEW YORK,10014,Manhattan,102.0,3.0,75.0,-74.0058709,40.73636428,"(40.736364281384134, -74.00587089974994)"
563,Business,12/15/18,Inactive,2/27/14,Sidewalk Cafe,UPRIGHT HOLDINGS 547 LLC,547,HUDSON ST,,NEW YORK,10014,Manhattan,102.0,3.0,75.0,-74.00610893,40.7349617,"(40.73496170009432, -74.00610892689421)"
564,Business,12/15/15,Inactive,2/23/11,Sidewalk Cafe,551 HUDSON RESTAURANT LLC,551,HUDSON ST,,NEW YORK,10014,Manhattan,102.0,3.0,75.0,-74.00606204,40.73524167,"(40.73524166742487, -74.00606204388897)"
565,Business,4/15/20,Active,3/17/10,Sidewalk Cafe,MOZ RESTAURANT INC.,581,HUDSON ST,,NEW YORK,10014,Manhattan,102.0,3.0,75.0,-74.0058709,40.73636428,"(40.736364281384134, -74.00587089974994)"
566,Business,4/16/19,Active,3/12/10,Sidewalk Cafe,SLICE WEST VILLAGE LTD.,535,HUDSON ST,,NEW YORK,10014,Manhattan,102.0,3.0,75.0,-74.00617384,40.73454449,"(40.734544494086286, -74.00617383843537)"
567,Business,9/15/17,Inactive,6/4/07,Sidewalk Cafe,SCHATZI CORP.,342,W 11TH ST,,NEW YORK,10014,Manhattan,,,75.0,-77.51958437,40.11238534,"(40.11238533659802, -77.51958437167269)"
568,Business,5/15/19,Active,2/13/07,Sidewalk Cafe,BACBARS GROUP LLC,533,HUDSON ST,,NEW YORK,10014,Manhattan,102.0,3.0,75.0,-74.0062099,40.73433589,"(40.73433589086495, -74.00620990221154)"
569,Business,3/15/19,Active,9/8/06,Sidewalk Cafe,"THE OTHEROOM, INC.",143,PERRY ST,,NEW YORK,10014,Manhattan,102.0,3.0,75.0,-74.00798525,40.73486552,"(40.73486551889894, -74.00798525440666)"
570,Business,4/15/19,Active,3/1/06,Sidewalk Cafe,"COWGIRL, INC.",519,HUDSON ST,,NEW YORK,10014,Manhattan,102.0,3.0,75.0,-74.00628563,40.73384732,"(40.733847320571705, -74.00628563064242)"
571,Business,3/28/19,Active,2/16/06,Sidewalk Cafe,"COBRA CATERERS, INC.",575,HUDSON ST,,NEW YORK,10014,Manhattan,102.0,3.0,75.0,-74.00591057,40.73615842,"(40.73615842287837, -74.0059105741119)"
572,Business,9/15/19,Active,2/23/05,Sidewalk Cafe,J.P.G. LLC,569,HUDSON ST,,NEW YORK,10014,Manhattan,102.0,3.0,75.0,-74.00595025,40.73594982,"(40.735949819599874, -74.00595024798355)"
