109846,JAIME,Beagle,Manhattan,162,10/19/16,10/19/19
111259,KARO ,Yorkshire Terrier Crossbreed,MANHATTAN,162,10/27/16,11/16/17
112069,BUDDIE ,Shih Tzu,Manhattan,162,10/31/16,12/3/17
112541,HUNTER,Australian Shepherd,Manhattan,162,11/2/16,3/29/18
113169,PRINCE ,Dachshund Crossbreed,Manhattan,162,11/6/16,11/6/17
113362,LOLA,American Pit Bull Mix / Pit Bull Mix,Manhattan,162,11/7/16,11/7/17
113518,BELLA ,Silky Terrier,Manhattan,162,11/8/16,10/19/17
113580,MAXX,Yorkshire Terrier,Manhattan,162,11/8/16,10/13/17
115246,TRINITY ,Unknown,Manhattan,162,11/17/16,12/26/17
115571,POUNCER,Chihuahua,Manhattan,162,11/18/16,10/22/17
117123,JESSIE,Yorkshire Terrier,Manhattan,162,11/30/16,11/30/17
118659,BELLA,Bichon Frise,Manhattan,162,12/8/16,11/24/17
118804,LONDYN,Shih Tzu,Manhattan,162,12/9/16,12/30/17
120236,DUMBE,Beagle,Manhattan,162,12/18/16,12/18/17
121448,WIFI,Yorkshire Terrier,Manhattan,162,12/27/16,12/27/18
121420,ARMANI,Maltese,Manhattan,162,12/27/16,1/30/18
121990,ARIES,Unknown,Manhattan,162,12/30/16,12/30/17
122029,PARKER,Golden Retriever,Manhattan,162,12/30/16,1/31/18
382,CASH,Unknown,Manhattan,163,10/11/14,9/24/16
512,BUDDY,Great Dane,Manhattan,163,10/23/14,10/23/19
597,COOPER,Beagle,Manhattan,163,10/27/14,10/27/16
920,SHORTY,Maltese,Manhattan,163,11/27/14,11/27/19
1146,PETIE,Unknown,Manhattan,163,12/13/14,1/3/16
1493,SPARKY,Cocker Spaniel,Manhattan,163,12/22/14,1/30/16
1560,SADIE,Havanese,Manhattan,163,12/23/14,1/14/16
1563,SAMMY,Havanese,Manhattan,163,12/23/14,1/2/16
1695,GRETZKY,Labrador Retriever,Manhattan,163,12/29/14,1/28/16
2024,MAX,Unknown,Manhattan,163,1/2/15,1/24/16
2455,MUGSY,Poodle,Manhattan,163,1/7/15,1/7/19
2648,SEQUEL ,Boston Terrier,Manhattan,163,1/10/15,1/10/16
3031,HERNANDO,Havanese,Manhattan,163,1/14/15,2/2/16
3890,COCO ,Shih Tzu,Manhattan,163,1/23/15,1/16/17
5622,BUDDY,Unknown,Manhattan,163,2/11/15,2/20/16
5826,JESSE ,Shih Tzu,Manhattan,163,2/13/15,2/13/16
6772,HUDSON,Portuguese Water Dog,Manhattan,163,2/22/15,2/22/16
7018,COOPER,Irish Setter,Manhattan,163,2/24/15,3/8/16
7272,WISHBONE,Beagle,Manhattan,163,2/26/15,2/26/16
8005,KAIYA,Unknown,Manhattan,163,3/4/15,2/27/20
8237,COCO ,Labrador Retriever,Manhattan,163,3/6/15,3/30/16
8449,SYLVIE,"Bull Dog, French",Manhattan,163,3/9/15,3/10/16
9159,MONTY,Shih Tzu,Manhattan,163,3/16/15,1/30/16
9238,RONALD,Labradoodle,Manhattan,163,3/17/15,3/17/16
10197,GYPSY ,Vizsla,Manhattan,163,3/25/15,4/28/16
10758,KOTARO,"Poodle, Toy",Manhattan,163,3/29/15,3/28/17
11248,OZ ,Chinese Crested,Manhattan,163,4/2/15,4/2/16
13129,WINCHESTER,Unknown,Manhattan,163,4/16/15,5/11/16
13149,HUNTER,Labradoodle,Manhattan,163,4/16/15,4/16/16
13169,COCO,Havanese,Manhattan,163,4/16/15,5/7/16
13238,LULU,Havanese,Manhattan,163,4/17/15,4/8/16
13663,SALSA ,Havanese,Manhattan,163,4/20/15,5/30/16
13573,ALLY,Pointer,Manhattan,163,4/20/15,4/16/20
13880,OLIVER,Yorkshire Terrier,Manhattan,163,4/21/15,4/24/16
15527,BELLA,Boston Terrier,Manhattan,163,5/1/15,4/1/17
16590,BAILEY,Labradoodle,Manhattan,163,5/9/15,5/9/16
16641,BRANDO,Labrador Retriever,Manhattan,163,5/10/15,5/10/17
17061,TOBY,Labrador Retriever Crossbreed,Manhattan,163,5/12/15,5/12/16
17207,NICKY ,Labradoodle,Manhattan,163,5/13/15,4/28/17
17646,ZACK,Labrador Retriever,Manhattan,163,5/16/15,5/14/16
17655,MIDNIGHT,Labrador Retriever,Manhattan,163,5/16/15,5/14/16
17694,TWISTER,Golden Retriever,Manhattan,163,5/16/15,5/14/16
18055,ANGEL,Unknown,Manhattan,163,5/20/15,3/17/16
18373,LILLY ,Chihuahua,Manhattan,163,5/22/15,6/17/16
18500,DAISY,German Shepherd Crossbreed,Manhattan,163,5/24/15,5/13/17
20543,IGGY ,German Shorthaired Pointer,Manhattan,163,6/10/15,6/10/16
21327,BLISS,Unknown,Manhattan,163,6/16/15,6/17/16
22058,CHARLIE,Labradoodle,Manhattan,163,6/21/15,7/30/18
22273,GRYFF ,Border Terrier,Manhattan,163,6/22/15,7/30/16
22913,STELLA,"Schnauzer, Miniature",Manhattan,163,6/26/15,6/29/16
22954,COOPER,Labrador Retriever,Manhattan,163,6/27/15,6/27/16
23955,BISCUIT,Labrador Retriever Crossbreed,Manhattan,163,7/5/15,7/5/16
24221,BUBBA,Chihuahua,Manhattan,163,7/7/15,7/7/16
24479,BAE,Golden Retriever,Manhattan,163,7/8/15,7/8/16
25709,SHAZ,Wheaton Terrier,Manhattan,163,7/20/15,7/30/16
27141,MOXXI,Australian Cattledog,Manhattan,163,7/30/15,7/20/16
28440,CHLOE,Cavalier King Charles Spaniel,Manhattan,163,8/9/15,6/5/17
29634,MAGGIE,Rhodesian Ridgeback,Manhattan,163,8/17/15,8/30/16
30234,SOFIA,Tibetan Spaniel,Manhattan,163,8/21/15,8/28/16
31480,LUCAS,Golden Retriever,Manhattan,163,9/1/15,9/18/16
31515,DESI,Havanese,Manhattan,163,9/1/15,9/21/16
31953,LILLY,Labrador Retriever,Manhattan,163,9/5/15,9/6/20
32022,DAISY,"Bull Dog, English",Manhattan,163,9/6/15,8/11/20
32371,LAYLA,Labrador Retriever,Manhattan,163,9/9/15,9/9/16
32527,LAYLA,American Pit Bull Mix / Pit Bull Mix,Manhattan,163,9/10/15,10/10/18
33888,NALA,"Dachshund, Long Haired Miniature",Manhattan,163,9/23/15,9/23/16
33989,MOLLY,Cavalier King Charles Spaniel,Manhattan,163,9/24/15,7/13/16
34080,OLIVE,American Pit Bull Mix / Pit Bull Mix,Manhattan,163,9/25/15,9/24/16
34881,GATSBY,French Bulldog,Manhattan,163,10/3/15,10/3/16
34980,MOOSEY,Unknown,Manhattan,163,10/4/15,9/29/20
35165,RALPH,Labrador Retriever Crossbreed,Manhattan,163,10/5/15,10/31/16
35325,BUTCH,"Poodle, Standard",Manhattan,163,10/7/15,10/25/16
35513,BARNEY,Unknown,Manhattan,163,10/8/15,10/26/16
35522,SNICKERS,Unknown,Manhattan,163,10/8/15,10/26/16
35458,THEO,Portuguese Water Dog,Manhattan,163,10/8/15,6/27/16
36218,TRIXIE ,"Poodle, Standard",Manhattan,163,10/16/15,9/30/16
36517,LEE ,Miniature American Shepherd,Manhattan,163,10/17/15,10/17/16
36628,OLIVE,Unknown,Manhattan,163,10/19/15,9/19/18
37702,JAKE,Shih Tzu,Manhattan,163,10/27/15,10/7/16
38351,YOGI,Wheaton Terrier,Manhattan,163,11/3/15,12/7/18
38435,ATOS,German Shepherd Dog,Manhattan,163,11/4/15,11/16/16
39208,CINDY ,Beagle,Manhattan,163,11/10/15,12/7/17
39243,BERT,Beagle,Manhattan,163,11/10/15,12/1/17
39253,HENRY ,Beagle,Manhattan,163,11/10/15,12/1/17
39768,OZZIE,Labradoodle,Manhattan,163,11/16/15,12/3/20
40425,CHAUPI,"Schnauzer, Miniature",Manhattan,163,11/21/15,9/10/16
41473,KACEY,Jack Russell Terrier,Manhattan,163,12/1/15,12/30/16
41830,BARNEY,"Schnauzer, Miniature",Manhattan,163,12/3/15,3/10/16
41831,BARNEY,"Schnauzer, Miniature",Manhattan,163,12/3/15,3/10/17
42162,FRANKIE,Tibetan Terrier,Manhattan,163,12/5/15,10/20/16
43280,BRUDER,Bernese Mountain Dog,Manhattan,163,12/14/15,11/19/16
44380,MAX,Unknown,Manhattan,163,12/22/15,1/24/17
45007,WINSTON,Maltese,Manhattan,163,12/29/15,1/29/17
45195,MAGGIE,Labradoodle,Manhattan,163,12/30/15,1/30/17
45555,MILO,Golden Retriever,Manhattan,163,1/3/16,2/16/17
45651,JELLY,Unknown,Manhattan,163,1/4/16,12/18/16
46511,MIMI,"Poodle, Toy",Manhattan,163,1/10/16,1/24/17
46867,BELLA,Rottweiler,Manhattan,163,1/12/16,3/4/17
47247,BENJI ,Unknown,MANHATTAN,163,1/13/16,1/15/17
47450,DALTON ,Boston Terrier,Manhattan,163,1/14/16,2/8/18
47809,SHELBY,Golden Retriever,Manhattan,163,1/15/16,1/15/17
48712,MAGGIE ,"Bull Dog, English",Manhattan,163,1/21/16,1/21/17
48630,MERINGUE,Maltese,Manhattan,163,1/21/16,2/16/17
49319,BAILEY,Unknown,Manhattan,163,1/26/16,2/24/21
49428,BUDDY,Unknown,Manhattan,163,1/27/16,2/20/17
49446,ABBY,Wheaton Terrier,Manhattan,163,1/27/16,3/12/17
49823,COOPER,Irish Setter,Manhattan,163,1/28/16,3/8/17
49937,LOUIE,Australian Shepherd,Manhattan,163,1/29/16,1/29/17
50082,RILEY,Unknown,Manhattan,163,1/30/16,3/8/17
50251,MUDDY,Unknown,Manhattan,163,1/31/16,2/16/19
50286,BRADY,Boxer,Manhattan,163,1/31/16,2/26/17
50306,REX,"Poodle, Standard",Manhattan,163,2/1/16,3/14/17
50730,JACKIE ,Unknown,Manhattan,163,2/2/16,3/30/17
51599,ARIEL,American Pit Bull Mix / Pit Bull Mix,Manhattan,163,2/6/16,2/6/17
52224,BABKA,Unknown,Manhattan,163,2/10/16,4/1/17
52739,JESSE ,Shih Tzu,Manhattan,163,2/12/16,2/13/21
52829,REMY,"Poodle, Standard",Manhattan,163,2/12/16,3/18/17
53591,THEO,Labrador Retriever,Manhattan,163,2/18/16,3/19/17
53933,RUSTY ,Maltese Crossbreed,Manhattan,163,2/19/16,2/19/17
54001,NINJA,Pug,Manhattan,163,2/19/16,3/19/17
54606,HOUND ,Beagle Crossbreed,Manhattan,163,2/22/16,1/19/18
54712,REGGIE,Unknown,Manhattan,163,2/23/16,3/12/17
54722,MARCELLO,Dachshund,Manhattan,163,2/23/16,2/19/17
54922,RONNIE,Unknown,Manhattan,163,2/23/16,3/12/17
54932,ANGEL,Unknown,Manhattan,163,2/23/16,3/17/17
54951,PHOEBE,Portuguese Water Dog,Manhattan,163,2/23/16,3/17/17
55693,ROSIE,Golden Retriever,Manhattan,163,2/28/16,3/11/16
56470,UNKNOWN,Shih Tzu,Manhattan,163,3/2/16,11/24/16
56616,BRUNO,Jack Russell Terrier,Manhattan,163,3/3/16,4/18/17
56828,KIKI ,Maltese,Manhattan,163,3/4/16,2/12/17
57328,JUICY,Chihuahua,Manhattan,163,3/7/16,3/7/17
57281,DIAMOND,Pharoh hound,Manhattan,163,3/7/16,3/10/21
57329,JEZEBEL ,Weimaraner,Manhattan,163,3/7/16,4/29/17
57853,MAVERICK,Pomeranian,Manhattan,163,3/10/16,4/30/17
58140,CORGEN,"Welsh Corgi, Pembroke",Manhattan,163,3/11/16,4/11/17
58413,SPARTA,Cavalier King Charles Spaniel,Manhattan,163,3/12/16,4/21/17
59636,TEDDY,Poodle,MANHATTAN,163,3/17/16,5/2/17
60220,STELLA,"Collie, Border",Manhattan,163,3/21/16,11/3/16
60410,LOUIE ,Unknown,Manhattan,163,3/22/16,4/28/17
61306,UNKNOWN,Australian Shepherd,Manhattan,163,3/26/16,3/26/17
62044,CHARLIE,Labrador Retriever,Manhattan,163,3/29/16,4/29/17
61996,SASHA,Havanese,Manhattan,163,3/29/16,2/11/17
62097,SAMMIE,Golden Retriever,Manhattan,163,3/30/16,4/2/17
62468,WILLOW,Siberian Husky,Manhattan,163,3/31/16,4/16/17
62609,SALSA ,Havanese,Manhattan,163,4/1/16,5/30/17
62832,MOPS,Pug,Manhattan,163,4/2/16,5/12/17
63888,NEVAEH ,Unknown,Manhattan,163,4/7/16,3/30/17
64195,WINCHESTER,Unknown,Manhattan,163,4/8/16,5/11/17
65806,WILCO,"Schnauzer, Miniature",Manhattan,163,4/16/16,3/19/17
66210,PETEY,Yorkshire Terrier,Manhattan,163,4/18/16,4/27/17
66762,BROOKLYN,"Schnauzer, Miniature",Manhattan,163,4/19/16,6/12/17
66960,BUDDY,Havanese,Manhattan,163,4/20/16,3/30/18
67947,MAGGIE ,Unknown,MANHATTAN,163,4/25/16,5/30/17
67944,HENRY,Cavalier King Charles Spaniel,Manhattan,163,4/25/16,3/26/17
67976,TRENTON,Golden Retriever,Manhattan,163,4/25/16,6/28/17
69181,CECILIA,Dachshund Smooth Coat,Manhattan,163,4/29/16,3/29/17
69459,BEAU,Cavalier King Charles Spaniel,Manhattan,163,4/30/16,4/30/18
69483,HENRY,Cavalier King Charles Spaniel,Manhattan,163,4/30/16,4/30/17
69519,MAX,Cavalier King Charles Spaniel,Manhattan,163,4/30/16,4/30/17
69521,JACKIE,Cavalier King Charles Spaniel,Manhattan,163,4/30/16,4/30/21
69625,LOLA ,Nova Scotia Duck Tolling Retriever,Manhattan,163,5/1/16,5/1/21
70023,TETE,Pug,Manhattan,163,5/3/16,5/3/19
70885,WRIGLEY,Havanese,Manhattan,163,5/6/16,3/29/17
71288,CASSIE ,Unknown,Manhattan,163,5/9/16,6/29/17
71503,BUSTER,"Poodle, Standard",Manhattan,163,5/10/16,6/29/17
72789,FELIX,Labrador Retriever,Manhattan,163,5/13/16,6/12/17
73086,HARRY,Unknown,Manhattan,163,5/14/16,7/6/17
74285,CLARA,Unknown,Manhattan,163,5/19/16,6/3/17
74503,NEEKO,Yorkshire Terrier,Manhattan,163,5/20/16,5/20/17
74515,ZIGGY,Weimaraner,Manhattan,163,5/20/16,7/29/16
77041,HADDIE ,Shih Tzu,Manhattan,163,6/1/16,7/27/18
77088,MAX,Beagle,Manhattan,163,6/1/16,6/1/17
77269,PENELOPE,Cocker Spaniel,Manhattan,163,6/2/16,7/22/17
77534,EINSTEIN,Chihuahua,Manhattan,163,6/3/16,6/3/17
77680,MOXXI,Australian Cattledog,Manhattan,163,6/4/16,7/20/17
78108,PETER,Unknown,Manhattan,163,6/6/16,6/28/17
78152,LILLY ,Chihuahua,Manhattan,163,6/6/16,6/17/17
79930,CINDY,English Cocker Spaniel,Manhattan,163,6/13/16,6/15/17
82217,ALFIE,Samoyed,Manhattan,163,6/22/16,6/22/18
82087,SACCI,Shih Tzu,Manhattan,163,6/22/16,3/30/17
82393,PEEVE,Cocker Spaniel,Manhattan,163,6/23/16,6/30/21
82947,GALILEO,Unknown,Manhattan,163,6/26/16,8/13/17
83924,LULU,Jack Russell Terrier,Manhattan,163,6/29/16,7/25/17
84352,LAYLA,Beagle Crossbreed,Manhattan,163,7/1/16,8/16/17
85004,PAX,Jack Russell Terrier,Manhattan,163,7/5/16,7/5/21
86429,LUCY,German Shepherd Crossbreed,Manhattan,163,7/11/16,7/11/19
87608,HAPPY,Japanese Chin/Spaniel,Manhattan,163,7/14/16,8/27/17
87700,THEO,Portuguese Water Dog,Manhattan,163,7/14/16,6/27/17
87879,KOBE ,Labrador Retriever,Manhattan,163,7/14/16,7/14/21
87968,CHELSEA,Border Collie,Manhattan,163,7/15/16,8/25/17
88418,KIBBITZ,Labrador Retriever,Manhattan,163,7/16/16,7/16/17
89365,BUDDY,"Dachshund, Wirehaired, Miniature",Manhattan,163,7/20/16,9/11/17
89440,WINNIE,West High White Terrier,Manhattan,163,7/20/16,8/5/17
89658,MAGGIE,Jack Russell Terrier,Manhattan,163,7/21/16,12/23/17
89723,INDIE ,Jack Russell Terrier,Manhattan,163,7/21/16,8/30/17
90477,DESI,Havanese,Manhattan,163,7/25/16,9/21/17
92874,SARAH,Unknown,Manhattan,163,8/4/16,6/23/17
94347,SUZY,Norfolk Terrier,Manhattan,163,8/9/16,8/9/19
94615,FITZWILLIAM,German Shepherd Dog,Manhattan,163,8/10/16,8/10/21
95053,SWEETIE,Unknown,Manhattan,163,8/11/16,9/8/17
95571,MISSY,Labrador Retriever Crossbreed,Manhattan,163,8/14/16,8/14/17
96253,SADIE ,Golden Retriever,Manhattan,163,8/16/16,9/29/17
98205,SOFIA,Tibetan Spaniel,Manhattan,163,8/27/16,8/27/19
99063,CONEY,Shih Tzu,Manhattan,163,9/1/16,10/5/17
99118,LOLA,French Bulldog,Manhattan,163,9/1/16,10/9/17
100375,ODIN,Scottish Terrier,Manhattan,163,9/7/16,8/16/17
101423,LEE ,Miniature American Shepherd,Manhattan,163,9/12/16,10/17/17
101730,CHARLIE,Havanese,Manhattan,163,9/13/16,10/25/17
101841,CECILY ,Vizsla,Manhattan,163,9/14/16,11/10/21
101880,JAVA ,Labrador Retriever,Manhattan,163,9/14/16,8/30/21
102616,OLIVER,Maltese,Manhattan,163,9/16/16,10/19/17
102844,PEPPER,"Poodle, Standard",Manhattan,163,9/17/16,8/30/17
103192,KIOSHI,Akita,Manhattan,163,9/18/16,10/6/17
104722,NALA,"Dachshund, Long Haired Miniature",Manhattan,163,9/24/16,9/23/17
106186,HANNAH,Cavalier King Charles Spaniel,Manhattan,163,10/1/16,10/1/18
106415,ATOS,German Shepherd Dog,Manhattan,163,10/3/16,11/16/17
106796,GATSBY,French Bulldog,Manhattan,163,10/4/16,10/3/18
107073,EEVEE,"Poodle, Standard",Manhattan,163,10/5/16,8/27/17
107394,OTTO,Jack Russell Terrier,Manhattan,163,10/7/16,10/7/17
107752,MOLLY,American Eskimo dog,Manhattan,163,10/10/16,10/10/17
107961,EDGAR,Scottish Terrier,Manhattan,163,10/11/16,12/3/17
108683,TRIXIE ,"Poodle, Standard",Manhattan,163,10/14/16,9/30/17
108911,HARRIET,Golden Retriever,Manhattan,163,10/16/16,10/16/17
109019,WINSTON ,West Highland White Terrier,Manhattan,163,10/16/16,10/16/19
109766,HARLEY ,Shih Tzu,Manhattan,163,10/19/16,10/30/17
109866,CHELSEA,Yorkshire Terrier,Manhattan,163,10/20/16,9/19/17
110606,TEDDY,Cocker Spaniel Crossbreed,Manhattan,163,10/23/16,10/23/17
110996,OLIVER,Jack Russell Terrier,Manhattan,163,10/25/16,9/24/18
110997,CASH,Unknown,Manhattan,163,10/25/16,9/24/18
111412,RUNNER,Unknown,Manhattan,163,10/27/16,8/20/17
111847,FELICITY,Norwich Terrier,Manhattan,163,10/30/16,12/13/17
111960,MASON,Terrier mix,Manhattan,163,10/31/16,10/31/17
112054,NORA ,Whippet,Manhattan,163,10/31/16,9/30/17
112128,SADIE,Unknown,Manhattan,163,11/1/16,11/1/17
112699,PEPPER ,Labrador Retriever,Manhattan,163,11/3/16,11/30/17
113642,LUKE,Maltipoo,Manhattan,163,11/9/16,11/9/21
114336,BRUDER,Bernese Mountain Dog,Manhattan,163,11/14/16,11/19/17
115343,LILA,Unknown,Manhattan,163,11/17/16,12/30/17
115488,COOKIE,Unknown,Manhattan,163,11/18/16,1/10/18
115535,FRANKLIN ,Havanese,Manhattan,163,11/18/16,11/18/17
115936,DORI,Unknown,Manhattan,163,11/21/16,1/4/18
116168,BISCUIT,Labrador Retriever Crossbreed,Manhattan,163,11/22/16,7/5/17
116263,OLIVE ,German Shepherd Dog,Manhattan,163,11/23/16,11/5/17
116399,GIZMO,Shih Tzu,Manhattan,163,11/25/16,12/19/17
116726,LILLIANA,"Poodle, Toy",Manhattan,163,11/28/16,11/28/17
116879,RASCAL,Morkie,Manhattan,163,11/29/16,11/29/17
117147,MELKY,Havanese,Manhattan,163,12/1/16,1/15/18
118247,ILLI,Bernese Mountain Dog,Manhattan,163,12/6/16,12/6/17
118732,MINT ,Pomeranian,Manhattan,163,12/8/16,12/8/17
118575,BUDDY,Pomeranian,Manhattan,163,12/8/16,1/27/18
118685,RILEY,Pomeranian,Manhattan,163,12/8/16,1/27/18
120204,FRANCI,Boston Terrier,Manhattan,163,12/18/16,1/18/18
120380,DORY,Boxer,Manhattan,163,12/19/16,12/29/17
120405,CARY ,Boston Terrier,Manhattan,163,12/19/16,12/19/17
120876,GRACIE,Golden Retriever,Manhattan,163,12/22/16,1/9/18
120999,FRITZ,Unknown,Manhattan,163,12/23/16,1/7/18
121023,NOAH,Unknown,Manhattan,163,12/23/16,1/7/18
121375,FOXY ,German Shepherd Dog,Manhattan,163,12/27/16,11/30/17
785,DINO ,Maltese,Manhattan,164,11/15/14,3/7/16
849,SASSY,Miniature Pinscher,Manhattan,164,11/22/14,9/8/19
1744,CHARRIE,Unknown,Manhattan,164,12/29/14,1/13/16
2737,BALOO,Labrador Retriever,Manhattan,164,1/12/15,1/12/16
2868,UNKNOWN,Chinese Crested,Manhattan,164,1/13/15,1/13/16
2898,PATCHES,Shih Tzu,Manhattan,164,1/14/15,1/14/16
3548,NAME NOT PROVIDED,Poodle,Manhattan,164,1/20/15,1/20/16
4316,TOBY,"Schnauzer, Standard",Manhattan,164,1/28/15,1/28/16
5511,MELO,American Pit Bull Terrier/Pit Bull,Manhattan,164,2/10/15,2/10/16
7510,MUSCLES,American Pit Bull Terrier/Pit Bull,Manhattan,164,2/28/15,1/30/16
7572,CHI ,Silky Terrier,Manhattan,164,3/1/15,10/2/17
8176,PRECIOUS,Chihuahua,Manhattan,164,3/5/15,3/29/16
8763,DRACO,American Pit Bull Terrier/Pit Bull,Manhattan,164,3/11/15,3/4/17
9181,LANA ,Yorkshire Terrier,Manhattan,164,3/16/15,3/16/16
9306,HOLY,"Poodle, Toy",Manhattan,164,3/17/15,3/17/16
10244,BELLA,Jack Russell Terrier,Manhattan,164,3/26/15,6/23/16
10264,CHLOE,Pomeranian,Manhattan,164,3/26/15,3/6/16
10590,UNKNOWN,Unknown,Manhattan,164,3/27/15,3/27/16
10941,KHALI ,Australian Shepherd,Manhattan,164,3/30/15,3/30/16
12815,JOSHUA,Poodle,Manhattan,164,4/14/15,4/14/16
13485,JERSEY ,Cairn Terrier,Manhattan,164,4/19/15,5/30/16
13504,JAKE ,American Pit Bull Terrier/Pit Bull,Manhattan,164,4/19/15,5/30/16
14176,TEXSA,Silky Terrier,Manhattan,164,4/23/15,5/13/16
15582,SALLY,Beagle,Manhattan,164,5/1/15,5/1/16
16110,NENE,Chihuahua,Manhattan,164,5/5/15,5/5/16
16387,NICOLAS,Chihuahua,MANHATTAN,164,5/7/15,5/7/16
16445,PETEY,Wire Fox Terrier,Manhattan,164,5/7/15,5/7/20
16556,THUNDER ,Lhasa Apso,Manhattan,164,5/9/15,5/9/16
17152,TEDDY ,Unknown,Manhattan,164,5/13/15,5/13/16
17187,MIA ,Chihuahua,Manhattan,164,5/13/15,5/13/16
19378,ROCKIE,Unknown,Manhattan,164,6/1/15,3/12/16
21633,BENDER,"Poodle, Miniature",Manhattan,164,6/17/15,5/30/16
22713,MILA ,"Poodle, Standard",Manhattan,164,6/25/15,6/25/16
23552,DRILL ,Maltese,Manhattan,164,7/1/15,7/1/16
23602,DOTTIE,American Pit Bull Terrier/Pit Bull,Manhattan,164,7/2/15,7/30/16
25081,PRECIOUS,Yorkshire Terrier,Manhattan,164,7/14/15,7/13/16
25694,EMMA,Shih Tzu,Manhattan,164,7/20/15,7/31/16
29580,MARSHMELLOW,Beagle,Manhattan,164,8/16/15,8/16/16
29738,LEUHA,Pug,Manhattan,164,8/17/15,8/17/16
29877,BROWNIE,Chihuahua,Manhattan,164,8/18/15,8/7/16
30734,STORM ,German Shepherd Dog,Manhattan,164,8/25/15,8/25/16
31534,CHANEL,Yorkshire Terrier,Manhattan,164,9/1/15,9/1/17
33252,OLIVIA,Unknown,Manhattan,164,9/17/15,8/13/17
33291,ELVIS,Japanese Chin/Spaniel,Manhattan,164,9/17/15,1/29/17
35203,TINY,Chihuahua,Manhattan,164,10/6/15,10/6/16
35421,BEAR,Australian Shepherd,Manhattan,164,10/7/15,10/7/16
35646,NA,Chihuahua Crossbreed,Manhattan,164,10/10/15,10/10/16
38192,DAISY,Golden Retriever,Manhattan,164,11/1/15,11/1/16
38342,MOKEE ,Boston Terrier,Manhattan,164,11/3/15,11/20/16
38694,GIZMO,Shih Tzu,Manhattan,164,11/6/15,10/18/16
40528,LUCKY,Shih Tzu,Manhattan,164,11/22/15,11/26/17
40942,MAYA ,Shih Tzu Crossbreed,Manhattan,164,11/25/15,11/25/16
41491,NICKY ,Dachshund,Manhattan,164,12/1/15,12/2/16
41704,BLACKIE ,Terrier Crossbreed,Manhattan,164,12/2/15,12/2/16
41705,BLACKIE ,Terrier mix,Manhattan,164,12/2/15,12/2/16
41863,GIZMO ,Shih Tzu,Manhattan,164,12/3/15,11/23/16
42843,PRINCESS,German Shepherd Crossbreed,Manhattan,164,12/10/15,9/16/16
44161,DIAMOND,Rat Terrier,Manhattan,164,12/21/15,12/21/16
44518,CHARLIE,Shih Tzu Crossbreed,Manhattan,164,12/23/15,12/23/16
45334,DUTCH ,American Pit Bull Mix / Pit Bull Mix,Manhattan,164,1/1/16,12/28/17
46542,MUSCLES,American Pit Bull Terrier/Pit Bull,Manhattan,164,1/10/16,1/30/19
47903,QUEENIE ,Chihuahua,Manhattan,164,1/16/16,4/29/16
47923,LUCY,French Bulldog,Manhattan,164,1/16/16,1/16/17
50200,PIXEL ,Pekingese,Manhattan,164,1/31/16,3/4/17
50392,SAGA,German Shepherd Dog,Manhattan,164,2/1/16,1/25/17
51059,COCO,Puggle,Manhattan,164,2/3/16,2/5/17
51540,BUNNY,American Hairless Terrier,Manhattan,164,2/5/16,2/5/17
52637,NAME NOT PROVIDED,Yorkshire Terrier,Manhattan,164,2/12/16,2/12/17
53772,LANA ,Yorkshire Terrier,Manhattan,164,2/18/16,3/16/17
58658,MESSI,Cocker Spaniel,Manhattan,164,3/14/16,3/14/17
59360,SUSAN ,Chihuahua,Manhattan,164,3/16/16,4/23/17
61868,BUDDY,American Staffordshire Terrier ,Manhattan,164,3/29/16,3/29/17
62377,DON ,American Pit Bull Terrier/Pit Bull,Manhattan,164,3/30/16,3/30/17
62797,NICOLAS,Chihuahua,MANHATTAN,164,4/1/16,5/7/17
62850,ROSIE,Boston Terrier,Manhattan,164,4/2/16,4/2/17
63156,NACHO,"Poodle, Toy",Manhattan,164,4/3/16,4/3/17
64344,BERRY,"Poodle, Toy",Manhattan,164,4/8/16,4/8/17
65622,CESAR,Chihuahua Crossbreed,Manhattan,164,4/14/16,9/8/16
65780,UNKNOWN,Shih Tzu Crossbreed,Manhattan,164,4/15/16,4/15/17
65865,PRECIOUS,Chihuahua,Manhattan,164,4/16/16,4/16/17
67050,SHII-SHII ,Yorkshire Terrier,Manhattan,164,4/20/16,5/14/17
67284,BABY,Yorkshire Terrier,Manhattan,164,4/21/16,5/2/17
67293,ROSE,"Bull Dog, English",Manhattan,164,4/21/16,4/20/17
69150,SISY ,Shih Tzu,Manhattan,164,4/29/16,5/21/17
69337,ROCKY,Shih Tzu,Manhattan,164,4/29/16,4/29/17
69714,KODY,Shih Tzu,Manhattan,164,5/2/16,5/2/17
70469,TEXSA,Silky Terrier,Manhattan,164,5/5/16,5/13/17
71210,SCARLETT ,American Pit Bull Terrier/Pit Bull,Manhattan,164,5/9/16,3/12/18
74203,CHOCO ,Bulldog,Manhattan,164,5/18/16,5/18/17
76172,SCRAPPY,Chihuahua Crossbreed,Manhattan,164,5/29/16,5/29/17
76457,BONI ,Chihuahua,Manhattan,164,5/31/16,5/31/17
76525,BENDER,"Poodle, Miniature",Manhattan,164,5/31/16,5/30/17
77804,NIKO,Terrier mix,Manhattan,164,6/5/16,6/5/17
80234,LADDY-BOY,Labrador Retriever Crossbreed,Manhattan,164,6/14/16,7/18/17
