GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07
Id,Id2,Geography,Estimate; Total:,Estimate; Native:,Estimate; Native: - Allocated,Estimate; Native: - Not allocated,Estimate; Foreign born:,Estimate; Foreign born: - Allocated,Estimate; Foreign born: - Not allocated
1500000US360610137003,360610137003,"Block Group 3, Census Tract 137, New York County, New York",276,0,0,0,276,0,276
1500000US360610137004,360610137004,"Block Group 4, Census Tract 137, New York County, New York",480,0,0,0,480,98,382
1500000US360610137005,360610137005,"Block Group 5, Census Tract 137, New York County, New York",416,27,27,0,389,0,389
1500000US360610137006,360610137006,"Block Group 6, Census Tract 137, New York County, New York",311,23,0,23,288,73,215
1500000US360610138001,360610138001,"Block Group 1, Census Tract 138, New York County, New York",303,84,0,84,219,0,219
1500000US360610138002,360610138002,"Block Group 2, Census Tract 138, New York County, New York",547,56,0,56,491,72,419
1500000US360610138003,360610138003,"Block Group 3, Census Tract 138, New York County, New York",147,0,0,0,147,0,147
1500000US360610138004,360610138004,"Block Group 4, Census Tract 138, New York County, New York",560,0,0,0,560,170,390
1500000US360610138005,360610138005,"Block Group 5, Census Tract 138, New York County, New York",227,0,0,0,227,37,190
1500000US360610138006,360610138006,"Block Group 6, Census Tract 138, New York County, New York",360,0,0,0,360,0,360
1500000US360610138007,360610138007,"Block Group 7, Census Tract 138, New York County, New York",92,0,0,0,92,0,92
1500000US360610138008,360610138008,"Block Group 8, Census Tract 138, New York County, New York",308,85,0,85,223,0,223
1500000US360610138009,360610138009,"Block Group 9, Census Tract 138, New York County, New York",79,25,18,7,54,54,0
1500000US360610139001,360610139001,"Block Group 1, Census Tract 139, New York County, New York",778,0,0,0,778,0,778
1500000US360610139002,360610139002,"Block Group 2, Census Tract 139, New York County, New York",313,79,38,41,234,44,190
1500000US360610139003,360610139003,"Block Group 3, Census Tract 139, New York County, New York",705,49,0,49,656,0,656
1500000US360610139004,360610139004,"Block Group 4, Census Tract 139, New York County, New York",208,0,0,0,208,0,208
1500000US360610139005,360610139005,"Block Group 5, Census Tract 139, New York County, New York",326,61,0,61,265,0,265
1500000US360610139006,360610139006,"Block Group 6, Census Tract 139, New York County, New York",332,42,0,42,290,0,290
1500000US360610139007,360610139007,"Block Group 7, Census Tract 139, New York County, New York",527,0,0,0,527,129,398
1500000US360610140001,360610140001,"Block Group 1, Census Tract 140, New York County, New York",666,18,0,18,648,0,648
1500000US360610140002,360610140002,"Block Group 2, Census Tract 140, New York County, New York",447,99,59,40,348,32,316
1500000US360610140003,360610140003,"Block Group 3, Census Tract 140, New York County, New York",83,0,0,0,83,11,72
1500000US360610140004,360610140004,"Block Group 4, Census Tract 140, New York County, New York",79,14,0,14,65,4,61
1500000US360610140005,360610140005,"Block Group 5, Census Tract 140, New York County, New York",132,39,0,39,93,0,93
1500000US360610140006,360610140006,"Block Group 6, Census Tract 140, New York County, New York",455,113,0,113,342,87,255
1500000US360610142001,360610142001,"Block Group 1, Census Tract 142, New York County, New York",41,0,0,0,41,0,41
1500000US360610142002,360610142002,"Block Group 2, Census Tract 142, New York County, New York",294,46,0,46,248,33,215
1500000US360610142003,360610142003,"Block Group 3, Census Tract 142, New York County, New York",133,0,0,0,133,0,133
1500000US360610142004,360610142004,"Block Group 4, Census Tract 142, New York County, New York",110,0,0,0,110,0,110
1500000US360610142005,360610142005,"Block Group 5, Census Tract 142, New York County, New York",92,0,0,0,92,33,59
1500000US360610142006,360610142006,"Block Group 6, Census Tract 142, New York County, New York",120,0,0,0,120,48,72
1500000US360610143001,360610143001,"Block Group 1, Census Tract 143, New York County, New York",0,0,0,0,0,0,0
1500000US360610144011,360610144011,"Block Group 1, Census Tract 144.01, New York County, New York",142,28,4,24,114,37,77
1500000US360610144012,360610144012,"Block Group 2, Census Tract 144.01, New York County, New York",489,134,14,120,355,18,337
1500000US360610144013,360610144013,"Block Group 3, Census Tract 144.01, New York County, New York",367,14,0,14,353,19,334
1500000US360610144014,360610144014,"Block Group 4, Census Tract 144.01, New York County, New York",298,0,0,0,298,8,290
1500000US360610144021,360610144021,"Block Group 1, Census Tract 144.02, New York County, New York",252,0,0,0,252,17,235
1500000US360610144022,360610144022,"Block Group 2, Census Tract 144.02, New York County, New York",113,62,0,62,51,0,51
1500000US360610144023,360610144023,"Block Group 3, Census Tract 144.02, New York County, New York",230,0,0,0,230,15,215
1500000US360610144024,360610144024,"Block Group 4, Census Tract 144.02, New York County, New York",252,0,0,0,252,0,252
1500000US360610144025,360610144025,"Block Group 5, Census Tract 144.02, New York County, New York",396,20,20,0,376,14,362
1500000US360610145001,360610145001,"Block Group 1, Census Tract 145, New York County, New York",741,18,9,9,723,213,510
1500000US360610145002,360610145002,"Block Group 2, Census Tract 145, New York County, New York",372,16,0,16,356,68,288
1500000US360610145003,360610145003,"Block Group 3, Census Tract 145, New York County, New York",568,32,0,32,536,14,522
1500000US360610145004,360610145004,"Block Group 4, Census Tract 145, New York County, New York",259,30,0,30,229,18,211
1500000US360610146011,360610146011,"Block Group 1, Census Tract 146.01, New York County, New York",482,0,0,0,482,0,482
1500000US360610146012,360610146012,"Block Group 2, Census Tract 146.01, New York County, New York",268,0,0,0,268,23,245
1500000US360610146013,360610146013,"Block Group 3, Census Tract 146.01, New York County, New York",214,57,0,57,157,13,144
1500000US360610146014,360610146014,"Block Group 4, Census Tract 146.01, New York County, New York",325,0,0,0,325,39,286
1500000US360610146021,360610146021,"Block Group 1, Census Tract 146.02, New York County, New York",549,0,0,0,549,9,540
1500000US360610146022,360610146022,"Block Group 2, Census Tract 146.02, New York County, New York",397,26,0,26,371,30,341
1500000US360610146023,360610146023,"Block Group 3, Census Tract 146.02, New York County, New York",286,17,0,17,269,0,269
1500000US360610146024,360610146024,"Block Group 4, Census Tract 146.02, New York County, New York",266,0,0,0,266,41,225
1500000US360610146025,360610146025,"Block Group 5, Census Tract 146.02, New York County, New York",385,0,0,0,385,0,385
1500000US360610146026,360610146026,"Block Group 6, Census Tract 146.02, New York County, New York",76,39,0,39,37,0,37
1500000US360610147001,360610147001,"Block Group 1, Census Tract 147, New York County, New York",1426,126,14,112,1300,232,1068
1500000US360610148011,360610148011,"Block Group 1, Census Tract 148.01, New York County, New York",324,12,0,12,312,33,279
1500000US360610148012,360610148012,"Block Group 2, Census Tract 148.01, New York County, New York",217,10,0,10,207,9,198
1500000US360610148021,360610148021,"Block Group 1, Census Tract 148.02, New York County, New York",270,78,0,78,192,0,192
1500000US360610148022,360610148022,"Block Group 2, Census Tract 148.02, New York County, New York",580,19,0,19,561,64,497
1500000US360610148023,360610148023,"Block Group 3, Census Tract 148.02, New York County, New York",213,49,0,49,164,0,164
1500000US360610148024,360610148024,"Block Group 4, Census Tract 148.02, New York County, New York",318,30,0,30,288,0,288
1500000US360610148025,360610148025,"Block Group 5, Census Tract 148.02, New York County, New York",162,15,15,0,147,0,147
1500000US360610149001,360610149001,"Block Group 1, Census Tract 149, New York County, New York",227,8,0,8,219,75,144
1500000US360610149002,360610149002,"Block Group 2, Census Tract 149, New York County, New York",335,51,0,51,284,0,284
1500000US360610149003,360610149003,"Block Group 3, Census Tract 149, New York County, New York",635,172,68,104,463,57,406
1500000US360610149004,360610149004,"Block Group 4, Census Tract 149, New York County, New York",107,14,0,14,93,0,93
1500000US360610149005,360610149005,"Block Group 5, Census Tract 149, New York County, New York",332,19,0,19,313,73,240
1500000US360610150011,360610150011,"Block Group 1, Census Tract 150.01, New York County, New York",167,34,0,34,133,16,117
1500000US360610150012,360610150012,"Block Group 2, Census Tract 150.01, New York County, New York",343,30,0,30,313,65,248
1500000US360610150021,360610150021,"Block Group 1, Census Tract 150.02, New York County, New York",385,0,0,0,385,39,346
1500000US360610150022,360610150022,"Block Group 2, Census Tract 150.02, New York County, New York",360,15,0,15,345,13,332
1500000US360610150023,360610150023,"Block Group 3, Census Tract 150.02, New York County, New York",61,0,0,0,61,15,46
1500000US360610150024,360610150024,"Block Group 4, Census Tract 150.02, New York County, New York",326,105,105,0,221,85,136
1500000US360610151000,360610151000,"Block Group 0, Census Tract 151, New York County, New York",0,0,0,0,0,0,0
1500000US360610151001,360610151001,"Block Group 1, Census Tract 151, New York County, New York",811,115,0,115,696,163,533
1500000US360610151002,360610151002,"Block Group 2, Census Tract 151, New York County, New York",918,509,152,357,409,18,391
1500000US360610151003,360610151003,"Block Group 3, Census Tract 151, New York County, New York",377,142,0,142,235,76,159
1500000US360610151004,360610151004,"Block Group 4, Census Tract 151, New York County, New York",1707,239,0,239,1468,270,1198
1500000US360610152000,360610152000,"Block Group 0, Census Tract 152, New York County, New York",0,0,0,0,0,0,0
1500000US360610152001,360610152001,"Block Group 1, Census Tract 152, New York County, New York",345,111,26,85,234,111,123
1500000US360610152002,360610152002,"Block Group 2, Census Tract 152, New York County, New York",409,192,19,173,217,19,198
1500000US360610152003,360610152003,"Block Group 3, Census Tract 152, New York County, New York",722,122,39,83,600,60,540
1500000US360610152004,360610152004,"Block Group 4, Census Tract 152, New York County, New York",273,0,0,0,273,0,273
1500000US360610152005,360610152005,"Block Group 5, Census Tract 152, New York County, New York",339,0,0,0,339,0,339
1500000US360610152006,360610152006,"Block Group 6, Census Tract 152, New York County, New York",149,0,0,0,149,0,149
1500000US360610153001,360610153001,"Block Group 1, Census Tract 153, New York County, New York",214,60,60,0,154,0,154
1500000US360610153002,360610153002,"Block Group 2, Census Tract 153, New York County, New York",293,0,0,0,293,28,265
1500000US360610153003,360610153003,"Block Group 3, Census Tract 153, New York County, New York",47,0,0,0,47,0,47
1500000US360610153004,360610153004,"Block Group 4, Census Tract 153, New York County, New York",506,27,0,27,479,189,290
1500000US360610153005,360610153005,"Block Group 5, Census Tract 153, New York County, New York",250,72,0,72,178,45,133
1500000US360610153006,360610153006,"Block Group 6, Census Tract 153, New York County, New York",279,93,0,93,186,49,137
1500000US360610153007,360610153007,"Block Group 7, Census Tract 153, New York County, New York",454,1,0,1,453,1,452
1500000US360610154001,360610154001,"Block Group 1, Census Tract 154, New York County, New York",1067,0,0,0,1067,123,944
1500000US360610154002,360610154002,"Block Group 2, Census Tract 154, New York County, New York",310,29,0,29,281,40,241
1500000US360610154003,360610154003,"Block Group 3, Census Tract 154, New York County, New York",470,183,0,183,287,0,287
1500000US360610154004,360610154004,"Block Group 4, Census Tract 154, New York County, New York",188,0,0,0,188,0,188
1500000US360610154005,360610154005,"Block Group 5, Census Tract 154, New York County, New York",225,0,0,0,225,76,149
1500000US360610154006,360610154006,"Block Group 6, Census Tract 154, New York County, New York",295,0,0,0,295,0,295
1500000US360610154007,360610154007,"Block Group 7, Census Tract 154, New York County, New York",68,0,0,0,68,0,68
1500000US360610154008,360610154008,"Block Group 8, Census Tract 154, New York County, New York",365,0,0,0,365,0,365
1500000US360610154009,360610154009,"Block Group 9, Census Tract 154, New York County, New York",789,0,0,0,789,0,789
1500000US360610155000,360610155000,"Block Group 0, Census Tract 155, New York County, New York",0,0,0,0,0,0,0
1500000US360610155001,360610155001,"Block Group 1, Census Tract 155, New York County, New York",518,0,0,0,518,0,518
1500000US360610155002,360610155002,"Block Group 2, Census Tract 155, New York County, New York",332,0,0,0,332,60,272
1500000US360610155003,360610155003,"Block Group 3, Census Tract 155, New York County, New York",179,24,0,24,155,95,60
1500000US360610155004,360610155004,"Block Group 4, Census Tract 155, New York County, New York",279,0,0,0,279,0,279
1500000US360610155005,360610155005,"Block Group 5, Census Tract 155, New York County, New York",8,8,0,8,0,0,0
1500000US360610155006,360610155006,"Block Group 6, Census Tract 155, New York County, New York",811,77,0,77,734,72,662
1500000US360610156011,360610156011,"Block Group 1, Census Tract 156.01, New York County, New York",202,10,0,10,192,24,168
1500000US360610156012,360610156012,"Block Group 2, Census Tract 156.01, New York County, New York",667,59,0,59,608,0,608
1500000US360610156013,360610156013,"Block Group 3, Census Tract 156.01, New York County, New York",102,0,0,0,102,30,72
1500000US360610156014,360610156014,"Block Group 4, Census Tract 156.01, New York County, New York",999,74,19,55,925,0,925
1500000US360610156021,360610156021,"Block Group 1, Census Tract 156.02, New York County, New York",571,127,60,67,444,58,386
1500000US360610157001,360610157001,"Block Group 1, Census Tract 157, New York County, New York",169,0,0,0,169,0,169
1500000US360610157002,360610157002,"Block Group 2, Census Tract 157, New York County, New York",134,0,0,0,134,0,134
1500000US360610157003,360610157003,"Block Group 3, Census Tract 157, New York County, New York",289,165,165,0,124,0,124
1500000US360610157004,360610157004,"Block Group 4, Census Tract 157, New York County, New York",440,0,0,0,440,168,272
1500000US360610157005,360610157005,"Block Group 5, Census Tract 157, New York County, New York",735,7,0,7,728,101,627
1500000US360610157006,360610157006,"Block Group 6, Census Tract 157, New York County, New York",0,0,0,0,0,0,0
1500000US360610157007,360610157007,"Block Group 7, Census Tract 157, New York County, New York",372,118,0,118,254,0,254
1500000US360610157008,360610157008,"Block Group 8, Census Tract 157, New York County, New York",106,0,0,0,106,0,106
1500000US360610158011,360610158011,"Block Group 1, Census Tract 158.01, New York County, New York",379,59,44,15,320,2,318
1500000US360610158012,360610158012,"Block Group 2, Census Tract 158.01, New York County, New York",238,0,0,0,238,77,161
1500000US360610158013,360610158013,"Block Group 3, Census Tract 158.01, New York County, New York",241,37,0,37,204,13,191
1500000US360610158014,360610158014,"Block Group 4, Census Tract 158.01, New York County, New York",279,0,0,0,279,70,209
1500000US360610158021,360610158021,"Block Group 1, Census Tract 158.02, New York County, New York",907,52,0,52,855,58,797
1500000US360610158022,360610158022,"Block Group 2, Census Tract 158.02, New York County, New York",771,44,10,34,727,48,679
1500000US360610159000,360610159000,"Block Group 0, Census Tract 159, New York County, New York",0,0,0,0,0,0,0
1500000US360610159001,360610159001,"Block Group 1, Census Tract 159, New York County, New York",173,24,0,24,149,25,124
1500000US360610159002,360610159002,"Block Group 2, Census Tract 159, New York County, New York",67,0,0,0,67,0,67
1500000US360610159003,360610159003,"Block Group 3, Census Tract 159, New York County, New York",432,0,0,0,432,113,319
1500000US360610159004,360610159004,"Block Group 4, Census Tract 159, New York County, New York",344,0,0,0,344,263,81
1500000US360610159005,360610159005,"Block Group 5, Census Tract 159, New York County, New York",250,61,19,42,189,32,157
1500000US360610159006,360610159006,"Block Group 6, Census Tract 159, New York County, New York",111,0,0,0,111,46,65
1500000US360610159007,360610159007,"Block Group 7, Census Tract 159, New York County, New York",378,0,0,0,378,22,356
1500000US360610160011,360610160011,"Block Group 1, Census Tract 160.01, New York County, New York",108,7,0,7,101,34,67
1500000US360610160012,360610160012,"Block Group 2, Census Tract 160.01, New York County, New York",292,0,0,0,292,11,281
1500000US360610160013,360610160013,"Block Group 3, Census Tract 160.01, New York County, New York",145,19,0,19,126,16,110
1500000US360610160014,360610160014,"Block Group 4, Census Tract 160.01, New York County, New York",320,0,0,0,320,33,287
1500000US360610160021,360610160021,"Block Group 1, Census Tract 160.02, New York County, New York",548,101,11,90,447,80,367
1500000US360610160022,360610160022,"Block Group 2, Census Tract 160.02, New York County, New York",527,31,0,31,496,237,259
1500000US360610161001,360610161001,"Block Group 1, Census Tract 161, New York County, New York",196,32,18,14,164,0,164
1500000US360610161002,360610161002,"Block Group 2, Census Tract 161, New York County, New York",196,14,0,14,182,13,169
1500000US360610161003,360610161003,"Block Group 3, Census Tract 161, New York County, New York",271,0,0,0,271,0,271
1500000US360610161004,360610161004,"Block Group 4, Census Tract 161, New York County, New York",144,12,0,12,132,0,132
1500000US360610161005,360610161005,"Block Group 5, Census Tract 161, New York County, New York",374,47,17,30,327,54,273
1500000US360610161006,360610161006,"Block Group 6, Census Tract 161, New York County, New York",337,21,0,21,316,59,257
1500000US360610162000,360610162000,"Block Group 0, Census Tract 162, New York County, New York",0,0,0,0,0,0,0
1500000US360610162001,360610162001,"Block Group 1, Census Tract 162, New York County, New York",403,95,35,60,308,48,260
1500000US360610162002,360610162002,"Block Group 2, Census Tract 162, New York County, New York",501,38,0,38,463,65,398
1500000US360610162003,360610162003,"Block Group 3, Census Tract 162, New York County, New York",308,113,42,71,195,41,154
1500000US360610162004,360610162004,"Block Group 4, Census Tract 162, New York County, New York",614,233,138,95,381,78,303
1500000US360610162005,360610162005,"Block Group 5, Census Tract 162, New York County, New York",542,101,52,49,441,154,287
1500000US360610163000,360610163000,"Block Group 0, Census Tract 163, New York County, New York",0,0,0,0,0,0,0
1500000US360610163001,360610163001,"Block Group 1, Census Tract 163, New York County, New York",206,41,18,23,165,0,165
1500000US360610163002,360610163002,"Block Group 2, Census Tract 163, New York County, New York",498,0,0,0,498,73,425
1500000US360610163003,360610163003,"Block Group 3, Census Tract 163, New York County, New York",54,0,0,0,54,12,42
1500000US360610163004,360610163004,"Block Group 4, Census Tract 163, New York County, New York",299,50,0,50,249,0,249
1500000US360610163005,360610163005,"Block Group 5, Census Tract 163, New York County, New York",490,53,0,53,437,0,437
1500000US360610164001,360610164001,"Block Group 1, Census Tract 164, New York County, New York",1037,217,23,194,820,165,655
1500000US360610164002,360610164002,"Block Group 2, Census Tract 164, New York County, New York",928,482,119,363,446,36,410
1500000US360610164003,360610164003,"Block Group 3, Census Tract 164, New York County, New York",630,130,36,94,500,250,250
1500000US360610164004,360610164004,"Block Group 4, Census Tract 164, New York County, New York",915,129,16,113,786,206,580
1500000US360610165001,360610165001,"Block Group 1, Census Tract 165, New York County, New York",287,76,0,76,211,31,180
1500000US360610165002,360610165002,"Block Group 2, Census Tract 165, New York County, New York",319,43,18,25,276,0,276
1500000US360610165003,360610165003,"Block Group 3, Census Tract 165, New York County, New York",329,29,29,0,300,0,300
1500000US360610165004,360610165004,"Block Group 4, Census Tract 165, New York County, New York",341,68,17,51,273,48,225
1500000US360610165005,360610165005,"Block Group 5, Census Tract 165, New York County, New York",353,60,0,60,293,0,293
1500000US360610166001,360610166001,"Block Group 1, Census Tract 166, New York County, New York",209,77,0,77,132,31,101
1500000US360610166002,360610166002,"Block Group 2, Census Tract 166, New York County, New York",736,41,0,41,695,195,500
1500000US360610166003,360610166003,"Block Group 3, Census Tract 166, New York County, New York",302,19,0,19,283,48,235
1500000US360610166004,360610166004,"Block Group 4, Census Tract 166, New York County, New York",533,123,32,91,410,253,157
1500000US360610166005,360610166005,"Block Group 5, Census Tract 166, New York County, New York",170,28,14,14,142,0,142
1500000US360610166006,360610166006,"Block Group 6, Census Tract 166, New York County, New York",312,80,31,49,232,148,84
1500000US360610167000,360610167000,"Block Group 0, Census Tract 167, New York County, New York",0,0,0,0,0,0,0
1500000US360610167001,360610167001,"Block Group 1, Census Tract 167, New York County, New York",204,0,0,0,204,85,119
1500000US360610167002,360610167002,"Block Group 2, Census Tract 167, New York County, New York",175,59,20,39,116,0,116
1500000US360610167003,360610167003,"Block Group 3, Census Tract 167, New York County, New York",399,44,32,12,355,40,315
1500000US360610167004,360610167004,"Block Group 4, Census Tract 167, New York County, New York",265,32,0,32,233,33,200
1500000US360610167005,360610167005,"Block Group 5, Census Tract 167, New York County, New York",75,0,0,0,75,19,56
1500000US360610168001,360610168001,"Block Group 1, Census Tract 168, New York County, New York",526,75,0,75,451,110,341
1500000US360610168002,360610168002,"Block Group 2, Census Tract 168, New York County, New York",401,225,49,176,176,11,165
1500000US360610168003,360610168003,"Block Group 3, Census Tract 168, New York County, New York",270,50,28,22,220,47,173
1500000US360610169001,360610169001,"Block Group 1, Census Tract 169, New York County, New York",381,0,0,0,381,37,344
1500000US360610169002,360610169002,"Block Group 2, Census Tract 169, New York County, New York",277,39,0,39,238,0,238
1500000US360610169003,360610169003,"Block Group 3, Census Tract 169, New York County, New York",474,34,8,26,440,8,432
1500000US360610169004,360610169004,"Block Group 4, Census Tract 169, New York County, New York",318,114,63,51,204,17,187
1500000US360610169005,360610169005,"Block Group 5, Census Tract 169, New York County, New York",21,0,0,0,21,0,21
1500000US360610169006,360610169006,"Block Group 6, Census Tract 169, New York County, New York",231,119,35,84,112,0,112
1500000US360610170001,360610170001,"Block Group 1, Census Tract 170, New York County, New York",1014,233,68,165,781,151,630
1500000US360610170002,360610170002,"Block Group 2, Census Tract 170, New York County, New York",500,161,39,122,339,15,324
1500000US360610170003,360610170003,"Block Group 3, Census Tract 170, New York County, New York",403,131,0,131,272,78,194
1500000US360610170004,360610170004,"Block Group 4, Census Tract 170, New York County, New York",652,152,16,136,500,76,424
1500000US360610170005,360610170005,"Block Group 5, Census Tract 170, New York County, New York",274,0,0,0,274,59,215
1500000US360610171000,360610171000,"Block Group 0, Census Tract 171, New York County, New York",0,0,0,0,0,0,0
1500000US360610171001,360610171001,"Block Group 1, Census Tract 171, New York County, New York",549,6,0,6,543,43,500
1500000US360610171002,360610171002,"Block Group 2, Census Tract 171, New York County, New York",224,1,0,1,223,121,102
1500000US360610171003,360610171003,"Block Group 3, Census Tract 171, New York County, New York",230,31,0,31,199,0,199
1500000US360610171004,360610171004,"Block Group 4, Census Tract 171, New York County, New York",62,0,0,0,62,0,62
1500000US360610171005,360610171005,"Block Group 5, Census Tract 171, New York County, New York",199,37,0,37,162,0,162
1500000US360610171006,360610171006,"Block Group 6, Census Tract 171, New York County, New York",412,0,0,0,412,83,329
1500000US360610172001,360610172001,"Block Group 1, Census Tract 172, New York County, New York",538,34,34,0,504,13,491
1500000US360610172002,360610172002,"Block Group 2, Census Tract 172, New York County, New York",401,200,0,200,201,53,148
1500000US360610172003,360610172003,"Block Group 3, Census Tract 172, New York County, New York",372,89,77,12,283,77,206
1500000US360610172004,360610172004,"Block Group 4, Census Tract 172, New York County, New York",644,86,0,86,558,233,325
1500000US360610172005,360610172005,"Block Group 5, Census Tract 172, New York County, New York",598,253,138,115,345,0,345
1500000US360610173001,360610173001,"Block Group 1, Census Tract 173, New York County, New York",20,0,0,0,20,20,0
1500000US360610173002,360610173002,"Block Group 2, Census Tract 173, New York County, New York",367,0,0,0,367,18,349
1500000US360610173003,360610173003,"Block Group 3, Census Tract 173, New York County, New York",280,29,0,29,251,29,222
1500000US360610173004,360610173004,"Block Group 4, Census Tract 173, New York County, New York",289,81,30,51,208,0,208
1500000US360610173005,360610173005,"Block Group 5, Census Tract 173, New York County, New York",188,0,0,0,188,54,134
1500000US360610173006,360610173006,"Block Group 6, Census Tract 173, New York County, New York",591,127,0,127,464,0,464
1500000US360610173007,360610173007,"Block Group 7, Census Tract 173, New York County, New York",282,30,0,30,252,0,252
1500000US360610174011,360610174011,"Block Group 1, Census Tract 174.01, New York County, New York",605,273,91,182,332,108,224
1500000US360610174012,360610174012,"Block Group 2, Census Tract 174.01, New York County, New York",426,78,23,55,348,118,230
1500000US360610174013,360610174013,"Block Group 3, Census Tract 174.01, New York County, New York",388,131,0,131,257,0,257
1500000US360610174021,360610174021,"Block Group 1, Census Tract 174.02, New York County, New York",635,118,14,104,517,173,344
1500000US360610175000,360610175000,"Block Group 0, Census Tract 175, New York County, New York",0,0,0,0,0,0,0
1500000US360610175001,360610175001,"Block Group 1, Census Tract 175, New York County, New York",155,0,0,0,155,0,155
1500000US360610175002,360610175002,"Block Group 2, Census Tract 175, New York County, New York",197,30,30,0,167,22,145
1500000US360610175003,360610175003,"Block Group 3, Census Tract 175, New York County, New York",431,53,0,53,378,0,378
1500000US360610175004,360610175004,"Block Group 4, Census Tract 175, New York County, New York",259,0,0,0,259,0,259
1500000US360610175005,360610175005,"Block Group 5, Census Tract 175, New York County, New York",27,0,0,0,27,0,27
1500000US360610175006,360610175006,"Block Group 6, Census Tract 175, New York County, New York",283,72,0,72,211,0,211
1500000US360610175007,360610175007,"Block Group 7, Census Tract 175, New York County, New York",287,0,0,0,287,56,231
1500000US360610177001,360610177001,"Block Group 1, Census Tract 177, New York County, New York",320,0,0,0,320,176,144
1500000US360610177002,360610177002,"Block Group 2, Census Tract 177, New York County, New York",403,217,0,217,186,0,186
1500000US360610177003,360610177003,"Block Group 3, Census Tract 177, New York County, New York",273,23,1,22,250,0,250
1500000US360610177004,360610177004,"Block Group 4, Census Tract 177, New York County, New York",531,69,47,22,462,22,440
1500000US360610177005,360610177005,"Block Group 5, Census Tract 177, New York County, New York",368,114,95,19,254,0,254
1500000US360610177006,360610177006,"Block Group 6, Census Tract 177, New York County, New York",111,0,0,0,111,0,111
1500000US360610177007,360610177007,"Block Group 7, Census Tract 177, New York County, New York",312,122,0,122,190,25,165
1500000US360610177008,360610177008,"Block Group 8, Census Tract 177, New York County, New York",303,103,0,103,200,0,200
1500000US360610178000,360610178000,"Block Group 0, Census Tract 178, New York County, New York",0,0,0,0,0,0,0
1500000US360610178001,360610178001,"Block Group 1, Census Tract 178, New York County, New York",503,140,19,121,363,97,266
1500000US360610178002,360610178002,"Block Group 2, Census Tract 178, New York County, New York",567,164,48,116,403,37,366
1500000US360610178003,360610178003,"Block Group 3, Census Tract 178, New York County, New York",248,11,0,11,237,31,206
1500000US360610179000,360610179000,"Block Group 0, Census Tract 179, New York County, New York",0,0,0,0,0,0,0
1500000US360610179001,360610179001,"Block Group 1, Census Tract 179, New York County, New York",561,13,0,13,548,0,548
1500000US360610179002,360610179002,"Block Group 2, Census Tract 179, New York County, New York",176,93,44,49,83,0,83
1500000US360610179003,360610179003,"Block Group 3, Census Tract 179, New York County, New York",326,91,0,91,235,0,235
1500000US360610179004,360610179004,"Block Group 4, Census Tract 179, New York County, New York",760,49,0,49,711,120,591
1500000US360610179005,360610179005,"Block Group 5, Census Tract 179, New York County, New York",160,21,0,21,139,0,139
1500000US360610179006,360610179006,"Block Group 6, Census Tract 179, New York County, New York",554,30,0,30,524,69,455
1500000US360610179007,360610179007,"Block Group 7, Census Tract 179, New York County, New York",561,17,0,17,544,28,516
1500000US360610180001,360610180001,"Block Group 1, Census Tract 180, New York County, New York",721,278,100,178,443,136,307
1500000US360610180002,360610180002,"Block Group 2, Census Tract 180, New York County, New York",709,205,67,138,504,191,313
1500000US360610180003,360610180003,"Block Group 3, Census Tract 180, New York County, New York",838,114,22,92,724,365,359
1500000US360610180004,360610180004,"Block Group 4, Census Tract 180, New York County, New York",251,75,11,64,176,41,135
1500000US360610181001,360610181001,"Block Group 1, Census Tract 181, New York County, New York",473,132,0,132,341,62,279
1500000US360610181002,360610181002,"Block Group 2, Census Tract 181, New York County, New York",368,56,0,56,312,0,312
1500000US360610181003,360610181003,"Block Group 3, Census Tract 181, New York County, New York",918,393,32,361,525,23,502
1500000US360610181004,360610181004,"Block Group 4, Census Tract 181, New York County, New York",570,51,0,51,519,16,503
1500000US360610181005,360610181005,"Block Group 5, Census Tract 181, New York County, New York",288,0,0,0,288,68,220
1500000US360610181006,360610181006,"Block Group 6, Census Tract 181, New York County, New York",219,62,0,62,157,0,157
1500000US360610182001,360610182001,"Block Group 1, Census Tract 182, New York County, New York",168,95,69,26,73,0,73
1500000US360610182002,360610182002,"Block Group 2, Census Tract 182, New York County, New York",217,23,22,1,194,48,146
1500000US360610182003,360610182003,"Block Group 3, Census Tract 182, New York County, New York",366,69,0,69,297,51,246
1500000US360610182004,360610182004,"Block Group 4, Census Tract 182, New York County, New York",545,113,0,113,432,114,318
1500000US360610182005,360610182005,"Block Group 5, Census Tract 182, New York County, New York",960,201,79,122,759,196,563
1500000US360610183000,360610183000,"Block Group 0, Census Tract 183, New York County, New York",0,0,0,0,0,0,0
1500000US360610183001,360610183001,"Block Group 1, Census Tract 183, New York County, New York",431,91,57,34,340,101,239
1500000US360610183002,360610183002,"Block Group 2, Census Tract 183, New York County, New York",30,0,0,0,30,0,30
1500000US360610183003,360610183003,"Block Group 3, Census Tract 183, New York County, New York",161,0,0,0,161,0,161
1500000US360610183004,360610183004,"Block Group 4, Census Tract 183, New York County, New York",485,0,0,0,485,0,485
1500000US360610183005,360610183005,"Block Group 5, Census Tract 183, New York County, New York",376,58,0,58,318,32,286
