GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07
1500000US360610071001,360610071001,"Block Group 1, Census Tract 71, New York County, New York",1111,749,66,683,362,30,332
1500000US360610071002,360610071002,"Block Group 2, Census Tract 71, New York County, New York",1552,1287,96,1191,265,0,265
1500000US360610071003,360610071003,"Block Group 3, Census Tract 71, New York County, New York",700,608,67,541,92,0,92
1500000US360610071004,360610071004,"Block Group 4, Census Tract 71, New York County, New York",1530,1282,84,1198,248,0,248
1500000US360610071005,360610071005,"Block Group 5, Census Tract 71, New York County, New York",1107,782,17,765,325,29,296
1500000US360610072001,360610072001,"Block Group 1, Census Tract 72, New York County, New York",951,695,0,695,256,0,256
1500000US360610072002,360610072002,"Block Group 2, Census Tract 72, New York County, New York",1475,862,32,830,613,45,568
1500000US360610072003,360610072003,"Block Group 3, Census Tract 72, New York County, New York",1177,947,347,600,230,91,139
1500000US360610072004,360610072004,"Block Group 4, Census Tract 72, New York County, New York",1014,635,0,635,379,101,278
1500000US360610072005,360610072005,"Block Group 5, Census Tract 72, New York County, New York",1498,1208,70,1138,290,0,290
1500000US360610072006,360610072006,"Block Group 6, Census Tract 72, New York County, New York",351,317,0,317,34,0,34
1500000US360610072007,360610072007,"Block Group 7, Census Tract 72, New York County, New York",758,661,6,655,97,0,97
1500000US360610073001,360610073001,"Block Group 1, Census Tract 73, New York County, New York",804,695,0,695,109,0,109
1500000US360610073002,360610073002,"Block Group 2, Census Tract 73, New York County, New York",828,755,78,677,73,0,73
1500000US360610073003,360610073003,"Block Group 3, Census Tract 73, New York County, New York",1552,1195,0,1195,357,0,357
1500000US360610073004,360610073004,"Block Group 4, Census Tract 73, New York County, New York",1326,1054,64,990,272,46,226
1500000US360610073005,360610073005,"Block Group 5, Census Tract 73, New York County, New York",733,647,0,647,86,0,86
1500000US360610073006,360610073006,"Block Group 6, Census Tract 73, New York County, New York",776,599,51,548,177,0,177
1500000US360610074001,360610074001,"Block Group 1, Census Tract 74, New York County, New York",1129,775,0,775,354,0,354
1500000US360610074002,360610074002,"Block Group 2, Census Tract 74, New York County, New York",1451,1193,31,1162,258,0,258
1500000US360610074003,360610074003,"Block Group 3, Census Tract 74, New York County, New York",1223,801,48,753,422,0,422
1500000US360610075000,360610075000,"Block Group 0, Census Tract 75, New York County, New York",0,0,0,0,0,0,0
1500000US360610075001,360610075001,"Block Group 1, Census Tract 75, New York County, New York",1655,1282,86,1196,373,0,373
1500000US360610075002,360610075002,"Block Group 2, Census Tract 75, New York County, New York",1349,1058,43,1015,291,0,291
1500000US360610075003,360610075003,"Block Group 3, Census Tract 75, New York County, New York",986,899,37,862,87,0,87
1500000US360610076001,360610076001,"Block Group 1, Census Tract 76, New York County, New York",1654,772,24,748,882,95,787
1500000US360610076002,360610076002,"Block Group 2, Census Tract 76, New York County, New York",401,305,17,288,96,0,96
1500000US360610077001,360610077001,"Block Group 1, Census Tract 77, New York County, New York",1010,839,83,756,171,23,148
1500000US360610077002,360610077002,"Block Group 2, Census Tract 77, New York County, New York",772,734,30,704,38,0,38
1500000US360610077003,360610077003,"Block Group 3, Census Tract 77, New York County, New York",1706,1462,0,1462,244,0,244
1500000US360610077004,360610077004,"Block Group 4, Census Tract 77, New York County, New York",1553,1173,86,1087,380,103,277
1500000US360610077005,360610077005,"Block Group 5, Census Tract 77, New York County, New York",950,755,14,741,195,0,195
1500000US360610078001,360610078001,"Block Group 1, Census Tract 78, New York County, New York",1287,776,0,776,511,0,511
1500000US360610078002,360610078002,"Block Group 2, Census Tract 78, New York County, New York",821,609,0,609,212,0,212
1500000US360610078003,360610078003,"Block Group 3, Census Tract 78, New York County, New York",677,542,19,523,135,75,60
1500000US360610078004,360610078004,"Block Group 4, Census Tract 78, New York County, New York",1372,1049,133,916,323,0,323
1500000US360610078005,360610078005,"Block Group 5, Census Tract 78, New York County, New York",767,583,68,515,184,0,184
1500000US360610078006,360610078006,"Block Group 6, Census Tract 78, New York County, New York",1925,1191,110,1081,734,55,679
1500000US360610078007,360610078007,"Block Group 7, Census Tract 78, New York County, New York",1761,1249,34,1215,512,34,478
1500000US360610079000,360610079000,"Block Group 0, Census Tract 79, New York County, New York",0,0,0,0,0,0,0
1500000US360610079001,360610079001,"Block Group 1, Census Tract 79, New York County, New York",643,531,23,508,112,0,112
1500000US360610079002,360610079002,"Block Group 2, Census Tract 79, New York County, New York",1765,1684,15,1669,81,0,81
1500000US360610079003,360610079003,"Block Group 3, Census Tract 79, New York County, New York",1160,1052,16,1036,108,0,108
1500000US360610079004,360610079004,"Block Group 4, Census Tract 79, New York County, New York",982,880,136,744,102,18,84
1500000US360610080001,360610080001,"Block Group 1, Census Tract 80, New York County, New York",747,587,37,550,160,26,134
1500000US360610080002,360610080002,"Block Group 2, Census Tract 80, New York County, New York",1019,703,26,677,316,12,304
1500000US360610080003,360610080003,"Block Group 3, Census Tract 80, New York County, New York",415,371,0,371,44,0,44
1500000US360610080004,360610080004,"Block Group 4, Census Tract 80, New York County, New York",1481,1122,56,1066,359,16,343
1500000US360610080005,360610080005,"Block Group 5, Census Tract 80, New York County, New York",1351,1104,49,1055,247,19,228
1500000US360610081001,360610081001,"Block Group 1, Census Tract 81, New York County, New York",1902,1481,63,1418,421,24,397
1500000US360610081002,360610081002,"Block Group 2, Census Tract 81, New York County, New York",1601,1373,0,1373,228,75,153
1500000US360610081003,360610081003,"Block Group 3, Census Tract 81, New York County, New York",956,604,49,555,352,26,326
1500000US360610081004,360610081004,"Block Group 4, Census Tract 81, New York County, New York",1513,1064,68,996,449,43,406
1500000US360610081005,360610081005,"Block Group 5, Census Tract 81, New York County, New York",1402,988,46,942,414,0,414
1500000US360610081006,360610081006,"Block Group 6, Census Tract 81, New York County, New York",671,460,24,436,211,7,204
1500000US360610082001,360610082001,"Block Group 1, Census Tract 82, New York County, New York",1390,919,0,919,471,20,451
1500000US360610082002,360610082002,"Block Group 2, Census Tract 82, New York County, New York",1014,727,0,727,287,16,271
1500000US360610082003,360610082003,"Block Group 3, Census Tract 82, New York County, New York",917,580,0,580,337,0,337
1500000US360610083001,360610083001,"Block Group 1, Census Tract 83, New York County, New York",1087,765,55,710,322,0,322
1500000US360610083002,360610083002,"Block Group 2, Census Tract 83, New York County, New York",1059,899,22,877,160,19,141
1500000US360610083003,360610083003,"Block Group 3, Census Tract 83, New York County, New York",1981,1492,0,1492,489,45,444
1500000US360610084001,360610084001,"Block Group 1, Census Tract 84, New York County, New York",0,0,0,0,0,0,0
1500000US360610084002,360610084002,"Block Group 2, Census Tract 84, New York County, New York",1951,1034,122,912,917,88,829
1500000US360610086010,360610086010,"Block Group 0, Census Tract 86.01, New York County, New York",0,0,0,0,0,0,0
1500000US360610086011,360610086011,"Block Group 1, Census Tract 86.01, New York County, New York",1563,719,0,719,844,6,838
1500000US360610086012,360610086012,"Block Group 2, Census Tract 86.01, New York County, New York",1423,1245,106,1139,178,21,157
1500000US360610086020,360610086020,"Block Group 0, Census Tract 86.02, New York County, New York",0,0,0,0,0,0,0
1500000US360610086021,360610086021,"Block Group 1, Census Tract 86.02, New York County, New York",0,0,0,0,0,0,0
1500000US360610086030,360610086030,"Block Group 0, Census Tract 86.03, New York County, New York",0,0,0,0,0,0,0
1500000US360610086031,360610086031,"Block Group 1, Census Tract 86.03, New York County, New York",1694,1348,57,1291,346,0,346
1500000US360610086032,360610086032,"Block Group 2, Census Tract 86.03, New York County, New York",861,676,127,549,185,16,169
1500000US360610086033,360610086033,"Block Group 3, Census Tract 86.03, New York County, New York",672,574,52,522,98,17,81
1500000US360610086034,360610086034,"Block Group 4, Census Tract 86.03, New York County, New York",1545,1190,34,1156,355,0,355
1500000US360610087001,360610087001,"Block Group 1, Census Tract 87, New York County, New York",2702,1620,57,1563,1082,57,1025
1500000US360610087002,360610087002,"Block Group 2, Census Tract 87, New York County, New York",784,544,161,383,240,27,213
1500000US360610087003,360610087003,"Block Group 3, Census Tract 87, New York County, New York",1159,841,95,746,318,0,318
1500000US360610087004,360610087004,"Block Group 4, Census Tract 87, New York County, New York",1166,1078,26,1052,88,0,88
1500000US360610087005,360610087005,"Block Group 5, Census Tract 87, New York County, New York",1004,729,26,703,275,57,218
1500000US360610088001,360610088001,"Block Group 1, Census Tract 88, New York County, New York",781,568,62,506,213,0,213
1500000US360610088002,360610088002,"Block Group 2, Census Tract 88, New York County, New York",1484,894,102,792,590,0,590
1500000US360610088003,360610088003,"Block Group 3, Census Tract 88, New York County, New York",1347,1118,20,1098,229,0,229
1500000US360610088004,360610088004,"Block Group 4, Census Tract 88, New York County, New York",891,816,51,765,75,0,75
1500000US360610088005,360610088005,"Block Group 5, Census Tract 88, New York County, New York",861,343,0,343,518,0,518
1500000US360610088006,360610088006,"Block Group 6, Census Tract 88, New York County, New York",981,761,0,761,220,30,190
1500000US360610088007,360610088007,"Block Group 7, Census Tract 88, New York County, New York",702,460,0,460,242,0,242
1500000US360610089001,360610089001,"Block Group 1, Census Tract 89, New York County, New York",625,497,100,397,128,15,113
1500000US360610089002,360610089002,"Block Group 2, Census Tract 89, New York County, New York",1024,854,50,804,170,11,159
1500000US360610089003,360610089003,"Block Group 3, Census Tract 89, New York County, New York",1611,1155,30,1125,456,31,425
1500000US360610089004,360610089004,"Block Group 4, Census Tract 89, New York County, New York",891,676,62,614,215,26,189
1500000US360610089005,360610089005,"Block Group 5, Census Tract 89, New York County, New York",1104,855,14,841,249,18,231
1500000US360610090001,360610090001,"Block Group 1, Census Tract 90, New York County, New York",1399,1028,139,889,371,38,333
1500000US360610090002,360610090002,"Block Group 2, Census Tract 90, New York County, New York",1523,984,44,940,539,0,539
1500000US360610090003,360610090003,"Block Group 3, Census Tract 90, New York County, New York",956,726,63,663,230,17,213
1500000US360610090004,360610090004,"Block Group 4, Census Tract 90, New York County, New York",1575,1005,81,924,570,57,513
1500000US360610090005,360610090005,"Block Group 5, Census Tract 90, New York County, New York",637,397,0,397,240,0,240
1500000US360610090006,360610090006,"Block Group 6, Census Tract 90, New York County, New York",1555,914,0,914,641,19,622
1500000US360610091001,360610091001,"Block Group 1, Census Tract 91, New York County, New York",2656,2171,45,2126,485,0,485
1500000US360610091002,360610091002,"Block Group 2, Census Tract 91, New York County, New York",2321,1752,108,1644,569,0,569
1500000US360610091003,360610091003,"Block Group 3, Census Tract 91, New York County, New York",816,720,38,682,96,0,96
1500000US360610091004,360610091004,"Block Group 4, Census Tract 91, New York County, New York",869,800,0,800,69,0,69
1500000US360610092001,360610092001,"Block Group 1, Census Tract 92, New York County, New York",1691,1239,75,1164,452,0,452
1500000US360610093001,360610093001,"Block Group 1, Census Tract 93, New York County, New York",1741,1372,49,1323,369,53,316
1500000US360610093002,360610093002,"Block Group 2, Census Tract 93, New York County, New York",1321,1157,32,1125,164,0,164
1500000US360610093003,360610093003,"Block Group 3, Census Tract 93, New York County, New York",1239,1075,45,1030,164,0,164
1500000US360610093004,360610093004,"Block Group 4, Census Tract 93, New York County, New York",946,621,0,621,325,0,325
1500000US360610093005,360610093005,"Block Group 5, Census Tract 93, New York County, New York",886,634,60,574,252,0,252
1500000US360610093006,360610093006,"Block Group 6, Census Tract 93, New York County, New York",3108,2126,28,2098,982,155,827
1500000US360610093007,360610093007,"Block Group 7, Census Tract 93, New York County, New York",675,543,40,503,132,0,132
1500000US360610094001,360610094001,"Block Group 1, Census Tract 94, New York County, New York",56,30,0,30,26,0,26
1500000US360610095001,360610095001,"Block Group 1, Census Tract 95, New York County, New York",1854,1184,116,1068,670,0,670
1500000US360610095002,360610095002,"Block Group 2, Census Tract 95, New York County, New York",1617,1271,306,965,346,90,256
1500000US360610096001,360610096001,"Block Group 1, Census Tract 96, New York County, New York",124,82,0,82,42,0,42
1500000US360610097001,360610097001,"Block Group 1, Census Tract 97, New York County, New York",2033,1600,51,1549,433,0,433
1500000US360610097002,360610097002,"Block Group 2, Census Tract 97, New York County, New York",1142,973,102,871,169,49,120
1500000US360610097003,360610097003,"Block Group 3, Census Tract 97, New York County, New York",755,558,34,524,197,0,197
1500000US360610097004,360610097004,"Block Group 4, Census Tract 97, New York County, New York",1303,641,67,574,662,54,608
1500000US360610098001,360610098001,"Block Group 1, Census Tract 98, New York County, New York",1002,801,0,801,201,0,201
1500000US360610098002,360610098002,"Block Group 2, Census Tract 98, New York County, New York",475,398,0,398,77,0,77
1500000US360610098003,360610098003,"Block Group 3, Census Tract 98, New York County, New York",1181,890,160,730,291,107,184
1500000US360610098004,360610098004,"Block Group 4, Census Tract 98, New York County, New York",1150,961,49,912,189,0,189
1500000US360610098005,360610098005,"Block Group 5, Census Tract 98, New York County, New York",969,813,0,813,156,0,156
1500000US360610098006,360610098006,"Block Group 6, Census Tract 98, New York County, New York",1800,1649,212,1437,151,28,123
1500000US360610098007,360610098007,"Block Group 7, Census Tract 98, New York County, New York",773,600,0,600,173,0,173
1500000US360610099000,360610099000,"Block Group 0, Census Tract 99, New York County, New York",0,0,0,0,0,0,0
1500000US360610099001,360610099001,"Block Group 1, Census Tract 99, New York County, New York",5733,3827,155,3672,1906,86,1820
1500000US360610100001,360610100001,"Block Group 1, Census Tract 100, New York County, New York",408,333,9,324,75,0,75
1500000US360610100002,360610100002,"Block Group 2, Census Tract 100, New York County, New York",1363,1087,37,1050,276,9,267
1500000US360610101001,360610101001,"Block Group 1, Census Tract 101, New York County, New York",1225,661,12,649,564,19,545
1500000US360610102001,360610102001,"Block Group 1, Census Tract 102, New York County, New York",126,93,4,89,33,4,29
1500000US360610103001,360610103001,"Block Group 1, Census Tract 103, New York County, New York",1674,1095,69,1026,579,66,513
1500000US360610104001,360610104001,"Block Group 1, Census Tract 104, New York County, New York",1008,665,25,640,343,12,331
1500000US360610106010,360610106010,"Block Group 0, Census Tract 106.01, New York County, New York",0,0,0,0,0,0,0
1500000US360610106011,360610106011,"Block Group 1, Census Tract 106.01, New York County, New York",622,409,0,409,213,27,186
1500000US360610106012,360610106012,"Block Group 2, Census Tract 106.01, New York County, New York",1244,1025,0,1025,219,0,219
1500000US360610106013,360610106013,"Block Group 3, Census Tract 106.01, New York County, New York",1237,1080,0,1080,157,0,157
1500000US360610106014,360610106014,"Block Group 4, Census Tract 106.01, New York County, New York",1019,854,67,787,165,0,165
1500000US360610106015,360610106015,"Block Group 5, Census Tract 106.01, New York County, New York",1289,1024,0,1024,265,52,213
1500000US360610106016,360610106016,"Block Group 6, Census Tract 106.01, New York County, New York",1331,1232,30,1202,99,0,99
1500000US360610106020,360610106020,"Block Group 0, Census Tract 106.02, New York County, New York",0,0,0,0,0,0,0
1500000US360610106021,360610106021,"Block Group 1, Census Tract 106.02, New York County, New York",1079,862,47,815,217,17,200
1500000US360610106022,360610106022,"Block Group 2, Census Tract 106.02, New York County, New York",2455,2018,312,1706,437,15,422
1500000US360610106023,360610106023,"Block Group 3, Census Tract 106.02, New York County, New York",1121,632,4,628,489,0,489
1500000US360610108001,360610108001,"Block Group 1, Census Tract 108, New York County, New York",879,574,118,456,305,50,255
1500000US360610108002,360610108002,"Block Group 2, Census Tract 108, New York County, New York",1455,1224,79,1145,231,33,198
1500000US360610108003,360610108003,"Block Group 3, Census Tract 108, New York County, New York",1313,1225,57,1168,88,0,88
1500000US360610108004,360610108004,"Block Group 4, Census Tract 108, New York County, New York",1080,1011,149,862,69,0,69
1500000US360610108005,360610108005,"Block Group 5, Census Tract 108, New York County, New York",1355,976,168,808,379,0,379
1500000US360610108006,360610108006,"Block Group 6, Census Tract 108, New York County, New York",1126,1034,28,1006,92,0,92
1500000US360610108007,360610108007,"Block Group 7, Census Tract 108, New York County, New York",1876,1598,0,1598,278,30,248
1500000US360610109001,360610109001,"Block Group 1, Census Tract 109, New York County, New York",179,84,3,81,95,22,73
1500000US360610110001,360610110001,"Block Group 1, Census Tract 110, New York County, New York",1162,879,52,827,283,28,255
1500000US360610110002,360610110002,"Block Group 2, Census Tract 110, New York County, New York",1183,1001,91,910,182,13,169
1500000US360610110003,360610110003,"Block Group 3, Census Tract 110, New York County, New York",2130,1467,166,1301,663,0,663
1500000US360610110004,360610110004,"Block Group 4, Census Tract 110, New York County, New York",802,725,79,646,77,0,77
1500000US360610110005,360610110005,"Block Group 5, Census Tract 110, New York County, New York",634,495,26,469,139,41,98
1500000US360610110006,360610110006,"Block Group 6, Census Tract 110, New York County, New York",1549,1038,0,1038,511,0,511
1500000US360610111001,360610111001,"Block Group 1, Census Tract 111, New York County, New York",2546,1633,17,1616,913,59,854
1500000US360610111002,360610111002,"Block Group 2, Census Tract 111, New York County, New York",840,636,0,636,204,0,204
1500000US360610111003,360610111003,"Block Group 3, Census Tract 111, New York County, New York",1626,745,61,684,881,123,758
1500000US360610112011,360610112011,"Block Group 1, Census Tract 112.01, New York County, New York",804,585,20,565,219,6,213
1500000US360610112021,360610112021,"Block Group 1, Census Tract 112.02, New York County, New York",266,184,19,165,82,0,82
1500000US360610112031,360610112031,"Block Group 1, Census Tract 112.03, New York County, New York",933,702,76,626,231,51,180
1500000US360610112032,360610112032,"Block Group 2, Census Tract 112.03, New York County, New York",295,187,59,128,108,0,108
1500000US360610113001,360610113001,"Block Group 1, Census Tract 113, New York County, New York",115,62,0,62,53,0,53
1500000US360610114011,360610114011,"Block Group 1, Census Tract 114.01, New York County, New York",689,511,21,490,178,7,171
1500000US360610114012,360610114012,"Block Group 2, Census Tract 114.01, New York County, New York",535,414,53,361,121,0,121
1500000US360610114021,360610114021,"Block Group 1, Census Tract 114.02, New York County, New York",1056,882,109,773,174,0,174
1500000US360610114022,360610114022,"Block Group 2, Census Tract 114.02, New York County, New York",854,626,56,570,228,17,211
1500000US360610115001,360610115001,"Block Group 1, Census Tract 115, New York County, New York",1586,750,34,716,836,112,724
1500000US360610115002,360610115002,"Block Group 2, Census Tract 115, New York County, New York",1983,1341,75,1266,642,40,602
1500000US360610116000,360610116000,"Block Group 0, Census Tract 116, New York County, New York",0,0,0,0,0,0,0
1500000US360610116001,360610116001,"Block Group 1, Census Tract 116, New York County, New York",1640,934,22,912,706,34,672
1500000US360610116002,360610116002,"Block Group 2, Census Tract 116, New York County, New York",1324,1032,12,1020,292,0,292
1500000US360610116003,360610116003,"Block Group 3, Census Tract 116, New York County, New York",526,401,15,386,125,0,125
1500000US360610117000,360610117000,"Block Group 0, Census Tract 117, New York County, New York",0,0,0,0,0,0,0
1500000US360610117001,360610117001,"Block Group 1, Census Tract 117, New York County, New York",3942,2252,35,2217,1690,149,1541
1500000US360610118001,360610118001,"Block Group 1, Census Tract 118, New York County, New York",1493,1109,93,1016,384,0,384
1500000US360610118002,360610118002,"Block Group 2, Census Tract 118, New York County, New York",918,680,0,680,238,0,238
1500000US360610118003,360610118003,"Block Group 3, Census Tract 118, New York County, New York",726,546,0,546,180,0,180
1500000US360610118004,360610118004,"Block Group 4, Census Tract 118, New York County, New York",1872,1554,94,1460,318,64,254
1500000US360610118005,360610118005,"Block Group 5, Census Tract 118, New York County, New York",558,411,0,411,147,29,118
1500000US360610118006,360610118006,"Block Group 6, Census Tract 118, New York County, New York",1370,1270,108,1162,100,0,100
1500000US360610118007,360610118007,"Block Group 7, Census Tract 118, New York County, New York",1250,969,79,890,281,111,170
1500000US360610118008,360610118008,"Block Group 8, Census Tract 118, New York County, New York",417,265,0,265,152,7,145
1500000US360610119001,360610119001,"Block Group 1, Census Tract 119, New York County, New York",420,387,10,377,33,0,33
1500000US360610119002,360610119002,"Block Group 2, Census Tract 119, New York County, New York",607,454,11,443,153,38,115
1500000US360610120001,360610120001,"Block Group 1, Census Tract 120, New York County, New York",555,500,0,500,55,0,55
1500000US360610120002,360610120002,"Block Group 2, Census Tract 120, New York County, New York",679,590,48,542,89,0,89
1500000US360610120003,360610120003,"Block Group 3, Census Tract 120, New York County, New York",665,573,53,520,92,0,92
1500000US360610120004,360610120004,"Block Group 4, Census Tract 120, New York County, New York",1436,1119,0,1119,317,58,259
1500000US360610121001,360610121001,"Block Group 1, Census Tract 121, New York County, New York",1601,751,135,616,850,196,654
1500000US360610121002,360610121002,"Block Group 2, Census Tract 121, New York County, New York",2732,2532,18,2514,200,26,174
1500000US360610121003,360610121003,"Block Group 3, Census Tract 121, New York County, New York",682,525,0,525,157,0,157
1500000US360610121004,360610121004,"Block Group 4, Census Tract 121, New York County, New York",1241,1007,111,896,234,32,202
1500000US360610121005,360610121005,"Block Group 5, Census Tract 121, New York County, New York",1104,666,0,666,438,161,277
1500000US360610121006,360610121006,"Block Group 6, Census Tract 121, New York County, New York",1145,787,0,787,358,0,358
1500000US360610122001,360610122001,"Block Group 1, Census Tract 122, New York County, New York",683,575,12,563,108,0,108
1500000US360610122002,360610122002,"Block Group 2, Census Tract 122, New York County, New York",705,584,0,584,121,0,121
1500000US360610122003,360610122003,"Block Group 3, Census Tract 122, New York County, New York",341,187,0,187,154,0,154
1500000US360610122004,360610122004,"Block Group 4, Census Tract 122, New York County, New York",1234,923,28,895,311,0,311
1500000US360610124000,360610124000,"Block Group 0, Census Tract 124, New York County, New York",0,0,0,0,0,0,0
1500000US360610124001,360610124001,"Block Group 1, Census Tract 124, New York County, New York",1405,1130,88,1042,275,15,260
1500000US360610124002,360610124002,"Block Group 2, Census Tract 124, New York County, New York",1715,1498,0,1498,217,92,125
1500000US360610124003,360610124003,"Block Group 3, Census Tract 124, New York County, New York",1666,1018,20,998,648,0,648
1500000US360610124004,360610124004,"Block Group 4, Census Tract 124, New York County, New York",1403,1077,30,1047,326,0,326
1500000US360610124005,360610124005,"Block Group 5, Census Tract 124, New York County, New York",1022,760,49,711,262,6,256
1500000US360610124006,360610124006,"Block Group 6, Census Tract 124, New York County, New York",1859,986,285,701,873,0,873
1500000US360610124007,360610124007,"Block Group 7, Census Tract 124, New York County, New York",820,338,0,338,482,69,413
1500000US360610124008,360610124008,"Block Group 8, Census Tract 124, New York County, New York",304,233,0,233,71,0,71
1500000US360610125001,360610125001,"Block Group 1, Census Tract 125, New York County, New York",964,502,23,479,462,66,396
1500000US360610125002,360610125002,"Block Group 2, Census Tract 125, New York County, New York",1525,733,56,677,792,95,697
1500000US360610126001,360610126001,"Block Group 1, Census Tract 126, New York County, New York",3443,2776,54,2722,667,94,573
1500000US360610126002,360610126002,"Block Group 2, Census Tract 126, New York County, New York",539,317,0,317,222,0,222
1500000US360610126003,360610126003,"Block Group 3, Census Tract 126, New York County, New York",1417,1279,138,1141,138,0,138
1500000US360610126004,360610126004,"Block Group 4, Census Tract 126, New York County, New York",2046,1832,172,1660,214,0,214
1500000US360610126005,360610126005,"Block Group 5, Census Tract 126, New York County, New York",2128,1590,45,1545,538,0,538
1500000US360610126006,360610126006,"Block Group 6, Census Tract 126, New York County, New York",1676,1589,178,1411,87,0,87
1500000US360610126007,360610126007,"Block Group 7, Census Tract 126, New York County, New York",734,650,0,650,84,0,84
1500000US360610126008,360610126008,"Block Group 8, Census Tract 126, New York County, New York",937,831,0,831,106,0,106
1500000US360610127001,360610127001,"Block Group 1, Census Tract 127, New York County, New York",920,724,41,683,196,39,157
1500000US360610127002,360610127002,"Block Group 2, Census Tract 127, New York County, New York",953,648,71,577,305,24,281
1500000US360610127003,360610127003,"Block Group 3, Census Tract 127, New York County, New York",2418,1814,76,1738,604,148,456
1500000US360610127004,360610127004,"Block Group 4, Census Tract 127, New York County, New York",1529,1209,42,1167,320,21,299
1500000US360610127005,360610127005,"Block Group 5, Census Tract 127, New York County, New York",583,384,0,384,199,0,199
1500000US360610128001,360610128001,"Block Group 1, Census Tract 128, New York County, New York",1849,1453,0,1453,396,74,322
1500000US360610128002,360610128002,"Block Group 2, Census Tract 128, New York County, New York",932,897,23,874,35,0,35
1500000US360610128003,360610128003,"Block Group 3, Census Tract 128, New York County, New York",765,676,50,626,89,0,89
1500000US360610128004,360610128004,"Block Group 4, Census Tract 128, New York County, New York",1195,1119,35,1084,76,34,42
1500000US360610128005,360610128005,"Block Group 5, Census Tract 128, New York County, New York",1209,1100,46,1054,109,0,109
1500000US360610129000,360610129000,"Block Group 0, Census Tract 129, New York County, New York",0,0,0,0,0,0,0
1500000US360610129001,360610129001,"Block Group 1, Census Tract 129, New York County, New York",2220,1579,134,1445,641,120,521
1500000US360610129002,360610129002,"Block Group 2, Census Tract 129, New York County, New York",4074,2397,176,2221,1677,181,1496
1500000US360610130001,360610130001,"Block Group 1, Census Tract 130, New York County, New York",653,460,39,421,193,0,193
1500000US360610130002,360610130002,"Block Group 2, Census Tract 130, New York County, New York",1130,740,49,691,390,34,356
1500000US360610130003,360610130003,"Block Group 3, Census Tract 130, New York County, New York",893,702,119,583,191,17,174
1500000US360610130004,360610130004,"Block Group 4, Census Tract 130, New York County, New York",723,541,17,524,182,15,167
1500000US360610131001,360610131001,"Block Group 1, Census Tract 131, New York County, New York",936,503,15,488,433,10,423
1500000US360610131002,360610131002,"Block Group 2, Census Tract 131, New York County, New York",1813,1294,196,1098,519,41,478
1500000US360610132000,360610132000,"Block Group 0, Census Tract 132, New York County, New York",0,0,0,0,0,0,0
1500000US360610132001,360610132001,"Block Group 1, Census Tract 132, New York County, New York",1077,907,45,862,170,0,170
1500000US360610132002,360610132002,"Block Group 2, Census Tract 132, New York County, New York",823,678,0,678,145,0,145
1500000US360610132003,360610132003,"Block Group 3, Census Tract 132, New York County, New York",2110,815,0,815,1295,0,1295
1500000US360610132004,360610132004,"Block Group 4, Census Tract 132, New York County, New York",2261,1665,144,1521,596,0,596
1500000US360610132005,360610132005,"Block Group 5, Census Tract 132, New York County, New York",1652,1041,84,957,611,0,611
1500000US360610132006,360610132006,"Block Group 6, Census Tract 132, New York County, New York",1324,1216,126,1090,108,0,108
1500000US360610132007,360610132007,"Block Group 7, Census Tract 132, New York County, New York",1571,1032,108,924,539,70,469
1500000US360610133001,360610133001,"Block Group 1, Census Tract 133, New York County, New York",553,293,11,282,260,19,241
1500000US360610133002,360610133002,"Block Group 2, Census Tract 133, New York County, New York",1152,667,90,577,485,95,390
1500000US360610133003,360610133003,"Block Group 3, Census Tract 133, New York County, New York",1228,1005,150,855,223,34,189
1500000US360610133004,360610133004,"Block Group 4, Census Tract 133, New York County, New York",1245,865,0,865,380,30,350
1500000US360610133005,360610133005,"Block Group 5, Census Tract 133, New York County, New York",860,641,0,641,219,56,163
1500000US360610134001,360610134001,"Block Group 1, Census Tract 134, New York County, New York",668,485,0,485,183,0,183
1500000US360610134002,360610134002,"Block Group 2, Census Tract 134, New York County, New York",1069,970,0,970,99,0,99
1500000US360610134003,360610134003,"Block Group 3, Census Tract 134, New York County, New York",2148,1462,35,1427,686,0,686
1500000US360610134004,360610134004,"Block Group 4, Census Tract 134, New York County, New York",1046,1046,0,1046,0,0,0
1500000US360610134005,360610134005,"Block Group 5, Census Tract 134, New York County, New York",1374,1034,0,1034,340,0,340
1500000US360610134006,360610134006,"Block Group 6, Census Tract 134, New York County, New York",1097,1070,0,1070,27,0,27
1500000US360610134007,360610134007,"Block Group 7, Census Tract 134, New York County, New York",1896,1651,51,1600,245,0,245
1500000US360610134008,360610134008,"Block Group 8, Census Tract 134, New York County, New York",2007,1595,0,1595,412,107,305
1500000US360610134009,360610134009,"Block Group 9, Census Tract 134, New York County, New York",393,86,0,86,307,0,307
1500000US360610135000,360610135000,"Block Group 0, Census Tract 135, New York County, New York",0,0,0,0,0,0,0
1500000US360610135001,360610135001,"Block Group 1, Census Tract 135, New York County, New York",3756,2581,154,2427,1175,177,998
1500000US360610135002,360610135002,"Block Group 2, Census Tract 135, New York County, New York",4168,2828,350,2478,1340,274,1066
1500000US360610136000,360610136000,"Block Group 0, Census Tract 136, New York County, New York",0,0,0,0,0,0,0
1500000US360610136001,360610136001,"Block Group 1, Census Tract 136, New York County, New York",2346,1804,0,1804,542,48,494
