GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03
Id,Id2,Geography,Estimate; Total:,Estimate; Total: - Imputed,Estimate; Total: - Not Imputed
1500000US360610081001,360610081001,"Block Group 1, Census Tract 81, New York County, New York",1235,58,1177
1500000US360610081002,360610081002,"Block Group 2, Census Tract 81, New York County, New York",1203,46,1157
1500000US360610081003,360610081003,"Block Group 3, Census Tract 81, New York County, New York",513,60,453
1500000US360610081004,360610081004,"Block Group 4, Census Tract 81, New York County, New York",1403,211,1192
1500000US360610081005,360610081005,"Block Group 5, Census Tract 81, New York County, New York",1012,126,886
1500000US360610081006,360610081006,"Block Group 6, Census Tract 81, New York County, New York",691,45,646
1500000US360610082001,360610082001,"Block Group 1, Census Tract 82, New York County, New York",643,0,643
1500000US360610082002,360610082002,"Block Group 2, Census Tract 82, New York County, New York",732,39,693
1500000US360610082003,360610082003,"Block Group 3, Census Tract 82, New York County, New York",704,15,689
1500000US360610083001,360610083001,"Block Group 1, Census Tract 83, New York County, New York",647,31,616
1500000US360610083002,360610083002,"Block Group 2, Census Tract 83, New York County, New York",892,67,825
1500000US360610083003,360610083003,"Block Group 3, Census Tract 83, New York County, New York",683,40,643
1500000US360610084001,360610084001,"Block Group 1, Census Tract 84, New York County, New York",0,0,0
1500000US360610084002,360610084002,"Block Group 2, Census Tract 84, New York County, New York",1112,152,960
1500000US360610086010,360610086010,"Block Group 0, Census Tract 86.01, New York County, New York",0,0,0
1500000US360610086011,360610086011,"Block Group 1, Census Tract 86.01, New York County, New York",814,68,746
1500000US360610086012,360610086012,"Block Group 2, Census Tract 86.01, New York County, New York",1076,150,926
1500000US360610086020,360610086020,"Block Group 0, Census Tract 86.02, New York County, New York",0,0,0
1500000US360610086021,360610086021,"Block Group 1, Census Tract 86.02, New York County, New York",0,0,0
1500000US360610086030,360610086030,"Block Group 0, Census Tract 86.03, New York County, New York",0,0,0
1500000US360610086031,360610086031,"Block Group 1, Census Tract 86.03, New York County, New York",679,16,663
1500000US360610086032,360610086032,"Block Group 2, Census Tract 86.03, New York County, New York",551,18,533
1500000US360610086033,360610086033,"Block Group 3, Census Tract 86.03, New York County, New York",404,0,404
1500000US360610086034,360610086034,"Block Group 4, Census Tract 86.03, New York County, New York",724,0,724
1500000US360610087001,360610087001,"Block Group 1, Census Tract 87, New York County, New York",2041,359,1682
1500000US360610087002,360610087002,"Block Group 2, Census Tract 87, New York County, New York",767,57,710
1500000US360610087003,360610087003,"Block Group 3, Census Tract 87, New York County, New York",828,81,747
1500000US360610087004,360610087004,"Block Group 4, Census Tract 87, New York County, New York",908,6,902
1500000US360610087005,360610087005,"Block Group 5, Census Tract 87, New York County, New York",622,131,491
1500000US360610088001,360610088001,"Block Group 1, Census Tract 88, New York County, New York",663,88,575
1500000US360610088002,360610088002,"Block Group 2, Census Tract 88, New York County, New York",961,93,868
1500000US360610088003,360610088003,"Block Group 3, Census Tract 88, New York County, New York",647,28,619
1500000US360610088004,360610088004,"Block Group 4, Census Tract 88, New York County, New York",673,0,673
1500000US360610088005,360610088005,"Block Group 5, Census Tract 88, New York County, New York",752,32,720
1500000US360610088006,360610088006,"Block Group 6, Census Tract 88, New York County, New York",709,9,700
1500000US360610088007,360610088007,"Block Group 7, Census Tract 88, New York County, New York",575,17,558
1500000US360610089001,360610089001,"Block Group 1, Census Tract 89, New York County, New York",458,37,421
1500000US360610089002,360610089002,"Block Group 2, Census Tract 89, New York County, New York",1009,76,933
1500000US360610089003,360610089003,"Block Group 3, Census Tract 89, New York County, New York",566,69,497
1500000US360610089004,360610089004,"Block Group 4, Census Tract 89, New York County, New York",745,25,720
1500000US360610089005,360610089005,"Block Group 5, Census Tract 89, New York County, New York",954,68,886
1500000US360610090001,360610090001,"Block Group 1, Census Tract 90, New York County, New York",1228,189,1039
1500000US360610090002,360610090002,"Block Group 2, Census Tract 90, New York County, New York",1179,88,1091
1500000US360610090003,360610090003,"Block Group 3, Census Tract 90, New York County, New York",596,171,425
1500000US360610090004,360610090004,"Block Group 4, Census Tract 90, New York County, New York",852,94,758
1500000US360610090005,360610090005,"Block Group 5, Census Tract 90, New York County, New York",461,84,377
1500000US360610090006,360610090006,"Block Group 6, Census Tract 90, New York County, New York",920,156,764
1500000US360610091001,360610091001,"Block Group 1, Census Tract 91, New York County, New York",2359,59,2300
1500000US360610091002,360610091002,"Block Group 2, Census Tract 91, New York County, New York",1288,129,1159
1500000US360610091003,360610091003,"Block Group 3, Census Tract 91, New York County, New York",595,84,511
1500000US360610091004,360610091004,"Block Group 4, Census Tract 91, New York County, New York",661,27,634
1500000US360610092001,360610092001,"Block Group 1, Census Tract 92, New York County, New York",1336,50,1286
1500000US360610093001,360610093001,"Block Group 1, Census Tract 93, New York County, New York",802,44,758
1500000US360610093002,360610093002,"Block Group 2, Census Tract 93, New York County, New York",811,41,770
1500000US360610093003,360610093003,"Block Group 3, Census Tract 93, New York County, New York",790,5,785
1500000US360610093004,360610093004,"Block Group 4, Census Tract 93, New York County, New York",1251,0,1251
1500000US360610093005,360610093005,"Block Group 5, Census Tract 93, New York County, New York",630,25,605
1500000US360610093006,360610093006,"Block Group 6, Census Tract 93, New York County, New York",888,33,855
1500000US360610093007,360610093007,"Block Group 7, Census Tract 93, New York County, New York",493,78,415
1500000US360610094001,360610094001,"Block Group 1, Census Tract 94, New York County, New York",7,0,7
1500000US360610095001,360610095001,"Block Group 1, Census Tract 95, New York County, New York",933,66,867
1500000US360610095002,360610095002,"Block Group 2, Census Tract 95, New York County, New York",817,138,679
1500000US360610096001,360610096001,"Block Group 1, Census Tract 96, New York County, New York",121,0,121
1500000US360610097001,360610097001,"Block Group 1, Census Tract 97, New York County, New York",876,6,870
1500000US360610097002,360610097002,"Block Group 2, Census Tract 97, New York County, New York",270,0,270
1500000US360610097003,360610097003,"Block Group 3, Census Tract 97, New York County, New York",286,0,286
1500000US360610097004,360610097004,"Block Group 4, Census Tract 97, New York County, New York",972,30,942
1500000US360610098001,360610098001,"Block Group 1, Census Tract 98, New York County, New York",488,18,470
1500000US360610098002,360610098002,"Block Group 2, Census Tract 98, New York County, New York",329,29,300
1500000US360610098003,360610098003,"Block Group 3, Census Tract 98, New York County, New York",1252,166,1086
1500000US360610098004,360610098004,"Block Group 4, Census Tract 98, New York County, New York",861,167,694
1500000US360610098005,360610098005,"Block Group 5, Census Tract 98, New York County, New York",396,0,396
1500000US360610098006,360610098006,"Block Group 6, Census Tract 98, New York County, New York",1065,92,973
1500000US360610098007,360610098007,"Block Group 7, Census Tract 98, New York County, New York",490,31,459
1500000US360610099000,360610099000,"Block Group 0, Census Tract 99, New York County, New York",0,0,0
1500000US360610099001,360610099001,"Block Group 1, Census Tract 99, New York County, New York",3071,309,2762
1500000US360610100001,360610100001,"Block Group 1, Census Tract 100, New York County, New York",309,18,291
1500000US360610100002,360610100002,"Block Group 2, Census Tract 100, New York County, New York",932,40,892
1500000US360610101001,360610101001,"Block Group 1, Census Tract 101, New York County, New York",896,76,820
1500000US360610102001,360610102001,"Block Group 1, Census Tract 102, New York County, New York",136,10,126
1500000US360610103001,360610103001,"Block Group 1, Census Tract 103, New York County, New York",1514,127,1387
1500000US360610104001,360610104001,"Block Group 1, Census Tract 104, New York County, New York",569,39,530
1500000US360610106010,360610106010,"Block Group 0, Census Tract 106.01, New York County, New York",0,0,0
1500000US360610106011,360610106011,"Block Group 1, Census Tract 106.01, New York County, New York",448,0,448
1500000US360610106012,360610106012,"Block Group 2, Census Tract 106.01, New York County, New York",670,0,670
1500000US360610106013,360610106013,"Block Group 3, Census Tract 106.01, New York County, New York",887,57,830
1500000US360610106014,360610106014,"Block Group 4, Census Tract 106.01, New York County, New York",519,0,519
1500000US360610106015,360610106015,"Block Group 5, Census Tract 106.01, New York County, New York",1150,78,1072
1500000US360610106016,360610106016,"Block Group 6, Census Tract 106.01, New York County, New York",471,23,448
1500000US360610106020,360610106020,"Block Group 0, Census Tract 106.02, New York County, New York",0,0,0
1500000US360610106021,360610106021,"Block Group 1, Census Tract 106.02, New York County, New York",1209,155,1054
1500000US360610106022,360610106022,"Block Group 2, Census Tract 106.02, New York County, New York",1115,45,1070
1500000US360610106023,360610106023,"Block Group 3, Census Tract 106.02, New York County, New York",795,0,795
1500000US360610108001,360610108001,"Block Group 1, Census Tract 108, New York County, New York",428,88,340
1500000US360610108002,360610108002,"Block Group 2, Census Tract 108, New York County, New York",866,243,623
1500000US360610108003,360610108003,"Block Group 3, Census Tract 108, New York County, New York",841,87,754
1500000US360610108004,360610108004,"Block Group 4, Census Tract 108, New York County, New York",544,0,544
1500000US360610108005,360610108005,"Block Group 5, Census Tract 108, New York County, New York",1007,35,972
1500000US360610108006,360610108006,"Block Group 6, Census Tract 108, New York County, New York",974,153,821
1500000US360610108007,360610108007,"Block Group 7, Census Tract 108, New York County, New York",888,32,856
1500000US360610109001,360610109001,"Block Group 1, Census Tract 109, New York County, New York",157,51,106
1500000US360610110001,360610110001,"Block Group 1, Census Tract 110, New York County, New York",875,27,848
1500000US360610110002,360610110002,"Block Group 2, Census Tract 110, New York County, New York",766,103,663
1500000US360610110003,360610110003,"Block Group 3, Census Tract 110, New York County, New York",1182,117,1065
1500000US360610110004,360610110004,"Block Group 4, Census Tract 110, New York County, New York",847,108,739
1500000US360610110005,360610110005,"Block Group 5, Census Tract 110, New York County, New York",557,45,512
1500000US360610110006,360610110006,"Block Group 6, Census Tract 110, New York County, New York",982,4,978
1500000US360610111001,360610111001,"Block Group 1, Census Tract 111, New York County, New York",1149,84,1065
1500000US360610111002,360610111002,"Block Group 2, Census Tract 111, New York County, New York",720,18,702
1500000US360610111003,360610111003,"Block Group 3, Census Tract 111, New York County, New York",1224,87,1137
1500000US360610112011,360610112011,"Block Group 1, Census Tract 112.01, New York County, New York",614,83,531
1500000US360610112021,360610112021,"Block Group 1, Census Tract 112.02, New York County, New York",138,22,116
1500000US360610112031,360610112031,"Block Group 1, Census Tract 112.03, New York County, New York",692,61,631
1500000US360610112032,360610112032,"Block Group 2, Census Tract 112.03, New York County, New York",121,30,91
1500000US360610113001,360610113001,"Block Group 1, Census Tract 113, New York County, New York",106,9,97
1500000US360610114011,360610114011,"Block Group 1, Census Tract 114.01, New York County, New York",395,15,380
1500000US360610114012,360610114012,"Block Group 2, Census Tract 114.01, New York County, New York",235,35,200
1500000US360610114021,360610114021,"Block Group 1, Census Tract 114.02, New York County, New York",762,19,743
1500000US360610114022,360610114022,"Block Group 2, Census Tract 114.02, New York County, New York",460,23,437
1500000US360610115001,360610115001,"Block Group 1, Census Tract 115, New York County, New York",769,60,709
1500000US360610115002,360610115002,"Block Group 2, Census Tract 115, New York County, New York",1030,70,960
1500000US360610116000,360610116000,"Block Group 0, Census Tract 116, New York County, New York",0,0,0
1500000US360610116001,360610116001,"Block Group 1, Census Tract 116, New York County, New York",769,88,681
1500000US360610116002,360610116002,"Block Group 2, Census Tract 116, New York County, New York",854,56,798
1500000US360610116003,360610116003,"Block Group 3, Census Tract 116, New York County, New York",656,128,528
1500000US360610117000,360610117000,"Block Group 0, Census Tract 117, New York County, New York",0,0,0
1500000US360610117001,360610117001,"Block Group 1, Census Tract 117, New York County, New York",2476,201,2275
1500000US360610118001,360610118001,"Block Group 1, Census Tract 118, New York County, New York",987,211,776
1500000US360610118002,360610118002,"Block Group 2, Census Tract 118, New York County, New York",881,52,829
1500000US360610118003,360610118003,"Block Group 3, Census Tract 118, New York County, New York",380,0,380
1500000US360610118004,360610118004,"Block Group 4, Census Tract 118, New York County, New York",936,80,856
1500000US360610118005,360610118005,"Block Group 5, Census Tract 118, New York County, New York",464,120,344
1500000US360610118006,360610118006,"Block Group 6, Census Tract 118, New York County, New York",1141,194,947
1500000US360610118007,360610118007,"Block Group 7, Census Tract 118, New York County, New York",289,0,289
1500000US360610118008,360610118008,"Block Group 8, Census Tract 118, New York County, New York",416,18,398
1500000US360610119001,360610119001,"Block Group 1, Census Tract 119, New York County, New York",103,9,94
1500000US360610119002,360610119002,"Block Group 2, Census Tract 119, New York County, New York",335,7,328
1500000US360610120001,360610120001,"Block Group 1, Census Tract 120, New York County, New York",287,45,242
1500000US360610120002,360610120002,"Block Group 2, Census Tract 120, New York County, New York",407,16,391
1500000US360610120003,360610120003,"Block Group 3, Census Tract 120, New York County, New York",355,39,316
1500000US360610120004,360610120004,"Block Group 4, Census Tract 120, New York County, New York",488,97,391
1500000US360610121001,360610121001,"Block Group 1, Census Tract 121, New York County, New York",1183,278,905
1500000US360610121002,360610121002,"Block Group 2, Census Tract 121, New York County, New York",1519,59,1460
1500000US360610121003,360610121003,"Block Group 3, Census Tract 121, New York County, New York",648,42,606
1500000US360610121004,360610121004,"Block Group 4, Census Tract 121, New York County, New York",709,20,689
1500000US360610121005,360610121005,"Block Group 5, Census Tract 121, New York County, New York",977,125,852
1500000US360610121006,360610121006,"Block Group 6, Census Tract 121, New York County, New York",669,71,598
1500000US360610122001,360610122001,"Block Group 1, Census Tract 122, New York County, New York",262,0,262
1500000US360610122002,360610122002,"Block Group 2, Census Tract 122, New York County, New York",452,0,452
1500000US360610122003,360610122003,"Block Group 3, Census Tract 122, New York County, New York",311,58,253
1500000US360610122004,360610122004,"Block Group 4, Census Tract 122, New York County, New York",622,96,526
1500000US360610124000,360610124000,"Block Group 0, Census Tract 124, New York County, New York",0,0,0
1500000US360610124001,360610124001,"Block Group 1, Census Tract 124, New York County, New York",1319,210,1109
1500000US360610124002,360610124002,"Block Group 2, Census Tract 124, New York County, New York",1188,155,1033
1500000US360610124003,360610124003,"Block Group 3, Census Tract 124, New York County, New York",577,23,554
1500000US360610124004,360610124004,"Block Group 4, Census Tract 124, New York County, New York",763,0,763
1500000US360610124005,360610124005,"Block Group 5, Census Tract 124, New York County, New York",613,83,530
1500000US360610124006,360610124006,"Block Group 6, Census Tract 124, New York County, New York",924,69,855
1500000US360610124007,360610124007,"Block Group 7, Census Tract 124, New York County, New York",386,66,320
1500000US360610124008,360610124008,"Block Group 8, Census Tract 124, New York County, New York",464,0,464
1500000US360610125001,360610125001,"Block Group 1, Census Tract 125, New York County, New York",597,85,512
1500000US360610125002,360610125002,"Block Group 2, Census Tract 125, New York County, New York",1182,63,1119
1500000US360610126001,360610126001,"Block Group 1, Census Tract 126, New York County, New York",1986,243,1743
1500000US360610126002,360610126002,"Block Group 2, Census Tract 126, New York County, New York",557,0,557
1500000US360610126003,360610126003,"Block Group 3, Census Tract 126, New York County, New York",667,11,656
1500000US360610126004,360610126004,"Block Group 4, Census Tract 126, New York County, New York",759,91,668
1500000US360610126005,360610126005,"Block Group 5, Census Tract 126, New York County, New York",627,0,627
1500000US360610126006,360610126006,"Block Group 6, Census Tract 126, New York County, New York",609,0,609
1500000US360610126007,360610126007,"Block Group 7, Census Tract 126, New York County, New York",847,103,744
1500000US360610126008,360610126008,"Block Group 8, Census Tract 126, New York County, New York",917,51,866
1500000US360610127001,360610127001,"Block Group 1, Census Tract 127, New York County, New York",587,25,562
1500000US360610127002,360610127002,"Block Group 2, Census Tract 127, New York County, New York",869,55,814
1500000US360610127003,360610127003,"Block Group 3, Census Tract 127, New York County, New York",1206,185,1021
1500000US360610127004,360610127004,"Block Group 4, Census Tract 127, New York County, New York",1538,139,1399
1500000US360610127005,360610127005,"Block Group 5, Census Tract 127, New York County, New York",385,0,385
1500000US360610128001,360610128001,"Block Group 1, Census Tract 128, New York County, New York",835,32,803
1500000US360610128002,360610128002,"Block Group 2, Census Tract 128, New York County, New York",367,33,334
1500000US360610128003,360610128003,"Block Group 3, Census Tract 128, New York County, New York",373,50,323
1500000US360610128004,360610128004,"Block Group 4, Census Tract 128, New York County, New York",677,115,562
1500000US360610128005,360610128005,"Block Group 5, Census Tract 128, New York County, New York",533,20,513
1500000US360610129000,360610129000,"Block Group 0, Census Tract 129, New York County, New York",0,0,0
1500000US360610129001,360610129001,"Block Group 1, Census Tract 129, New York County, New York",1481,211,1270
1500000US360610129002,360610129002,"Block Group 2, Census Tract 129, New York County, New York",2170,211,1959
1500000US360610130001,360610130001,"Block Group 1, Census Tract 130, New York County, New York",467,0,467
1500000US360610130002,360610130002,"Block Group 2, Census Tract 130, New York County, New York",365,98,267
1500000US360610130003,360610130003,"Block Group 3, Census Tract 130, New York County, New York",286,64,222
1500000US360610130004,360610130004,"Block Group 4, Census Tract 130, New York County, New York",566,9,557
1500000US360610131001,360610131001,"Block Group 1, Census Tract 131, New York County, New York",510,58,452
1500000US360610131002,360610131002,"Block Group 2, Census Tract 131, New York County, New York",1100,142,958
1500000US360610132000,360610132000,"Block Group 0, Census Tract 132, New York County, New York",0,0,0
1500000US360610132001,360610132001,"Block Group 1, Census Tract 132, New York County, New York",676,35,641
1500000US360610132002,360610132002,"Block Group 2, Census Tract 132, New York County, New York",674,70,604
1500000US360610132003,360610132003,"Block Group 3, Census Tract 132, New York County, New York",1177,52,1125
1500000US360610132004,360610132004,"Block Group 4, Census Tract 132, New York County, New York",1394,246,1148
1500000US360610132005,360610132005,"Block Group 5, Census Tract 132, New York County, New York",1641,481,1160
1500000US360610132006,360610132006,"Block Group 6, Census Tract 132, New York County, New York",671,50,621
1500000US360610132007,360610132007,"Block Group 7, Census Tract 132, New York County, New York",537,148,389
1500000US360610133001,360610133001,"Block Group 1, Census Tract 133, New York County, New York",438,35,403
1500000US360610133002,360610133002,"Block Group 2, Census Tract 133, New York County, New York",436,43,393
1500000US360610133003,360610133003,"Block Group 3, Census Tract 133, New York County, New York",505,14,491
1500000US360610133004,360610133004,"Block Group 4, Census Tract 133, New York County, New York",1139,37,1102
1500000US360610133005,360610133005,"Block Group 5, Census Tract 133, New York County, New York",1046,0,1046
1500000US360610134001,360610134001,"Block Group 1, Census Tract 134, New York County, New York",573,24,549
1500000US360610134002,360610134002,"Block Group 2, Census Tract 134, New York County, New York",680,0,680
1500000US360610134003,360610134003,"Block Group 3, Census Tract 134, New York County, New York",1167,64,1103
1500000US360610134004,360610134004,"Block Group 4, Census Tract 134, New York County, New York",533,15,518
1500000US360610134005,360610134005,"Block Group 5, Census Tract 134, New York County, New York",587,111,476
1500000US360610134006,360610134006,"Block Group 6, Census Tract 134, New York County, New York",947,27,920
1500000US360610134007,360610134007,"Block Group 7, Census Tract 134, New York County, New York",922,218,704
1500000US360610134008,360610134008,"Block Group 8, Census Tract 134, New York County, New York",1153,109,1044
1500000US360610134009,360610134009,"Block Group 9, Census Tract 134, New York County, New York",530,75,455
1500000US360610135000,360610135000,"Block Group 0, Census Tract 135, New York County, New York",0,0,0
1500000US360610135001,360610135001,"Block Group 1, Census Tract 135, New York County, New York",1537,67,1470
1500000US360610135002,360610135002,"Block Group 2, Census Tract 135, New York County, New York",1742,158,1584
1500000US360610136000,360610136000,"Block Group 0, Census Tract 136, New York County, New York",0,0,0
1500000US360610136001,360610136001,"Block Group 1, Census Tract 136, New York County, New York",2379,105,2274
1500000US360610136002,360610136002,"Block Group 2, Census Tract 136, New York County, New York",1279,109,1170
1500000US360610136003,360610136003,"Block Group 3, Census Tract 136, New York County, New York",975,0,975
1500000US360610136004,360610136004,"Block Group 4, Census Tract 136, New York County, New York",1672,180,1492
1500000US360610136005,360610136005,"Block Group 5, Census Tract 136, New York County, New York",821,51,770
1500000US360610136006,360610136006,"Block Group 6, Census Tract 136, New York County, New York",719,79,640
1500000US360610136007,360610136007,"Block Group 7, Census Tract 136, New York County, New York",649,44,605
1500000US360610136008,360610136008,"Block Group 8, Census Tract 136, New York County, New York",1280,39,1241
1500000US360610137001,360610137001,"Block Group 1, Census Tract 137, New York County, New York",492,0,492
1500000US360610137002,360610137002,"Block Group 2, Census Tract 137, New York County, New York",165,0,165
1500000US360610137003,360610137003,"Block Group 3, Census Tract 137, New York County, New York",1044,293,751
1500000US360610137004,360610137004,"Block Group 4, Census Tract 137, New York County, New York",750,60,690
1500000US360610137005,360610137005,"Block Group 5, Census Tract 137, New York County, New York",911,58,853
1500000US360610137006,360610137006,"Block Group 6, Census Tract 137, New York County, New York",923,146,777
1500000US360610138001,360610138001,"Block Group 1, Census Tract 138, New York County, New York",771,0,771
1500000US360610138002,360610138002,"Block Group 2, Census Tract 138, New York County, New York",1411,119,1292
1500000US360610138003,360610138003,"Block Group 3, Census Tract 138, New York County, New York",634,41,593
1500000US360610138004,360610138004,"Block Group 4, Census Tract 138, New York County, New York",752,0,752
1500000US360610138005,360610138005,"Block Group 5, Census Tract 138, New York County, New York",858,39,819
1500000US360610138006,360610138006,"Block Group 6, Census Tract 138, New York County, New York",1735,12,1723
1500000US360610138007,360610138007,"Block Group 7, Census Tract 138, New York County, New York",720,0,720
1500000US360610138008,360610138008,"Block Group 8, Census Tract 138, New York County, New York",877,42,835
1500000US360610138009,360610138009,"Block Group 9, Census Tract 138, New York County, New York",643,14,629
1500000US360610139001,360610139001,"Block Group 1, Census Tract 139, New York County, New York",800,74,726
1500000US360610139002,360610139002,"Block Group 2, Census Tract 139, New York County, New York",545,131,414
1500000US360610139003,360610139003,"Block Group 3, Census Tract 139, New York County, New York",804,132,672
1500000US360610139004,360610139004,"Block Group 4, Census Tract 139, New York County, New York",816,0,816
1500000US360610139005,360610139005,"Block Group 5, Census Tract 139, New York County, New York",1072,216,856
1500000US360610139006,360610139006,"Block Group 6, Census Tract 139, New York County, New York",708,40,668
1500000US360610139007,360610139007,"Block Group 7, Census Tract 139, New York County, New York",964,124,840
1500000US360610140001,360610140001,"Block Group 1, Census Tract 140, New York County, New York",1024,49,975
1500000US360610140002,360610140002,"Block Group 2, Census Tract 140, New York County, New York",1310,137,1173
1500000US360610140003,360610140003,"Block Group 3, Census Tract 140, New York County, New York",655,54,601
1500000US360610140004,360610140004,"Block Group 4, Census Tract 140, New York County, New York",274,33,241
1500000US360610140005,360610140005,"Block Group 5, Census Tract 140, New York County, New York",512,18,494
1500000US360610140006,360610140006,"Block Group 6, Census Tract 140, New York County, New York",701,79,622
1500000US360610142001,360610142001,"Block Group 1, Census Tract 142, New York County, New York",352,0,352
1500000US360610142002,360610142002,"Block Group 2, Census Tract 142, New York County, New York",434,75,359
1500000US360610142003,360610142003,"Block Group 3, Census Tract 142, New York County, New York",217,68,149
1500000US360610142004,360610142004,"Block Group 4, Census Tract 142, New York County, New York",387,0,387
1500000US360610142005,360610142005,"Block Group 5, Census Tract 142, New York County, New York",138,14,124
1500000US360610142006,360610142006,"Block Group 6, Census Tract 142, New York County, New York",481,64,417
1500000US360610143001,360610143001,"Block Group 1, Census Tract 143, New York County, New York",0,0,0
1500000US360610144011,360610144011,"Block Group 1, Census Tract 144.01, New York County, New York",480,29,451
1500000US360610144012,360610144012,"Block Group 2, Census Tract 144.01, New York County, New York",860,33,827
1500000US360610144013,360610144013,"Block Group 3, Census Tract 144.01, New York County, New York",621,102,519
1500000US360610144014,360610144014,"Block Group 4, Census Tract 144.01, New York County, New York",955,66,889
1500000US360610144021,360610144021,"Block Group 1, Census Tract 144.02, New York County, New York",556,113,443
1500000US360610144022,360610144022,"Block Group 2, Census Tract 144.02, New York County, New York",559,163,396
1500000US360610144023,360610144023,"Block Group 3, Census Tract 144.02, New York County, New York",798,96,702
1500000US360610144024,360610144024,"Block Group 4, Census Tract 144.02, New York County, New York",1273,81,1192
1500000US360610144025,360610144025,"Block Group 5, Census Tract 144.02, New York County, New York",1215,78,1137
1500000US360610145001,360610145001,"Block Group 1, Census Tract 145, New York County, New York",1013,130,883
1500000US360610145002,360610145002,"Block Group 2, Census Tract 145, New York County, New York",891,130,761
1500000US360610145003,360610145003,"Block Group 3, Census Tract 145, New York County, New York",740,57,683
1500000US360610145004,360610145004,"Block Group 4, Census Tract 145, New York County, New York",260,11,249
1500000US360610146011,360610146011,"Block Group 1, Census Tract 146.01, New York County, New York",592,9,583
1500000US360610146012,360610146012,"Block Group 2, Census Tract 146.01, New York County, New York",722,130,592
1500000US360610146013,360610146013,"Block Group 3, Census Tract 146.01, New York County, New York",809,46,763
1500000US360610146014,360610146014,"Block Group 4, Census Tract 146.01, New York County, New York",1076,138,938
1500000US360610146021,360610146021,"Block Group 1, Census Tract 146.02, New York County, New York",858,39,819
1500000US360610146022,360610146022,"Block Group 2, Census Tract 146.02, New York County, New York",1625,0,1625
1500000US360610146023,360610146023,"Block Group 3, Census Tract 146.02, New York County, New York",897,49,848
1500000US360610146024,360610146024,"Block Group 4, Census Tract 146.02, New York County, New York",541,22,519
1500000US360610146025,360610146025,"Block Group 5, Census Tract 146.02, New York County, New York",653,81,572
1500000US360610146026,360610146026,"Block Group 6, Census Tract 146.02, New York County, New York",1095,173,922
1500000US360610147001,360610147001,"Block Group 1, Census Tract 147, New York County, New York",1861,191,1670
1500000US360610148011,360610148011,"Block Group 1, Census Tract 148.01, New York County, New York",700,52,648
1500000US360610148012,360610148012,"Block Group 2, Census Tract 148.01, New York County, New York",995,57,938
1500000US360610148021,360610148021,"Block Group 1, Census Tract 148.02, New York County, New York",1289,32,1257
1500000US360610148022,360610148022,"Block Group 2, Census Tract 148.02, New York County, New York",780,148,632
1500000US360610148023,360610148023,"Block Group 3, Census Tract 148.02, New York County, New York",721,0,721
1500000US360610148024,360610148024,"Block Group 4, Census Tract 148.02, New York County, New York",835,21,814
1500000US360610148025,360610148025,"Block Group 5, Census Tract 148.02, New York County, New York",578,13,565
1500000US360610149001,360610149001,"Block Group 1, Census Tract 149, New York County, New York",627,95,532
1500000US360610149002,360610149002,"Block Group 2, Census Tract 149, New York County, New York",648,35,613
1500000US360610149003,360610149003,"Block Group 3, Census Tract 149, New York County, New York",954,80,874
1500000US360610149004,360610149004,"Block Group 4, Census Tract 149, New York County, New York",322,0,322
1500000US360610149005,360610149005,"Block Group 5, Census Tract 149, New York County, New York",742,0,742
1500000US360610150011,360610150011,"Block Group 1, Census Tract 150.01, New York County, New York",469,0,469
1500000US360610150012,360610150012,"Block Group 2, Census Tract 150.01, New York County, New York",621,74,547
1500000US360610150021,360610150021,"Block Group 1, Census Tract 150.02, New York County, New York",1019,83,936
1500000US360610150022,360610150022,"Block Group 2, Census Tract 150.02, New York County, New York",543,20,523
1500000US360610150023,360610150023,"Block Group 3, Census Tract 150.02, New York County, New York",298,33,265
1500000US360610150024,360610150024,"Block Group 4, Census Tract 150.02, New York County, New York",446,244,202
1500000US360610151000,360610151000,"Block Group 0, Census Tract 151, New York County, New York",0,0,0
1500000US360610151001,360610151001,"Block Group 1, Census Tract 151, New York County, New York",628,50,578
1500000US360610151002,360610151002,"Block Group 2, Census Tract 151, New York County, New York",454,39,415
1500000US360610151003,360610151003,"Block Group 3, Census Tract 151, New York County, New York",237,0,237
1500000US360610151004,360610151004,"Block Group 4, Census Tract 151, New York County, New York",2382,272,2110
1500000US360610152000,360610152000,"Block Group 0, Census Tract 152, New York County, New York",0,0,0
1500000US360610152001,360610152001,"Block Group 1, Census Tract 152, New York County, New York",452,103,349
1500000US360610152002,360610152002,"Block Group 2, Census Tract 152, New York County, New York",477,122,355
1500000US360610152003,360610152003,"Block Group 3, Census Tract 152, New York County, New York",685,17,668
1500000US360610152004,360610152004,"Block Group 4, Census Tract 152, New York County, New York",713,0,713
1500000US360610152005,360610152005,"Block Group 5, Census Tract 152, New York County, New York",754,138,616
1500000US360610152006,360610152006,"Block Group 6, Census Tract 152, New York County, New York",301,17,284
1500000US360610153001,360610153001,"Block Group 1, Census Tract 153, New York County, New York",707,84,623
1500000US360610153002,360610153002,"Block Group 2, Census Tract 153, New York County, New York",855,27,828
1500000US360610153003,360610153003,"Block Group 3, Census Tract 153, New York County, New York",548,23,525
1500000US360610153004,360610153004,"Block Group 4, Census Tract 153, New York County, New York",835,115,720
1500000US360610153005,360610153005,"Block Group 5, Census Tract 153, New York County, New York",570,162,408
